                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 2.9925,                 2.0278,                 1.8461,                0.31248,                0.36557,                0.28032,                0.11452,                 2.6286,                 1.8049,                 1.8352,              0.0013512,              0.0013512,              0.0013512
                     14,                  2.868,                 1.9599,                 1.8183,                0.31541,                0.36374,                0.26838,                0.11779,                  2.688,                 1.8768,                 1.7677,              0.0013441,              0.0013441,              0.0013441
                     15,                 2.8081,                 1.8828,                 1.7519,                0.40423,                0.43463,                0.33508,                0.14491,                 2.6639,                 1.7626,                 1.7579,               0.001337,               0.001337,               0.001337
                     16,                 2.7261,                 1.8334,                  1.699,                0.41755,                0.28057,                0.29684,                0.11079,                 2.6062,                 1.7046,                 1.7192,                0.00133,                0.00133,                0.00133
                     17,                 2.6644,                 1.7953,                  1.668,                0.51895,                0.41749,                0.44202,                0.18666,                 2.4601,                 1.6276,                 1.6435,              0.0013229,              0.0013229,              0.0013229
                     18,                 2.5722,                 1.7535,                 1.6283,                0.69141,                0.36188,                 0.4874,                0.22887,                 2.3714,                 1.5388,                  1.557,              0.0013158,              0.0013158,              0.0013158
                     19,                  2.541,                 1.7321,                 1.5813,                0.52345,                 0.4146,                0.47884,                0.24016,                 2.2578,                 1.5078,                 1.5108,              0.0013087,              0.0013087,              0.0013087
                     20,                 2.4861,                 1.6928,                 1.6182,                0.61169,                0.47773,                0.49036,                0.23224,                 2.2466,                 1.4305,                 1.5245,              0.0013017,              0.0013017,              0.0013017
                     21,                 2.3694,                 1.6237,                 1.5204,                0.50183,                0.50779,                0.48314,                0.24003,                 2.1923,                 1.4649,                 1.4848,              0.0012946,              0.0012946,              0.0012946
                     22,                 2.3186,                  1.565,                 1.5092,                 0.6256,                0.44678,                 0.5499,                0.30759,                 2.0872,                  1.377,                 1.4326,              0.0012875,              0.0012875,              0.0012875
                     23,                 2.2779,                 1.5164,                 1.4611,                0.65293,                0.55514,                0.57703,                 0.2985,                 2.1415,                 1.3981,                 1.4247,              0.0012805,              0.0012805,              0.0012805
                     24,                 2.2353,                  1.437,                 1.4267,                 0.6312,                0.52629,                0.54067,                0.29558,                 2.0525,                    1.3,                 1.4099,              0.0012734,              0.0012734,              0.0012734
                     25,                 2.2106,                 1.4308,                 1.4456,                0.71939,                 0.5594,                0.60701,                0.34751,                 1.9696,                 1.2225,                 1.3741,              0.0012663,              0.0012663,              0.0012663
                     26,                 2.2041,                 1.4418,                  1.445,                0.71851,                0.57552,                0.63158,                0.35228,                 1.9652,                 1.2833,                 1.3548,              0.0012592,              0.0012592,              0.0012592
                     27,                 2.1002,                  1.395,                  1.437,                0.66503,                0.58057,                0.61702,                0.34013,                 1.9352,                 1.2418,                 1.3492,              0.0012522,              0.0012522,              0.0012522
                     28,                 2.0839,                 1.3523,                 1.3955,                0.84275,                0.59572,                0.67199,                0.40337,                 1.8237,                 1.1277,                 1.2979,              0.0012451,              0.0012451,              0.0012451
                     29,                 2.0236,                 1.2859,                 1.3856,                0.84581,                0.58343,                0.67833,                0.40872,                 1.8139,                 1.1318,                 1.2865,               0.001238,               0.001238,               0.001238
                     30,                 2.0006,                 1.3074,                 1.3807,                0.86109,                0.53886,                0.66011,                 0.4016,                 1.7593,                  1.143,                 1.2799,              0.0012309,              0.0012309,              0.0012309
                     31,                 1.9794,                 1.2703,                 1.3519,                0.80748,                0.60198,                0.68761,                0.40099,                 1.7325,                 1.0705,                 1.2781,              0.0012239,              0.0012239,              0.0012239
                     32,                 1.8986,                 1.2309,                 1.3087,                0.73508,                0.59356,                0.68674,                0.38663,                 1.7182,                 1.1133,                 1.2779,              0.0012168,              0.0012168,              0.0012168
                     33,                 1.9239,                 1.2528,                 1.3476,                0.84133,                0.60364,                0.69716,                0.40254,                 1.7052,                 1.0692,                 1.2423,              0.0012097,              0.0012097,              0.0012097
                     34,                 1.8552,                 1.1761,                 1.2751,                0.82359,                0.63499,                0.70606,                0.41712,                 1.7232,                 1.0311,                 1.2564,              0.0012026,              0.0012026,              0.0012026
                     35,                 1.8862,                 1.2077,                 1.2998,                  0.752,                0.62614,                0.71858,                0.42867,                  1.658,                 1.0594,                 1.2227,              0.0011956,              0.0011956,              0.0011956
                     36,                 1.8301,                 1.1436,                 1.2882,                0.83124,                0.63141,                0.71379,                0.43609,                 1.6285,                  1.011,                 1.2031,              0.0011885,              0.0011885,              0.0011885
                     37,                 1.8034,                 1.1769,                 1.2865,                0.83519,                 0.6369,                0.71934,                0.42339,                 1.6434,                 1.0125,                 1.2189,              0.0011814,              0.0011814,              0.0011814
                     38,                 1.8027,                 1.1451,                 1.2497,                0.87291,                0.61544,                 0.7189,                0.42887,                 1.6692,                 1.0243,                 1.2119,              0.0011744,              0.0011744,              0.0011744
                     39,                 1.8029,                 1.1533,                 1.2771,                0.83258,                0.63972,                0.71365,                 0.4348,                 1.6024,                 1.0437,                 1.1751,              0.0011673,              0.0011673,              0.0011673
                     40,                 1.7937,                 1.1398,                 1.2549,                0.78676,                0.66036,                0.72314,                0.45508,                 1.6037,                 1.0343,                 1.1834,              0.0011602,              0.0011602,              0.0011602
                     41,                 1.8211,                 1.1293,                  1.237,                0.81358,                0.68568,                 0.7371,                0.45292,                 1.5361,                 0.9726,                 1.1543,              0.0011531,              0.0011531,              0.0011531
                     42,                 1.7695,                  1.103,                 1.2593,                0.84964,                0.60945,                0.70673,                 0.4575,                 1.5526,                 1.0163,                 1.1598,              0.0011461,              0.0011461,              0.0011461
                     43,                 1.7026,                 1.0899,                 1.2299,                0.90219,                0.63206,                0.73121,                0.45683,                 1.5037,                0.93164,                 1.1498,               0.001139,               0.001139,               0.001139
                     44,                 1.6736,                 1.0468,                 1.2048,                0.84592,                0.64013,                 0.7228,                0.46414,                 1.5077,                0.91982,                 1.1587,              0.0011319,              0.0011319,              0.0011319
                     45,                  1.698,                 1.0433,                 1.2274,                0.82636,                0.67485,                0.74157,                0.46268,                 1.4928,                0.92434,                 1.1376,              0.0011248,              0.0011248,              0.0011248
                     46,                 1.6675,                 1.0479,                 1.2328,                0.86169,                0.67872,                0.74781,                0.46076,                 1.5105,                0.91705,                 1.1402,              0.0011178,              0.0011178,              0.0011178
                     47,                 1.6114,                 1.0071,                 1.1806,                0.85413,                0.66607,                0.75227,                0.49055,                 1.4826,                0.90094,                 1.1277,              0.0011107,              0.0011107,              0.0011107
                     48,                 1.6169,                 1.0164,                 1.1902,                0.85841,                0.64953,                0.73989,                0.49004,                 1.4641,                0.88659,                 1.1215,              0.0011036,              0.0011036,              0.0011036
                     49,                 1.6391,                 1.0162,                 1.1941,                0.83883,                0.67243,                0.75551,                0.48165,                 1.4268,                0.88049,                 1.1147,              0.0010965,              0.0010965,              0.0010965
                     50,                 1.6222,                  1.015,                 1.1998,                0.83478,                0.68551,                0.75944,                0.47543,                 1.4215,                0.86283,                 1.1163,              0.0010895,              0.0010895,              0.0010895
                     51,                 1.6104,                 1.0073,                 1.2031,                0.86405,                 0.6704,                 0.7529,                0.49424,                  1.443,                0.87304,                 1.1042,              0.0010824,              0.0010824,              0.0010824
                     52,                 1.5713,                0.97797,                 1.1833,                0.89946,                0.67463,                 0.7683,                0.50856,                 1.3641,                 0.8323,                 1.0878,              0.0010753,              0.0010753,              0.0010753
                     53,                 1.5265,                0.94529,                 1.1476,                0.85046,                0.69991,                0.76359,                0.48984,                 1.3947,                0.84532,                 1.0924,              0.0010682,              0.0010682,              0.0010682
                     54,                 1.5432,                0.95008,                 1.1571,                0.82294,                0.70885,                0.76861,                0.52036,                 1.3833,                0.83997,                 1.0897,              0.0010612,              0.0010612,              0.0010612
                     55,                 1.5485,                0.95381,                 1.1556,                0.85602,                0.68721,                0.75603,                0.50404,                 1.3911,                0.84499,                 1.0845,              0.0010541,              0.0010541,              0.0010541
                     56,                 1.5597,                0.94387,                 1.1341,                0.81129,                0.69695,                0.76289,                0.51608,                 1.3722,                0.82933,                 1.0743,               0.001047,               0.001047,               0.001047
                     57,                  1.535,                0.93359,                 1.1477,                0.85948,                0.69524,                0.76396,                 0.5118,                 1.3808,                 0.8195,                 1.0742,                0.00104,                0.00104,                0.00104
                     58,                 1.5309,                0.93254,                 1.1469,                0.88086,                0.69532,                0.77034,                0.51412,                 1.3595,                0.82027,                 1.0725,              0.0010329,              0.0010329,              0.0010329
                     59,                 1.5072,                0.91455,                 1.1322,                0.86373,                0.70366,                0.77289,                0.51452,                 1.3845,                0.80742,                 1.0687,              0.0010258,              0.0010258,              0.0010258
                     60,                 1.5049,                0.91776,                 1.1545,                0.85514,                0.70654,                0.77367,                0.51283,                 1.3103,                 0.7889,                 1.0578,              0.0010187,              0.0010187,              0.0010187
                     61,                 1.4947,                0.91981,                 1.1252,                0.88127,                0.70507,                0.77755,                0.52872,                 1.3596,                0.78771,                 1.0591,              0.0010117,              0.0010117,              0.0010117
                     62,                 1.5329,                0.93409,                 1.1478,                 0.8776,                0.70125,                0.77502,                0.52453,                 1.3014,                0.79557,                 1.0464,              0.0010046,              0.0010046,              0.0010046
                     63,                 1.4807,                0.88814,                 1.1175,                 0.8785,                0.69959,                0.77103,                0.51139,                 1.3373,                0.77889,                  1.058,             0.00099751,             0.00099751,             0.00099751
                     64,                 1.4679,                0.88656,                 1.0998,                 0.8651,                0.71654,                0.77578,                0.52079,                 1.2971,                0.76844,                 1.0526,             0.00099044,             0.00099044,             0.00099044
                     65,                 1.4995,                 0.9182,                 1.1475,                0.87338,                0.69926,                 0.7682,                0.50687,                 1.4157,                0.81666,                 1.0808,             0.00098337,             0.00098337,             0.00098337
                     66,                 1.4777,                0.87881,                 1.1117,                0.86869,                0.71517,                0.77803,                0.51334,                 1.3228,                0.79147,                 1.0468,             0.00097629,             0.00097629,             0.00097629
                     67,                 1.4737,                0.88209,                 1.1078,                0.83917,                0.72079,                 0.7683,                0.48186,                 1.3616,                0.78725,                 1.0611,             0.00096922,             0.00096922,             0.00096922
                     68,                 1.5208,                0.89722,                 1.1372,                0.88909,                0.69797,                0.78058,                0.52893,                 1.3147,                0.75941,                 1.0473,             0.00096215,             0.00096215,             0.00096215
                     69,                 1.4667,                0.87167,                 1.0995,                0.86515,                 0.7125,                 0.7812,                0.53373,                  1.274,                 0.7516,                 1.0336,             0.00095507,             0.00095507,             0.00095507
                     70,                 1.4433,                0.88669,                 1.1252,                0.87302,                0.71434,                0.78253,                0.52695,                 1.3002,                0.76177,                 1.0349,               0.000948,               0.000948,               0.000948
                     71,                  1.443,                 0.8813,                 1.1136,                0.87731,                  0.712,                0.78715,                0.52348,                 1.2855,                0.75951,                 1.0484,             0.00094093,             0.00094093,             0.00094093
                     72,                 1.3841,                0.82599,                 1.0857,                0.87422,                0.71953,                0.78876,                0.54123,                 1.2484,                0.72893,                  1.028,             0.00093385,             0.00093385,             0.00093385
                     73,                 1.3986,                0.84809,                 1.1025,                0.88145,                0.71041,                0.78064,                0.53604,                 1.2833,                 0.7601,                 1.0387,             0.00092678,             0.00092678,             0.00092678
                     74,                 1.4164,                0.85062,                 1.0856,                0.87051,                0.72719,                0.79226,                0.50673,                 1.3315,                0.74952,                 1.0459,              0.0009197,              0.0009197,              0.0009197
                     75,                 1.4149,                0.84941,                 1.0962,                0.91509,                0.69306,                0.79416,                0.53809,                 1.2169,                0.71673,                 1.0183,             0.00091263,             0.00091263,             0.00091263
                     76,                 1.3996,                0.81756,                 1.0635,                0.92397,                0.68057,                0.79228,                0.49793,                 1.3013,                0.74464,                 1.0355,             0.00090556,             0.00090556,             0.00090556
                     77,                 1.4226,                0.86467,                  1.093,                0.86393,                0.71852,                 0.7832,                0.54116,                 1.2478,                0.73358,                 1.0153,             0.00089848,             0.00089848,             0.00089848
                     78,                 1.4164,                0.84465,                 1.0827,                0.89579,                0.71092,                0.79266,                0.54316,                 1.2763,                0.74103,                 1.0351,             0.00089141,             0.00089141,             0.00089141
                     79,                 1.3833,                0.83492,                 1.0979,                0.90057,                0.70662,                 0.7945,                0.54958,                 1.2651,                0.72109,                 1.0275,             0.00088434,             0.00088434,             0.00088434
                     80,                  1.408,                 0.8364,                  1.078,                0.86872,                 0.7182,                0.79066,                0.53024,                 1.2629,                0.72483,                 1.0255,             0.00087726,             0.00087726,             0.00087726
                     81,                 1.3624,                0.80121,                 1.0634,                0.89696,                0.71845,                0.79444,                0.55518,                 1.1862,                 0.7131,                0.99667,             0.00087019,             0.00087019,             0.00087019
                     82,                  1.374,                0.83085,                 1.0627,                 0.8768,                0.72387,                0.79704,                0.55032,                  1.236,                0.71468,                  1.009,             0.00086312,             0.00086312,             0.00086312
                     83,                 1.3485,                0.81456,                 1.0741,                0.90629,                0.70892,                0.79083,                0.55921,                  1.182,                0.72141,                0.99966,             0.00085604,             0.00085604,             0.00085604
                     84,                 1.3445,                 0.8076,                  1.076,                0.88566,                0.71669,                0.79913,                 0.5381,                 1.2783,                0.71561,                  1.026,             0.00084897,             0.00084897,             0.00084897
                     85,                 1.3305,                0.79804,                 1.0681,                0.90964,                0.70311,                0.79582,                0.55174,                 1.1962,                0.69247,                 1.0014,              0.0008419,              0.0008419,              0.0008419
                     86,                 1.3587,                0.81108,                 1.0556,                0.89642,                  0.709,                0.78953,                0.54888,                 1.2549,                0.72006,                 1.0262,             0.00083482,             0.00083482,             0.00083482
                     87,                 1.3682,                 0.8273,                 1.0697,                0.87478,                0.73997,                0.80707,                0.56823,                 1.1786,                0.70229,                0.99501,             0.00082775,             0.00082775,             0.00082775
                     88,                  1.323,                0.80506,                 1.0647,                0.86444,                0.73551,                0.79729,                0.54486,                 1.2295,                 0.6986,                 1.0187,             0.00082067,             0.00082067,             0.00082067
                     89,                 1.3374,                0.79744,                 1.0523,                0.89115,                0.72772,                0.80025,                0.55944,                 1.2027,                0.69486,                0.99736,              0.0008136,              0.0008136,              0.0008136
                     90,                 1.2862,                0.76323,                 1.0363,                 0.8427,                0.74099,                0.80083,                0.55509,                 1.2322,                0.69129,                 1.0073,             0.00080653,             0.00080653,             0.00080653
                     91,                 1.3133,                 0.7851,                 1.0607,                0.87729,                 0.7263,                0.80317,                0.56283,                  1.209,                0.69102,                 1.0079,             0.00079945,             0.00079945,             0.00079945
                     92,                 1.3271,                0.78714,                  1.054,                  0.851,                0.74021,                 0.7973,                0.55983,                  1.198,                0.69496,                0.99912,             0.00079238,             0.00079238,             0.00079238
                     93,                    1.3,                 0.7745,                  1.051,                0.90908,                0.71559,                 0.8035,                0.54926,                 1.2297,                0.69488,                 1.0124,             0.00078531,             0.00078531,             0.00078531
                     94,                 1.3134,                 0.7664,                 1.0471,                0.89364,                0.73595,                0.80237,                0.57401,                 1.1694,                0.68468,                0.98527,             0.00077823,             0.00077823,             0.00077823
                     95,                 1.2886,                0.77093,                 1.0406,                0.89165,                0.73162,                0.80041,                0.57357,                 1.1769,                0.66801,                0.99142,             0.00077116,             0.00077116,             0.00077116
                     96,                 1.3216,                0.77833,                 1.0703,                0.86974,                0.74051,                0.80376,                0.56144,                 1.1946,                0.68591,                0.99869,             0.00076409,             0.00076409,             0.00076409
                     97,                 1.3106,                0.77901,                 1.0396,                0.87434,                0.72761,                0.80008,                0.56321,                 1.1858,                0.68168,                0.99439,             0.00075701,             0.00075701,             0.00075701
                     98,                 1.2835,                0.74944,                 1.0397,                0.88483,                0.73072,                0.80781,                0.57387,                 1.1267,                0.65821,                0.98005,             0.00074994,             0.00074994,             0.00074994
                     99,                 1.2762,                 0.7641,                 1.0477,                 0.8953,                0.72506,                0.80446,                 0.5625,                 1.1685,                 0.6762,                0.99059,             0.00074287,             0.00074287,             0.00074287
                    100,                 1.2826,                0.74901,                 1.0285,                0.86919,                 0.7389,                0.80727,                0.57368,                 1.1797,                0.67841,                   0.99,             0.00073579,             0.00073579,             0.00073579
                    101,                 1.2626,                0.73645,                  1.022,                0.88983,                0.71512,                0.81314,                0.56797,                 1.1526,                0.66107,                0.97973,             0.00072872,             0.00072872,             0.00072872
                    102,                 1.2713,                0.75969,                 1.0279,                0.80634,                0.73487,                0.80015,                0.55832,                 1.1868,                0.68899,                0.99103,             0.00072164,             0.00072164,             0.00072164
                    103,                 1.2924,                0.76217,                 1.0449,                0.87591,                0.73503,                0.81378,                0.58018,                 1.1325,                0.66036,                0.98173,             0.00071457,             0.00071457,             0.00071457
                    104,                 1.2676,                0.75612,                 1.0308,                0.80214,                0.73486,                0.81032,                 0.5848,                 1.1482,                0.65352,                0.98085,              0.0007075,              0.0007075,              0.0007075
                    105,                 1.2629,                0.74239,                 1.0285,                0.89233,                0.72027,                0.81829,                0.58768,                 1.1344,                0.65778,                0.97413,             0.00070042,             0.00070042,             0.00070042
                    106,                 1.2669,                0.73675,                 1.0246,                0.85567,                0.72932,                0.81095,                0.58152,                 1.1379,                0.65451,                0.97572,             0.00069335,             0.00069335,             0.00069335
                    107,                  1.289,                0.73855,                 1.0299,                0.83683,                 0.7278,                0.81384,                0.59159,                 1.1242,                0.64843,                0.97006,             0.00068628,             0.00068628,             0.00068628
                    108,                 1.2803,                0.73409,                 1.0299,                0.91032,                0.70808,                0.82011,                0.58222,                  1.149,                0.66271,                0.97914,              0.0006792,              0.0006792,              0.0006792
                    109,                 1.2473,                0.73337,                 1.0338,                0.89617,                0.72642,                0.81704,                0.58469,                 1.1182,                0.65141,                0.97079,             0.00067213,             0.00067213,             0.00067213
                    110,                 1.2382,                0.72882,                 1.0323,                0.88275,                0.73775,                0.81817,                0.58308,                 1.1665,                0.65686,                0.97926,             0.00066506,             0.00066506,             0.00066506
                    111,                 1.2457,                0.72087,                 1.0347,                0.86533,                0.74979,                0.81279,                0.57243,                 1.1664,                0.65313,                 0.9833,             0.00065798,             0.00065798,             0.00065798
                    112,                 1.2437,                0.72204,                 1.0163,                0.84573,                0.75916,                0.81579,                0.58892,                 1.1182,                0.64285,                0.96634,             0.00065091,             0.00065091,             0.00065091
                    113,                 1.2348,                0.72168,                 1.0214,                0.91289,                0.72351,                0.81314,                0.57025,                 1.1663,                0.65636,                0.98381,             0.00064384,             0.00064384,             0.00064384
                    114,                 1.2046,                0.70286,                 1.0111,                0.87468,                0.73926,                0.81679,                0.59696,                 1.0788,                0.63271,                0.96257,             0.00063676,             0.00063676,             0.00063676
                    115,                 1.2376,                 0.7152,                  1.002,                0.87427,                0.74461,                0.82328,                0.58833,                 1.1278,                0.65099,                0.96749,             0.00062969,             0.00062969,             0.00062969
                    116,                  1.209,                0.71516,                 1.0072,                0.89231,                0.73605,                0.81764,                0.59031,                 1.1177,                0.64217,                0.97241,             0.00062262,             0.00062262,             0.00062262
                    117,                 1.2033,                0.71257,                 1.0235,                0.88619,                0.72105,                0.81821,                0.58032,                 1.0984,                0.64552,                 0.9725,             0.00061554,             0.00061554,             0.00061554
                    118,                 1.2159,                0.72056,                 1.0163,                 0.8674,                0.71715,                0.81412,                0.59926,                 1.0824,                0.65541,                0.95919,             0.00060847,             0.00060847,             0.00060847
                    119,                 1.2253,                0.72433,                 1.0227,                 0.8911,                0.74053,                0.81666,                0.59826,                 1.1022,                0.64926,                0.96113,             0.00060139,             0.00060139,             0.00060139
                    120,                 1.2547,                0.73657,                  1.035,                0.89947,                0.73108,                0.81129,                    0.6,                 1.0696,                0.62991,                0.96089,             0.00059432,             0.00059432,             0.00059432
                    121,                 1.2374,                0.70984,                 1.0164,                0.89268,                0.74593,                0.81882,                 0.5888,                 1.1036,                0.64183,                 0.9674,             0.00058725,             0.00058725,             0.00058725
                    122,                 1.2338,                0.74265,                 1.0188,                0.88053,                0.74356,                0.82182,                0.59731,                 1.1038,                0.64412,                0.96324,             0.00058017,             0.00058017,             0.00058017
                    123,                 1.2317,                0.71139,                 1.0139,                0.89976,                0.72767,                0.82099,                0.59775,                 1.0963,                0.64017,                 0.9593,              0.0005731,              0.0005731,              0.0005731
                    124,                 1.2116,                0.70359,                 1.0098,                0.88675,                0.73953,                0.81753,                0.58263,                  1.124,                0.65339,                0.96337,             0.00056603,             0.00056603,             0.00056603
                    125,                 1.2299,                0.71752,                 1.0249,                0.84522,                0.76309,                0.81846,                0.58893,                 1.1178,                0.63396,                0.97663,             0.00055895,             0.00055895,             0.00055895
                    126,                 1.1909,                0.69356,                 1.0129,                0.87462,                0.75479,                0.82618,                0.60371,                 1.0946,                0.62319,                0.95908,             0.00055188,             0.00055188,             0.00055188
                    127,                  1.198,                0.68602,                  1.005,                0.88493,                0.74435,                0.81945,                0.60194,                 1.0815,                0.61347,                0.95859,             0.00054481,             0.00054481,             0.00054481
                    128,                 1.1802,                 0.6969,                 1.0075,                0.86918,                0.75429,                0.82105,                 0.6002,                 1.0851,                0.62254,                0.95897,             0.00053773,             0.00053773,             0.00053773
                    129,                 1.1556,                0.68341,                 1.0054,                0.90767,                0.73223,                 0.8207,                0.60222,                 1.0885,                 0.6231,                0.96008,             0.00053066,             0.00053066,             0.00053066
                    130,                 1.2043,                0.68205,                0.98858,                0.86227,                 0.7686,                0.82365,                0.60064,                 1.0936,                0.62887,                0.96058,             0.00052359,             0.00052359,             0.00052359
                    131,                 1.1866,                0.70914,                 1.0075,                0.85961,                0.76862,                0.82381,                0.61165,                 1.0787,                0.63017,                0.95455,             0.00051651,             0.00051651,             0.00051651
                    132,                 1.1988,                0.69551,                 1.0034,                 0.8745,                  0.756,                0.82263,                0.60133,                 1.1042,                0.63653,                0.96025,             0.00050944,             0.00050944,             0.00050944
                    133,                  1.204,                0.70103,                 1.0032,                0.87868,                0.75136,                 0.8201,                0.59955,                 1.0819,                0.62508,                0.95832,             0.00050236,             0.00050236,             0.00050236
                    134,                 1.1845,                0.68666,                0.99285,                0.88443,                0.75174,                0.82948,                0.60109,                 1.0955,                0.62369,                0.95602,             0.00049529,             0.00049529,             0.00049529
                    135,                  1.207,                0.69221,                 1.0001,                 0.8564,                0.75476,                0.81439,                0.59833,                 1.0977,                0.63325,                 0.9573,             0.00048822,             0.00048822,             0.00048822
                    136,                 1.1745,                0.68216,                0.99669,                 0.8731,                 0.7531,                0.81732,                 0.6026,                 1.1225,                0.63583,                0.96292,             0.00048114,             0.00048114,             0.00048114
                    137,                 1.2017,                0.70143,                 1.0204,                0.88078,                0.75337,                0.82218,                0.60216,                 1.0756,                0.62354,                0.96092,             0.00047407,             0.00047407,             0.00047407
                    138,                 1.1907,                0.68609,                0.97539,                0.89897,                0.74676,                0.83277,                0.60463,                 1.0935,                0.62226,                0.95162,               0.000467,               0.000467,               0.000467
                    139,                  1.199,                0.69169,                  1.003,                0.93972,                 0.7082,                0.82613,                0.60435,                 1.0683,                0.60978,                 0.9487,             0.00045992,             0.00045992,             0.00045992
                    140,                 1.1983,                0.69242,                 1.0033,                0.91964,                0.73656,                0.82657,                 0.6097,                 1.0569,                0.61263,                0.94258,             0.00045285,             0.00045285,             0.00045285
                    141,                 1.1865,                0.68064,                0.98854,                0.88997,                0.74553,                0.81985,                0.60861,                 1.0592,                0.61141,                0.94988,             0.00044578,             0.00044578,             0.00044578
                    142,                 1.1951,                0.68037,                0.99476,                0.88177,                0.76433,                0.83116,                0.60933,                  1.057,                0.61116,                 0.9448,              0.0004387,              0.0004387,              0.0004387
                    143,                 1.1654,                0.66951,                 0.9868,                0.87638,                0.75228,                0.82526,                0.61003,                  1.056,                0.61509,                0.94886,             0.00043163,             0.00043163,             0.00043163
                    144,                 1.1848,                 0.6866,                 1.0221,                0.86812,                0.76187,                0.82284,                0.60586,                 1.1071,                 0.6159,                0.96152,             0.00042456,             0.00042456,             0.00042456
                    145,                 1.1732,                0.67519,                0.99856,                0.91171,                0.74403,                0.82784,                0.61608,                 1.0224,                0.59505,                0.94028,             0.00041748,             0.00041748,             0.00041748
                    146,                 1.1629,                0.67505,                0.99367,                0.88163,                0.76372,                0.82765,                0.60296,                 1.0697,                0.61238,                0.95208,             0.00041041,             0.00041041,             0.00041041
                    147,                  1.162,                0.67327,                0.98907,                0.87572,                0.76811,                0.82206,                0.59953,                   1.06,                0.61111,                0.94764,             0.00040334,             0.00040334,             0.00040334
                    148,                 1.1264,                 0.6535,                  0.995,                0.87765,                0.75675,                0.82566,                0.60703,                 1.0706,                0.61039,                0.94772,             0.00039626,             0.00039626,             0.00039626
                    149,                 1.1615,                0.67824,                0.99776,                0.88452,                0.75017,                0.82557,                0.61343,                 1.0491,                0.60876,                0.94195,             0.00038919,             0.00038919,             0.00038919
                    150,                 1.1639,                0.66991,                0.99799,                0.88087,                0.76559,                0.83675,                0.61389,                 1.0503,                0.60639,                0.94629,             0.00038211,             0.00038211,             0.00038211
                    151,                 1.1398,                0.67177,                0.99032,                0.87277,                0.75973,                0.82769,                0.60769,                 1.0582,                0.61151,                0.94511,             0.00037504,             0.00037504,             0.00037504
                    152,                 1.1321,                0.66948,                0.99382,                0.88128,                0.76291,                0.82969,                0.61447,                  1.051,                0.59955,                0.94646,             0.00036797,             0.00036797,             0.00036797
                    153,                 1.1308,                0.66107,                 0.9881,                0.87504,                0.76893,                0.83463,                0.61198,                 1.0459,                0.60335,                0.94683,             0.00036089,             0.00036089,             0.00036089
                    154,                 1.1619,                 0.6735,                0.99673,                0.85309,                0.77735,                0.83298,                0.60813,                 1.0418,                0.60247,                0.93829,             0.00035382,             0.00035382,             0.00035382
