                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                  1.791,                 1.1604,                 1.2776,                0.66157,                 0.5817,                0.62288,                0.36187,                 1.6933,                 1.0908,                 1.2548,              0.0011461,              0.0011461,              0.0011461
                     43,                 1.7831,                 1.1294,                 1.2725,                0.82719,                0.55828,                  0.651,                0.38252,                 1.5923,                 1.0128,                 1.2293,               0.001139,               0.001139,               0.001139
                     44,                 1.7721,                 1.1412,                 1.2768,                0.83131,                0.56854,                0.66926,                0.37092,                 1.7597,                 1.0057,                 1.2725,              0.0011319,              0.0011319,              0.0011319
                     45,                 1.7761,                 1.1133,                 1.2645,                0.77405,                0.61556,                0.67633,                0.39224,                 1.6355,                   1.01,                 1.2173,              0.0011248,              0.0011248,              0.0011248
                     46,                  1.777,                  1.072,                 1.2414,                0.74511,                0.61096,                0.68353,                0.39794,                 1.5887,                 1.0157,                 1.1952,              0.0011178,              0.0011178,              0.0011178
                     47,                 1.7433,                 1.0959,                 1.2402,                0.73211,                0.62806,                0.68165,                0.39252,                 1.6085,                0.99707,                 1.2153,              0.0011107,              0.0011107,              0.0011107
                     48,                 1.7447,                 1.0829,                 1.2534,                0.85219,                0.60463,                0.70076,                0.41543,                 1.5574,                 0.9604,                 1.2068,              0.0011036,              0.0011036,              0.0011036
                     49,                 1.6972,                 1.0513,                 1.2325,                0.81881,                0.61652,                0.69127,                0.40626,                 1.6031,                0.98292,                 1.2112,              0.0010965,              0.0010965,              0.0010965
                     50,                 1.6975,                 1.0414,                 1.2089,                0.82739,                0.61614,                0.69436,                0.42157,                  1.539,                0.95838,                 1.1806,              0.0010895,              0.0010895,              0.0010895
                     51,                 1.7046,                 1.0299,                 1.2037,                0.81864,                0.61953,                0.69823,                0.41124,                 1.5554,                0.96201,                 1.1868,              0.0010824,              0.0010824,              0.0010824
                     52,                 1.6921,                 1.0385,                 1.2646,                0.85765,                0.62463,                0.70355,                0.41859,                  1.574,                0.96452,                 1.1871,              0.0010753,              0.0010753,              0.0010753
                     53,                 1.6375,                 1.0221,                 1.1994,                0.78804,                0.63276,                0.69933,                0.42474,                 1.4885,                0.94225,                 1.1699,              0.0010682,              0.0010682,              0.0010682
                     54,                 1.5978,                0.99261,                 1.1918,                0.74495,                0.65487,                0.69305,                0.42751,                 1.5121,                0.92612,                 1.1732,              0.0010612,              0.0010612,              0.0010612
                     55,                  1.579,                0.97121,                 1.1698,                0.84118,                 0.6198,                0.70717,                0.43247,                  1.493,                0.92551,                 1.1659,              0.0010541,              0.0010541,              0.0010541
                     56,                 1.5621,                0.95422,                 1.1739,                0.82925,                0.62126,                0.71411,                0.45802,                 1.4667,                0.90786,                 1.1416,               0.001047,               0.001047,               0.001047
                     57,                 1.5837,                0.98946,                 1.2075,                0.76929,                0.66257,                0.71219,                0.44186,                 1.4517,                0.89977,                 1.1478,                0.00104,                0.00104,                0.00104
                     58,                  1.582,                0.98343,                 1.1825,                0.78726,                0.67153,                0.72531,                  0.452,                 1.4625,                0.89973,                 1.1421,              0.0010329,              0.0010329,              0.0010329
                     59,                 1.5678,                0.96577,                 1.1838,                0.83431,                0.62948,                0.71167,                0.45077,                 1.4392,                0.88135,                  1.132,              0.0010258,              0.0010258,              0.0010258
                     60,                 1.5794,                 0.9562,                 1.1847,                0.82453,                0.64315,                0.70912,                0.43215,                 1.4877,                0.90144,                 1.1444,              0.0010187,              0.0010187,              0.0010187
                     61,                  1.551,                0.93283,                 1.1435,                0.75404,                 0.6838,                0.72167,                0.43742,                 1.4567,                0.90818,                  1.139,              0.0010117,              0.0010117,              0.0010117
                     62,                  1.561,                0.96698,                 1.1807,                0.80809,                0.64475,                0.71201,                0.43576,                 1.4565,                0.89916,                  1.141,              0.0010046,              0.0010046,              0.0010046
                     63,                 1.5694,                0.93778,                  1.158,                0.82973,                0.66783,                0.73224,                0.45667,                 1.4189,                0.87074,                 1.1278,             0.00099751,             0.00099751,             0.00099751
                     64,                 1.5174,                0.91695,                 1.1306,                 0.8484,                   0.63,                0.72893,                0.44072,                 1.4465,                0.87328,                 1.1311,             0.00099044,             0.00099044,             0.00099044
                     65,                 1.5346,                0.93089,                 1.1579,                0.81812,                0.63812,                0.73048,                0.45866,                 1.4011,                0.85846,                 1.1122,             0.00098337,             0.00098337,             0.00098337
                     66,                 1.5399,                0.91384,                 1.1457,                0.81543,                0.66576,                0.74441,                 0.4583,                 1.4377,                0.86671,                 1.1288,             0.00097629,             0.00097629,             0.00097629
                     67,                 1.5345,                0.92234,                 1.1253,                0.76465,                0.68717,                0.72369,                0.45046,                 1.3959,                 0.8578,                 1.1117,             0.00096922,             0.00096922,             0.00096922
                     68,                 1.4828,                0.90227,                 1.1303,                0.84063,                0.66549,                0.73193,                0.46451,                 1.3809,                0.84027,                  1.102,             0.00096215,             0.00096215,             0.00096215
                     69,                 1.4988,                0.89201,                 1.1389,                0.80246,                0.66387,                0.71787,                0.44823,                 1.3916,                0.86617,                 1.1285,             0.00095507,             0.00095507,             0.00095507
                     70,                 1.4701,                0.89826,                 1.1466,                0.81856,                 0.6581,                0.73119,                0.46998,                 1.3627,                0.84316,                 1.1116,               0.000948,               0.000948,               0.000948
                     71,                  1.487,                0.89303,                 1.1265,                 0.8377,                0.65609,                0.72461,                0.45923,                 1.4122,                0.85625,                 1.1184,             0.00094093,             0.00094093,             0.00094093
                     72,                 1.4692,                0.90595,                 1.1271,                0.81062,                 0.6657,                 0.7356,                0.46293,                 1.3506,                 0.8329,                 1.0978,             0.00093385,             0.00093385,             0.00093385
                     73,                 1.4215,                0.86473,                 1.1132,                0.81852,                0.64918,                0.73044,                0.47123,                 1.3552,                0.83424,                 1.1086,             0.00092678,             0.00092678,             0.00092678
                     74,                 1.4384,                0.87338,                 1.1204,                0.86661,                0.66992,                 0.7456,                0.47889,                 1.3414,                0.82273,                 1.0968,              0.0009197,              0.0009197,              0.0009197
                     75,                 1.4394,                0.85971,                 1.1116,                0.84959,                0.68898,                0.74546,                0.48621,                 1.3101,                0.80495,                 1.0842,             0.00091263,             0.00091263,             0.00091263
                     76,                 1.4341,                0.85791,                 1.1019,                 0.8471,                0.66956,                0.74273,                 0.4821,                 1.3399,                0.82181,                 1.0909,             0.00090556,             0.00090556,             0.00090556
                     77,                 1.4358,                0.86339,                 1.1262,                0.78972,                0.69081,                0.73218,                0.47733,                 1.3545,                0.81663,                 1.1058,             0.00089848,             0.00089848,             0.00089848
                     78,                  1.406,                0.85451,                 1.1093,                0.82211,                0.69109,                 0.7383,                0.48827,                 1.3122,                0.81843,                  1.084,             0.00089141,             0.00089141,             0.00089141
                     79,                 1.3902,                0.85382,                 1.1003,                0.82106,                0.68584,                0.73381,                0.47827,                 1.3113,                 0.7946,                 1.0802,             0.00088434,             0.00088434,             0.00088434
                     80,                 1.4128,                0.84003,                 1.0855,                0.76643,                0.70601,                0.74593,                 0.4778,                 1.3182,                0.79382,                 1.0773,             0.00087726,             0.00087726,             0.00087726
                     81,                 1.4037,                0.85733,                 1.1053,                0.83161,                0.66308,                0.74575,                0.48796,                 1.2999,                0.81811,                 1.0782,             0.00087019,             0.00087019,             0.00087019
                     82,                 1.3722,                0.84253,                 1.0634,                0.80006,                0.69768,                0.73795,                0.47656,                 1.2997,                0.81774,                 1.0716,             0.00086312,             0.00086312,             0.00086312
                     83,                 1.3461,                 0.8271,                 1.0875,                0.84068,                 0.6804,                0.74425,                0.49529,                 1.2718,                0.79249,                 1.0723,             0.00085604,             0.00085604,             0.00085604
                     84,                 1.3845,                0.81625,                 1.0759,                  0.786,                0.71435,                0.76155,                0.48686,                 1.3032,                0.80878,                 1.0794,             0.00084897,             0.00084897,             0.00084897
                     85,                 1.3958,                 0.8586,                 1.1003,                0.80907,                0.68501,                0.74625,                0.49361,                 1.2701,                0.80068,                 1.0702,              0.0008419,              0.0008419,              0.0008419
                     86,                 1.3844,                0.86009,                 1.0779,                0.87315,                0.64271,                0.74747,                0.48254,                 1.3225,                0.79248,                 1.0737,             0.00083482,             0.00083482,             0.00083482
                     87,                 1.4018,                0.82158,                 1.0769,                0.78731,                0.70646,                0.75006,                 0.4837,                 1.3174,                 0.7985,                 1.0759,             0.00082775,             0.00082775,             0.00082775
                     88,                 1.4182,                0.83357,                 1.0842,                0.80985,                0.70291,                0.75892,                0.49789,                 1.3183,                0.77327,                 1.0708,             0.00082067,             0.00082067,             0.00082067
                     89,                 1.4058,                0.83057,                 1.0778,                0.82882,                0.69996,                0.76879,                0.49809,                 1.2827,                0.76824,                 1.0622,              0.0008136,              0.0008136,              0.0008136
                     90,                 1.3287,                0.80254,                 1.0754,                 0.8263,                0.71113,                 0.7714,                 0.5015,                 1.2755,                0.76693,                 1.0609,             0.00080653,             0.00080653,             0.00080653
                     91,                 1.3832,                0.81306,                 1.0744,                0.81675,                0.70133,                0.76587,                0.51103,                 1.2776,                0.77557,                 1.0554,             0.00079945,             0.00079945,             0.00079945
                     92,                 1.3648,                0.81573,                 1.0662,                 0.7992,                0.69663,                0.74242,                0.49864,                 1.2807,                0.78786,                 1.0572,             0.00079238,             0.00079238,             0.00079238
                     93,                 1.3682,                0.80223,                 1.0734,                0.79781,                0.70689,                0.76757,                0.51122,                 1.2728,                0.77216,                 1.0549,             0.00078531,             0.00078531,             0.00078531
                     94,                  1.358,                0.80981,                 1.0758,                0.83116,                0.70596,                0.77201,                 0.5132,                 1.2376,                0.76247,                  1.049,             0.00077823,             0.00077823,             0.00077823
                     95,                 1.3489,                0.82113,                 1.0788,                 0.8251,                0.70293,                  0.761,                0.48427,                 1.2561,                0.75981,                 1.0529,             0.00077116,             0.00077116,             0.00077116
                     96,                 1.3795,                0.93886,                 1.1108,                0.80717,                0.72138,                0.77137,                0.50262,                 1.2633,                0.76464,                 1.0518,             0.00076409,             0.00076409,             0.00076409
                     97,                   1.37,                0.78876,                 1.0687,                0.81627,                0.71467,                0.75889,                0.48745,                 1.2719,                0.79092,                 1.0657,             0.00075701,             0.00075701,             0.00075701
                     98,                 1.3088,                0.78374,                 1.0721,                 0.8678,                0.67545,                0.75419,                 0.5094,                  1.227,                0.75544,                 1.0427,             0.00074994,             0.00074994,             0.00074994
                     99,                 1.3103,                0.78816,                 1.0622,                0.85412,                0.68287,                0.76947,                0.50801,                 1.2469,                0.75409,                  1.044,             0.00074287,             0.00074287,             0.00074287
                    100,                 1.3289,                0.79999,                 1.0777,                0.89794,                0.66757,                0.77003,                0.50603,                 1.2312,                0.75406,                 1.0442,             0.00073579,             0.00073579,             0.00073579
                    101,                 1.2943,                0.75737,                 1.0365,                 0.8297,                0.70851,                0.76609,                0.51105,                 1.2405,                0.75768,                 1.0455,             0.00072872,             0.00072872,             0.00072872
                    102,                 1.2974,                 0.7817,                 1.0587,                 0.8576,                0.70288,                0.76765,                0.51843,                 1.2402,                0.74379,                 1.0426,             0.00072164,             0.00072164,             0.00072164
                    103,                 1.2988,                0.75917,                 1.0444,                0.87042,                0.70169,                0.76701,                0.51417,                 1.2293,                0.74318,                 1.0448,             0.00071457,             0.00071457,             0.00071457
                    104,                 1.2916,                0.76132,                 1.0482,                0.88035,                0.67927,                0.76566,                0.51825,                 1.2226,                  0.732,                 1.0386,              0.0007075,              0.0007075,              0.0007075
                    105,                 1.2924,                0.78738,                 1.0611,                0.85964,                0.69208,                0.77731,                0.51435,                 1.2612,                0.74619,                 1.0456,             0.00070042,             0.00070042,             0.00070042
                    106,                 1.3329,                0.78219,                 1.0626,                0.84673,                0.70491,                0.76533,                0.51772,                 1.2342,                0.73984,                 1.0426,             0.00069335,             0.00069335,             0.00069335
                    107,                 1.3191,                0.76383,                 1.0634,                0.83893,                0.71764,                0.77252,                0.51845,                 1.2147,                0.72496,                 1.0354,             0.00068628,             0.00068628,             0.00068628
                    108,                 1.3403,                0.77684,                 1.0693,                0.84142,                0.71082,                0.77823,                0.51565,                 1.2407,                  0.729,                 1.0375,              0.0006792,              0.0006792,              0.0006792
                    109,                 1.3283,                0.78007,                 1.0428,                0.86952,                0.69702,                0.77076,                0.50883,                 1.2684,                0.73004,                 1.0432,             0.00067213,             0.00067213,             0.00067213
                    110,                 1.3333,                0.76632,                  1.051,                0.85339,                0.70515,                0.78033,                0.51533,                 1.2305,                0.74116,                 1.0323,             0.00066506,             0.00066506,             0.00066506
                    111,                 1.2507,                0.73561,                 1.0417,                0.82316,                0.70795,                0.75631,                0.50341,                 1.2275,                 0.7389,                  1.037,             0.00065798,             0.00065798,             0.00065798
                    112,                 1.2744,                0.75646,                 1.0544,                0.85341,                0.69451,                 0.7754,                 0.5183,                 1.2307,                0.73526,                 1.0396,             0.00065091,             0.00065091,             0.00065091
                    113,                 1.2838,                0.74887,                 1.0519,                0.88391,                0.70251,                 0.7727,                0.51924,                 1.2304,                0.72201,                 1.0389,             0.00064384,             0.00064384,             0.00064384
                    114,                 1.2594,                  0.752,                 1.0445,                0.89264,                0.69291,                0.77893,                0.51531,                 1.2192,                0.72154,                  1.028,             0.00063676,             0.00063676,             0.00063676
                    115,                 1.2548,                0.74415,                 1.0284,                0.84167,                0.72344,                0.78576,                0.52922,                 1.1831,                0.70784,                 1.0195,             0.00062969,             0.00062969,             0.00062969
                    116,                 1.2602,                0.74477,                 1.0517,                0.84934,                0.72344,                0.77467,                0.52474,                 1.1797,                0.71225,                 1.0255,             0.00062262,             0.00062262,             0.00062262
                    117,                 1.2703,                0.74646,                 1.0335,                0.87517,                0.70751,                0.76954,                0.52944,                 1.1762,                0.71265,                 1.0213,             0.00061554,             0.00061554,             0.00061554
                    118,                 1.2555,                0.73125,                 1.0286,                0.88211,                0.70061,                0.78017,                0.53412,                 1.1793,                0.71213,                 1.0191,             0.00060847,             0.00060847,             0.00060847
                    119,                 1.2667,                0.73727,                 1.0318,                0.86481,                0.70189,                0.77247,                0.50655,                 1.2605,                0.72363,                 1.0478,             0.00060139,             0.00060139,             0.00060139
                    120,                 1.2611,                0.74155,                 1.0469,                 0.8253,                0.73045,                0.79126,                0.52494,                 1.1869,                0.71048,                 1.0278,             0.00059432,             0.00059432,             0.00059432
                    121,                 1.2854,                0.74103,                 1.0364,                0.86005,                 0.7144,                0.77845,                0.50561,                 1.2418,                0.72424,                 1.0384,             0.00058725,             0.00058725,             0.00058725
                    122,                 1.3008,                0.74621,                 1.0323,                0.85095,                 0.7218,                0.77747,                0.50869,                 1.2604,                0.72219,                 1.0408,             0.00058017,             0.00058017,             0.00058017
                    123,                 1.2713,                0.74493,                   1.02,                0.82674,                0.70522,                0.77506,                0.52966,                  1.222,                0.72144,                 1.0328,              0.0005731,              0.0005731,              0.0005731
                    124,                 1.2795,                 0.7459,                 1.0255,                0.86318,                0.69577,                0.78046,                0.53571,                 1.1859,                0.71219,                 1.0187,             0.00056603,             0.00056603,             0.00056603
                    125,                 1.2654,                0.73842,                 1.0283,                0.83624,                0.68521,                0.77391,                0.52155,                 1.2203,                0.72031,                 1.0291,             0.00055895,             0.00055895,             0.00055895
                    126,                 1.2141,                0.71762,                 1.0359,                0.86775,                0.71051,                0.77443,                0.53508,                 1.1521,                0.69643,                 1.0149,             0.00055188,             0.00055188,             0.00055188
                    127,                 1.2318,                0.73794,                 1.0443,                0.86893,                 0.7204,                0.79073,                0.52519,                 1.2108,                0.71715,                 1.0241,             0.00054481,             0.00054481,             0.00054481
                    128,                 1.2509,                0.72233,                 1.0184,                0.86551,                0.72218,                0.79222,                0.53257,                  1.171,                 0.7089,                 1.0099,             0.00053773,             0.00053773,             0.00053773
                    129,                 1.2052,                0.72219,                 1.0254,                0.83791,                0.73706,                0.78692,                0.54557,                 1.1658,                0.70632,                 1.0105,             0.00053066,             0.00053066,             0.00053066
                    130,                  1.209,                0.71153,                 1.0268,                0.85695,                0.72055,                0.78335,                0.54097,                 1.1755,                0.69772,                 1.0171,             0.00052359,             0.00052359,             0.00052359
                    131,                 1.2182,                0.70731,                 1.0204,                0.86614,                0.71399,                0.78596,                0.55201,                 1.1401,                0.68258,                 1.0083,             0.00051651,             0.00051651,             0.00051651
                    132,                 1.2573,                0.72118,                 1.0244,                0.86089,                0.71793,                0.79707,                0.53968,                  1.173,                0.68733,                 1.0148,             0.00050944,             0.00050944,             0.00050944
                    133,                 1.2136,                0.70872,                 1.0197,                0.81285,                0.70294,                0.79577,                0.54589,                 1.1441,                0.68967,                 1.0072,             0.00050236,             0.00050236,             0.00050236
                    134,                 1.2284,                0.74734,                  1.025,                0.81021,                0.71857,                 0.7889,                0.53791,                 1.1514,                0.68932,                 1.0065,             0.00049529,             0.00049529,             0.00049529
                    135,                 1.2121,                0.72915,                 1.0271,                0.78032,                0.72957,                0.78022,                0.52818,                 1.2018,                 0.7047,                 1.0216,             0.00048822,             0.00048822,             0.00048822
                    136,                 1.2349,                0.72738,                 1.0282,                0.82429,                0.74089,                0.80064,                0.53496,                 1.1481,                 0.6842,                 1.0095,             0.00048114,             0.00048114,             0.00048114
                    137,                  1.238,                0.71732,                 1.0354,                0.83196,                0.74187,                0.79136,                0.52943,                 1.1744,                0.69157,                 1.0096,             0.00047407,             0.00047407,             0.00047407
                    138,                 1.2125,                0.70711,                 1.0111,                0.87024,                0.72358,                0.79245,                0.54938,                 1.1495,                0.68008,                 1.0061,               0.000467,               0.000467,               0.000467
                    139,                 1.1942,                0.69702,                  1.008,                0.87639,                0.72046,                0.79277,                0.54678,                 1.1487,                0.68318,                 1.0068,             0.00045992,             0.00045992,             0.00045992
                    140,                 1.2129,                0.70693,                 1.0168,                0.87136,                0.72739,                0.79485,                0.53312,                   1.19,                0.68713,                 1.0183,             0.00045285,             0.00045285,             0.00045285
                    141,                 1.2118,                0.71101,                  1.009,                0.89132,                0.71071,                0.79794,                0.54567,                 1.1526,                0.67826,                  1.005,             0.00044578,             0.00044578,             0.00044578
                    142,                 1.2079,                0.70418,                 1.0099,                0.87158,                0.71297,                0.78918,                0.54285,                 1.1553,                0.67968,                 1.0025,              0.0004387,              0.0004387,              0.0004387
                    143,                 1.2271,                0.71486,                  1.008,                 0.8811,                0.70738,                0.78725,                0.53748,                 1.1606,                0.68538,                 1.0022,             0.00043163,             0.00043163,             0.00043163
                    144,                 1.1704,                0.69969,                 1.0237,                0.86361,                0.71357,                 0.7982,                0.54649,                  1.122,                0.67302,                0.99755,             0.00042456,             0.00042456,             0.00042456
                    145,                 1.1918,                0.70149,                 1.0028,                0.87642,                0.71394,                0.79198,                0.54571,                 1.1281,                0.67239,                 1.0017,             0.00041748,             0.00041748,             0.00041748
                    146,                 1.1826,                0.69003,                 1.0148,                0.87466,                0.71078,                0.78654,                0.53851,                 1.1489,                 0.6792,                 1.0034,             0.00041041,             0.00041041,             0.00041041
                    147,                 1.1768,                0.69261,                 1.0171,                0.86423,                  0.727,                0.79012,                0.54434,                 1.1294,                0.66868,                0.99864,             0.00040334,             0.00040334,             0.00040334
                    148,                 1.1893,                0.69763,                  1.009,                0.86515,                0.72363,                0.79879,                0.55179,                 1.1342,                0.67039,                 1.0005,             0.00039626,             0.00039626,             0.00039626
                    149,                 1.1469,                 0.6876,                 1.0129,                0.86702,                0.71999,                0.80402,                0.55094,                 1.1293,                0.66924,                 1.0026,             0.00038919,             0.00038919,             0.00038919
                    150,                 1.1613,                0.67242,                0.99249,                0.86578,                0.71851,                0.80233,                0.55451,                 1.1594,                0.67588,                 1.0095,             0.00038211,             0.00038211,             0.00038211
                    151,                 1.1817,                0.68432,                 1.0167,                0.87866,                0.71572,                0.79978,                0.54521,                 1.1472,                0.67314,                 1.0089,             0.00037504,             0.00037504,             0.00037504
                    152,                 1.1688,                0.68462,                 1.0087,                0.87072,                0.72008,                0.79259,                 0.5485,                  1.126,                0.66599,                0.99528,             0.00036797,             0.00036797,             0.00036797
                    153,                 1.1679,                0.68204,                 1.0039,                0.87336,                0.72849,                0.79592,                0.55262,                 1.1218,                 0.6591,                0.99107,             0.00036089,             0.00036089,             0.00036089
