                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
79,1.4051,0.85582,1.0915,0.77832,0.68235,0.73425,0.45464,1.4208,0.81298,1.0981,0.0011567,0.0011567,0.0011567
80,1.4612,0.84887,1.0924,0.82438,0.69995,0.7569,0.46242,1.3582,0.80252,1.0801,0.0011531,0.0011531,0.0011531
81,1.4079,0.86732,1.0966,0.81307,0.68227,0.7462,0.47818,1.3198,0.79106,1.0719,0.0011496,0.0011496,0.0011496
82,1.3752,0.83204,1.056,0.77496,0.67962,0.72392,0.462,1.3267,0.80748,1.0697,0.0011461,0.0011461,0.0011461
83,1.3634,0.82395,1.0807,0.75116,0.71377,0.74155,0.48506,1.2989,0.7946,1.0701,0.0011425,0.0011425,0.0011425
84,1.3789,0.80642,1.0635,0.81699,0.7035,0.75226,0.47925,1.3428,0.78961,1.0835,0.001139,0.001139,0.001139
85,1.4158,0.86521,1.1013,0.81409,0.68728,0.74989,0.48129,1.3616,0.79138,1.0835,0.0011354,0.0011354,0.0011354
86,1.4266,0.84837,1.0754,0.79398,0.69391,0.74971,0.46649,1.3894,0.81467,1.0816,0.0011319,0.0011319,0.0011319
87,1.4551,0.83952,1.0817,0.7861,0.71195,0.75415,0.48811,1.3114,0.78949,1.0639,0.0011284,0.0011284,0.0011284
88,1.4397,0.83836,1.0891,0.85187,0.66879,0.75991,0.47743,1.3308,0.78746,1.0689,0.0011248,0.0011248,0.0011248
89,1.4296,0.85361,1.0776,0.85894,0.70174,0.77122,0.51133,1.2735,0.76024,1.052,0.0011213,0.0011213,0.0011213
90,1.3855,0.8262,1.0797,0.80404,0.69377,0.75225,0.47762,1.412,0.80909,1.0861,0.0011178,0.0011178,0.0011178
91,1.4424,0.84147,1.081,0.7996,0.68551,0.73717,0.47504,1.3191,0.80179,1.0636,0.0011142,0.0011142,0.0011142
92,1.4022,0.82212,1.0701,0.81607,0.69959,0.75008,0.48361,1.3327,0.80066,1.0599,0.0011107,0.0011107,0.0011107
93,1.3761,0.79812,1.0683,0.78953,0.71197,0.76135,0.51285,1.2847,0.77401,1.0522,0.0011072,0.0011072,0.0011072
94,1.3698,0.81348,1.071,0.83974,0.69799,0.76788,0.5222,1.2273,0.75789,1.0366,0.0011036,0.0011036,0.0011036
95,1.3812,0.8425,1.0802,0.8646,0.67677,0.76117,0.48812,1.3164,0.77366,1.0613,0.0011001,0.0011001,0.0011001
96,1.3758,0.93096,1.0885,0.85519,0.68954,0.75509,0.50404,1.2553,0.76264,1.0412,0.0010965,0.0010965,0.0010965
97,1.368,0.80338,1.0595,0.79214,0.71538,0.74735,0.48408,1.2997,0.78956,1.0582,0.001093,0.001093,0.001093
98,1.3414,0.81146,1.0687,0.79091,0.71705,0.7475,0.50542,1.2609,0.75113,1.0439,0.0010895,0.0010895,0.0010895
99,1.3345,0.79397,1.0615,0.78291,0.70792,0.74997,0.48731,1.323,0.77155,1.0569,0.0010859,0.0010859,0.0010859
100,1.3662,0.81711,1.0741,0.81548,0.71021,0.76558,0.49122,1.2809,0.75958,1.0476,0.0010824,0.0010824,0.0010824
101,1.3396,0.78023,1.0387,0.83799,0.65909,0.77017,0.49992,1.3028,0.7871,1.052,0.0010789,0.0010789,0.0010789
102,1.3121,0.78906,1.0562,0.81606,0.70048,0.75784,0.5062,1.2869,0.75072,1.0465,0.0010753,0.0010753,0.0010753
103,1.3202,0.77547,1.0434,0.85584,0.70568,0.76961,0.52307,1.2414,0.73226,1.0368,0.0010718,0.0010718,0.0010718
104,1.3013,0.76177,1.0402,0.84095,0.71644,0.77345,0.52473,1.2303,0.73131,1.0289,0.0010682,0.0010682,0.0010682
105,1.2752,0.7856,1.0529,0.84402,0.70816,0.77802,0.52543,1.2339,0.73165,1.0288,0.0010647,0.0010647,0.0010647
106,1.2979,0.7721,1.0425,0.8326,0.72169,0.78168,0.5159,1.2522,0.72828,1.0328,0.0010612,0.0010612,0.0010612
107,1.3126,0.76179,1.0546,0.86502,0.68143,0.77245,0.51741,1.2481,0.73441,1.0362,0.0010576,0.0010576,0.0010576
108,1.3292,0.7775,1.0591,0.84766,0.70846,0.77223,0.50363,1.272,0.74171,1.0359,0.0010541,0.0010541,0.0010541
109,1.332,0.78812,1.0386,0.85019,0.71353,0.77218,0.52056,1.2202,0.72477,1.0294,0.0010506,0.0010506,0.0010506
110,1.3487,0.76254,1.0525,0.85075,0.70134,0.75876,0.4904,1.3117,0.76496,1.0562,0.001047,0.001047,0.001047
111,1.2461,0.73551,1.0339,0.8363,0.71502,0.76848,0.51843,1.2229,0.74071,1.0234,0.0010435,0.0010435,0.0010435
112,1.2657,0.7567,1.0442,0.87182,0.70975,0.77206,0.51017,1.2827,0.73649,1.0419,0.00104,0.00104,0.00104
113,1.2852,0.74963,1.0415,0.87408,0.69427,0.78235,0.52018,1.2069,0.71915,1.0198,0.0010364,0.0010364,0.0010364
114,1.269,0.75491,1.0377,0.85149,0.7279,0.77163,0.50787,1.2795,0.73758,1.0408,0.0010329,0.0010329,0.0010329
115,1.2676,0.74747,1.0238,0.8628,0.69871,0.7817,0.51378,1.2218,0.70431,1.0282,0.0010293,0.0010293,0.0010293
116,1.2556,0.74823,1.0427,0.85662,0.72588,0.78487,0.53544,1.201,0.71514,1.0188,0.0010258,0.0010258,0.0010258
117,1.2744,0.74811,1.0289,0.86286,0.71753,0.78225,0.52506,1.2105,0.72382,1.0227,0.0010223,0.0010223,0.0010223
118,1.2492,0.73352,1.0194,0.86704,0.70997,0.77817,0.51472,1.2199,0.72043,1.0211,0.0010187,0.0010187,0.0010187
119,1.2292,0.72491,1.0205,0.84937,0.73333,0.78496,0.5251,1.2096,0.69545,1.0246,0.0010152,0.0010152,0.0010152
120,1.2301,0.72496,1.0287,0.87501,0.71914,0.78808,0.53049,1.2228,0.70734,1.0236,0.0010117,0.0010117,0.0010117
121,1.2542,0.72768,1.02,0.85998,0.73301,0.7882,0.53487,1.1969,0.70779,1.0186,0.0010081,0.0010081,0.0010081
122,1.2648,0.73013,1.0164,0.87606,0.7189,0.78857,0.53036,1.2014,0.70768,1.0118,0.0010046,0.0010046,0.0010046
123,1.2436,0.7391,1.004,0.85454,0.71401,0.77885,0.51757,1.2175,0.71844,1.0132,0.0010011,0.0010011,0.0010011
124,1.2693,0.73372,1.0159,0.83161,0.74111,0.79694,0.52388,1.2304,0.70393,1.0165,0.00099751,0.00099751,0.00099751
125,1.2556,0.73968,1.0163,0.88955,0.70609,0.79181,0.53087,1.1845,0.6881,1.0097,0.00099398,0.00099398,0.00099398
126,1.2297,0.72047,1.0328,0.88917,0.70638,0.79115,0.52883,1.1876,0.70484,1.0125,0.00099044,0.00099044,0.00099044
127,1.2517,0.74754,1.0445,0.85291,0.72546,0.78086,0.53477,1.1805,0.70541,1.0096,0.0009869,0.0009869,0.0009869
128,1.2432,0.72818,1.0109,0.85486,0.72813,0.78007,0.52991,1.2221,0.71018,1.0134,0.00098337,0.00098337,0.00098337
129,1.2227,0.72985,1.0204,0.85955,0.72815,0.80114,0.53474,1.2172,0.71016,1.0088,0.00097983,0.00097983,0.00097983
130,1.2107,0.72032,1.0215,0.85365,0.72455,0.78322,0.52581,1.222,0.68562,1.022,0.00097629,0.00097629,0.00097629
131,1.2237,0.71644,1.0152,0.86409,0.73438,0.79646,0.53685,1.1934,0.69195,1.0099,0.00097276,0.00097276,0.00097276
132,1.2616,0.73646,1.0174,0.86897,0.73098,0.79684,0.52655,1.1968,0.6981,1.0122,0.00096922,0.00096922,0.00096922
133,1.2239,0.71473,1.013,0.8699,0.71622,0.78821,0.54503,1.1653,0.6886,1.0026,0.00096568,0.00096568,0.00096568
134,1.2108,0.73475,1.011,0.86763,0.72664,0.78771,0.54182,1.1923,0.6872,1.0049,0.00096215,0.00096215,0.00096215
135,1.2125,0.72029,1.017,0.85221,0.73086,0.78331,0.5343,1.1857,0.68873,1.0049,0.00095861,0.00095861,0.00095861
136,1.2392,0.72694,1.0227,0.8688,0.72575,0.7928,0.52592,1.2167,0.70962,1.0137,0.00095507,0.00095507,0.00095507
137,1.2251,0.70833,1.026,0.85517,0.7306,0.79569,0.54837,1.1641,0.68416,0.99727,0.00095154,0.00095154,0.00095154
138,1.2053,0.69809,1.0054,0.88203,0.7164,0.79333,0.54602,1.1769,0.6863,1.0031,0.000948,0.000948,0.000948
139,1.1891,0.69387,0.99827,0.89574,0.71833,0.79998,0.54811,1.1642,0.67465,0.99716,0.00094446,0.00094446,0.00094446
140,1.2488,0.72495,1.0217,0.8422,0.73229,0.79357,0.53279,1.2185,0.71475,1.0103,0.00094093,0.00094093,0.00094093
141,1.2286,0.71549,1.0093,0.86189,0.72679,0.79177,0.53214,1.2301,0.70881,1.0127,0.00093739,0.00093739,0.00093739
142,1.2224,0.70885,1.0039,0.87802,0.71941,0.79447,0.53628,1.1865,0.70019,1.0017,0.00093385,0.00093385,0.00093385
143,1.2207,0.70802,1.0044,0.86672,0.72975,0.8049,0.54927,1.1738,0.67453,1.0001,0.00093031,0.00093031,0.00093031
144,1.1828,0.69426,1.0199,0.85563,0.74585,0.81215,0.55392,1.1586,0.66935,0.99846,0.00092678,0.00092678,0.00092678
145,1.2214,0.70766,0.99954,0.87979,0.73276,0.80827,0.54482,1.202,0.67984,1.0052,0.00092324,0.00092324,0.00092324
146,1.1955,0.68738,1.0083,0.86537,0.74028,0.81316,0.5454,1.1653,0.67675,0.9963,0.0009197,0.0009197,0.0009197
147,1.191,0.68638,1.013,0.87066,0.72713,0.79455,0.52791,1.1723,0.67606,1.0008,0.00091617,0.00091617,0.00091617
148,1.1869,0.68327,0.99751,0.88326,0.72511,0.81291,0.55193,1.1554,0.66755,0.98931,0.00091263,0.00091263,0.00091263
149,1.1498,0.67794,1.0034,0.87672,0.72229,0.80067,0.5414,1.1911,0.67568,1.0043,0.00090909,0.00090909,0.00090909
150,1.1465,0.66911,0.98024,0.89437,0.72001,0.80756,0.55857,1.1775,0.67632,0.99853,0.00090556,0.00090556,0.00090556
151,1.1573,0.67062,1.0025,0.85025,0.73999,0.80991,0.56246,1.1647,0.67365,0.99418,0.00090202,0.00090202,0.00090202
152,1.1655,0.67468,0.9997,0.86479,0.74494,0.80252,0.54396,1.1393,0.66071,0.98673,0.00089848,0.00089848,0.00089848
153,1.1559,0.67013,0.99038,0.88253,0.72592,0.80492,0.54216,1.1621,0.66813,0.98933,0.00089495,0.00089495,0.00089495
154,1.1601,0.66667,1.0033,0.88246,0.71445,0.80958,0.54529,1.1517,0.65327,0.99401,0.00089141,0.00089141,0.00089141
155,1.1749,0.67555,1.0018,0.89608,0.70685,0.79277,0.53235,1.2091,0.67116,1.007,0.00088787,0.00088787,0.00088787
156,1.2277,0.68792,1.0125,0.87503,0.73681,0.80666,0.55175,1.1889,0.66451,0.99978,0.00088434,0.00088434,0.00088434
157,1.2313,0.69193,1.0108,0.86346,0.727,0.80299,0.54796,1.1536,0.65657,0.99172,0.0008808,0.0008808,0.0008808
158,1.2174,0.69174,0.99604,0.90318,0.69798,0.79583,0.53564,1.2059,0.66746,1.0016,0.00087726,0.00087726,0.00087726
159,1.2073,0.68883,1.0124,0.8761,0.73754,0.81071,0.5529,1.1491,0.6645,0.98579,0.00087373,0.00087373,0.00087373
160,1.2017,0.6765,0.97798,0.87537,0.7397,0.80967,0.54636,1.165,0.6638,0.98999,0.00087019,0.00087019,0.00087019
161,1.1429,0.66229,0.97972,0.88733,0.7059,0.81251,0.55643,1.1454,0.6512,0.98646,0.00086665,0.00086665,0.00086665
162,1.1842,0.66686,0.9879,0.86804,0.7412,0.81606,0.56672,1.1256,0.64162,0.97842,0.00086312,0.00086312,0.00086312
163,1.1156,0.64642,0.98991,0.87217,0.73957,0.8135,0.56187,1.115,0.65018,0.97827,0.00085958,0.00085958,0.00085958
164,1.1641,0.66159,0.99142,0.86758,0.74267,0.80722,0.55147,1.151,0.65383,0.98465,0.00085604,0.00085604,0.00085604
165,1.128,0.64915,0.97452,0.8553,0.76403,0.81963,0.56198,1.1289,0.64504,0.98348,0.00085251,0.00085251,0.00085251
166,1.1191,0.64627,0.97562,0.88624,0.73679,0.79847,0.5476,1.1446,0.66402,0.98738,0.00084897,0.00084897,0.00084897
167,1.1628,0.66463,0.98159,0.87048,0.74426,0.79831,0.55246,1.1344,0.65649,0.98408,0.00084543,0.00084543,0.00084543
168,1.1304,0.64374,0.98427,0.84934,0.75172,0.81477,0.56185,1.1353,0.65136,0.97843,0.0008419,0.0008419,0.0008419
169,1.1319,0.64416,0.98814,0.85201,0.75664,0.79219,0.54692,1.1361,0.64683,0.9847,0.00083836,0.00083836,0.00083836
170,1.1098,0.63872,0.97356,0.87954,0.73552,0.80568,0.55266,1.1449,0.65526,0.98241,0.00083482,0.00083482,0.00083482
171,1.1247,0.64003,0.96916,0.8443,0.75713,0.81225,0.55916,1.1512,0.65245,0.98136,0.00083129,0.00083129,0.00083129
172,1.1765,0.66684,0.99068,0.85814,0.75027,0.80467,0.54504,1.1815,0.66278,0.99675,0.00082775,0.00082775,0.00082775
173,1.1664,0.67279,1.0029,0.87584,0.74543,0.81917,0.56293,1.1447,0.65266,0.98011,0.00082421,0.00082421,0.00082421
174,1.2021,0.6868,1.0154,0.86487,0.76177,0.81386,0.5555,1.1477,0.65686,0.98729,0.00082067,0.00082067,0.00082067
175,1.1241,0.65579,0.99125,0.8533,0.7578,0.8244,0.56149,1.1356,0.65288,0.97857,0.00081714,0.00081714,0.00081714
176,1.1518,0.66054,0.9875,0.8457,0.78058,0.82164,0.54997,1.1386,0.64306,0.98284,0.0008136,0.0008136,0.0008136
177,1.1316,0.65313,0.98631,0.87239,0.75213,0.82505,0.56081,1.1398,0.64248,0.98315,0.00081006,0.00081006,0.00081006
178,1.1323,0.64892,0.9736,0.88969,0.73398,0.82025,0.55492,1.1319,0.64892,0.98,0.00080653,0.00080653,0.00080653
179,1.1002,0.64197,0.97971,0.87721,0.74833,0.82794,0.56775,1.1036,0.63261,0.97338,0.00080299,0.00080299,0.00080299
180,1.1222,0.65039,0.97746,0.86619,0.75844,0.82197,0.55819,1.1347,0.65064,0.97799,0.00079945,0.00079945,0.00079945
181,1.1377,0.65174,0.9877,0.86829,0.74794,0.82184,0.57244,1.1076,0.63988,0.97641,0.00079592,0.00079592,0.00079592
182,1.1254,0.6354,0.95799,0.89001,0.73621,0.81873,0.55865,1.1308,0.65429,0.97841,0.00079238,0.00079238,0.00079238
183,1.1388,0.64568,0.96825,0.86521,0.75176,0.81716,0.57451,1.1049,0.63729,0.97271,0.00078884,0.00078884,0.00078884
184,1.0969,0.62942,0.9693,0.88149,0.75004,0.82088,0.56347,1.1139,0.64844,0.97532,0.00078531,0.00078531,0.00078531
185,1.1102,0.62712,0.95971,0.88366,0.74599,0.81026,0.57342,1.1085,0.64752,0.96964,0.00078177,0.00078177,0.00078177
186,1.1237,0.64041,0.96697,0.89807,0.74285,0.82186,0.56536,1.1374,0.64995,0.98197,0.00077823,0.00077823,0.00077823
187,1.116,0.64224,0.99577,0.88242,0.74497,0.81848,0.56996,1.1152,0.64372,0.97511,0.0007747,0.0007747,0.0007747
188,1.137,0.64725,0.97593,0.87211,0.74355,0.82248,0.55732,1.1553,0.66038,0.97857,0.00077116,0.00077116,0.00077116
189,1.1838,0.65803,0.99358,0.86575,0.76216,0.82917,0.56672,1.141,0.64458,0.98055,0.00076762,0.00076762,0.00076762
190,1.1127,0.63558,0.97213,0.88261,0.76068,0.83311,0.56797,1.1182,0.64334,0.97602,0.00076409,0.00076409,0.00076409
191,1.1224,0.63739,0.97364,0.86908,0.73912,0.80788,0.56349,1.1156,0.65586,0.97242,0.00076055,0.00076055,0.00076055
192,1.1123,0.63789,0.96845,0.86193,0.76895,0.82491,0.56788,1.0901,0.63713,0.96633,0.00075701,0.00075701,0.00075701
193,1.0969,0.62489,0.97563,0.87463,0.76474,0.83114,0.57088,1.1112,0.63545,0.97452,0.00075348,0.00075348,0.00075348
194,1.0833,0.61629,0.96883,0.88174,0.76175,0.83329,0.57787,1.0962,0.62904,0.96915,0.00074994,0.00074994,0.00074994
195,1.1147,0.63721,0.96144,0.88735,0.74516,0.82658,0.57237,1.1035,0.63004,0.96765,0.0007464,0.0007464,0.0007464
196,1.071,0.62887,0.96762,0.89134,0.76199,0.8226,0.57538,1.09,0.62719,0.96784,0.00074287,0.00074287,0.00074287
197,1.101,0.62265,0.97149,0.88718,0.75348,0.83028,0.57552,1.1062,0.63692,0.96956,0.00073933,0.00073933,0.00073933
