                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
37,1.9572,1.29,1.3536,0.76933,0.56887,0.65618,0.35426,1.7703,1.1151,1.3106,0.001264,0.001264,0.001264
38,1.8994,1.2493,1.3206,0.73696,0.60652,0.65712,0.38065,1.759,1.121,1.2802,0.0012592,0.0012592,0.0012592
39,1.8909,1.2142,1.2739,0.74784,0.59789,0.66619,0.37904,1.7045,1.0677,1.2635,0.0012545,0.0012545,0.0012545
40,1.8734,1.2337,1.3028,0.83297,0.56812,0.65344,0.37642,1.7517,1.0616,1.2655,0.0012498,0.0012498,0.0012498
41,1.8376,1.1744,1.2881,0.73879,0.58754,0.64398,0.37116,1.7024,1.0618,1.2438,0.0012451,0.0012451,0.0012451
42,1.8221,1.2069,1.2869,0.70954,0.61123,0.63678,0.37059,1.7283,1.0785,1.2611,0.0012404,0.0012404,0.0012404
43,1.8088,1.1631,1.2816,0.77865,0.58914,0.67657,0.39502,1.6656,1.0667,1.2325,0.0012357,0.0012357,0.0012357
44,1.8136,1.1688,1.2796,0.79944,0.60267,0.67234,0.40311,1.7516,1.0474,1.2663,0.0012309,0.0012309,0.0012309
45,1.8154,1.1611,1.2702,0.76063,0.62119,0.68164,0.38674,1.6939,1.0431,1.2444,0.0012262,0.0012262,0.0012262
46,1.8038,1.1191,1.2502,0.75032,0.62451,0.67812,0.39573,1.6149,1.0048,1.1978,0.0012215,0.0012215,0.0012215
47,1.7981,1.1291,1.2461,0.76623,0.5889,0.68038,0.4269,1.6033,1.0068,1.2048,0.0012168,0.0012168,0.0012168
48,1.7797,1.1271,1.2693,0.807,0.60684,0.70965,0.42773,1.5588,0.99268,1.1958,0.0012121,0.0012121,0.0012121
49,1.7684,1.1018,1.2518,0.78473,0.61828,0.68205,0.41559,1.5844,1.0219,1.1975,0.0012074,0.0012074,0.0012074
50,1.7105,1.0802,1.2168,0.80031,0.63369,0.69505,0.44178,1.5399,0.95882,1.1936,0.0012026,0.0012026,0.0012026
51,1.7019,1.0485,1.2055,0.81046,0.63991,0.71585,0.44008,1.5061,0.9381,1.1717,0.0011979,0.0011979,0.0011979
52,1.6666,1.0486,1.2626,0.76842,0.64656,0.70065,0.4324,1.5428,0.96431,1.1765,0.0011932,0.0011932,0.0011932
53,1.7113,1.0976,1.2195,0.79523,0.60509,0.68408,0.4079,1.6295,1.1182,1.1952,0.0011885,0.0011885,0.0011885
54,1.6334,1.0422,1.1951,0.81811,0.61658,0.70564,0.42322,1.5509,0.95208,1.1752,0.0011838,0.0011838,0.0011838
55,1.6114,1.0153,1.1737,0.78056,0.63848,0.71041,0.43722,1.4895,0.92512,1.1592,0.0011791,0.0011791,0.0011791
56,1.6046,0.99299,1.1798,0.83868,0.63907,0.72413,0.44528,1.5052,0.91603,1.1516,0.0011744,0.0011744,0.0011744
57,1.6096,1.0153,1.2142,0.8059,0.62301,0.68886,0.4345,1.5846,1.1079,1.1747,0.0011696,0.0011696,0.0011696
58,1.6171,1.0289,1.1899,0.80201,0.66151,0.72874,0.45752,1.4888,0.93514,1.161,0.0011649,0.0011649,0.0011649
59,1.6061,1.0165,1.1962,0.82675,0.64434,0.72175,0.45323,1.4568,0.90539,1.1334,0.0011602,0.0011602,0.0011602
60,1.5729,0.98859,1.1839,0.823,0.64309,0.71831,0.45448,1.43,0.89024,1.1319,0.0011555,0.0011555,0.0011555
61,1.5572,0.95593,1.1355,0.8015,0.64895,0.71353,0.43627,1.4983,0.89752,1.1409,0.0011508,0.0011508,0.0011508
62,1.5747,0.98623,1.1788,0.78144,0.66696,0.71585,0.43899,1.4853,0.89122,1.1335,0.0011461,0.0011461,0.0011461
63,1.58,0.9652,1.1528,0.82207,0.64647,0.73664,0.454,1.4319,0.883,1.122,0.0011413,0.0011413,0.0011413
64,1.5468,0.94495,1.1267,0.79281,0.65848,0.73468,0.44984,1.4527,0.9031,1.1207,0.0011366,0.0011366,0.0011366
65,1.5457,0.96192,1.158,0.77025,0.69099,0.72391,0.46197,1.413,0.88598,1.1088,0.0011319,0.0011319,0.0011319
66,1.4764,0.91614,1.1247,0.81662,0.68761,0.74872,0.4619,1.4031,0.86642,1.0985,0.0011272,0.0011272,0.0011272
67,1.5354,0.94286,1.1156,0.848,0.6632,0.73531,0.47819,1.4137,0.87152,1.1048,0.0011225,0.0011225,0.0011225
68,1.5067,0.93898,1.1307,0.8065,0.66074,0.7215,0.44377,1.4459,0.88548,1.1171,0.0011178,0.0011178,0.0011178
69,1.4968,0.91023,1.1305,0.85813,0.64679,0.74529,0.47758,1.3808,0.84922,1.107,0.001113,0.001113,0.001113
70,1.4851,0.92111,1.1416,0.81011,0.6685,0.74182,0.4626,1.3855,0.84882,1.1027,0.0011083,0.0011083,0.0011083
71,1.4837,0.90587,1.1178,0.8154,0.68658,0.75564,0.48027,1.37,0.82236,1.0932,0.0011036,0.0011036,0.0011036
72,1.4692,0.90858,1.1134,0.84981,0.65526,0.74259,0.47208,1.3715,0.82554,1.087,0.0010989,0.0010989,0.0010989
73,1.4215,0.86674,1.1001,0.79462,0.68552,0.75434,0.49032,1.3467,0.82504,1.0862,0.0010942,0.0010942,0.0010942
74,1.4347,0.87894,1.1089,0.84255,0.67093,0.74825,0.48253,1.3549,0.81972,1.0831,0.0010895,0.0010895,0.0010895
75,1.442,0.86527,1.1078,0.83117,0.69955,0.7689,0.50465,1.3206,0.80073,1.0721,0.0010848,0.0010848,0.0010848
76,1.451,0.87308,1.0998,0.82042,0.68205,0.7505,0.48707,1.3857,0.81903,1.0897,0.00108,0.00108,0.00108
77,1.4726,0.89095,1.1328,0.84719,0.66417,0.74649,0.47371,1.3946,0.82415,1.103,0.0010753,0.0010753,0.0010753
78,1.4371,0.88403,1.1122,0.80273,0.68776,0.74024,0.47142,1.3523,0.84289,1.0766,0.0010706,0.0010706,0.0010706
79,1.4048,0.86684,1.0935,0.83998,0.68132,0.74796,0.47684,1.348,0.80633,1.0761,0.0010659,0.0010659,0.0010659
80,1.4246,0.84539,1.0832,0.82022,0.6725,0.74949,0.47666,1.3841,0.82792,1.0814,0.0010612,0.0010612,0.0010612
81,1.4136,0.87619,1.0954,0.84691,0.68807,0.75448,0.48821,1.3296,0.79904,1.0695,0.0010565,0.0010565,0.0010565
82,1.3999,0.8504,1.0614,0.84339,0.67083,0.74131,0.459,1.3626,0.81548,1.076,0.0010517,0.0010517,0.0010517
83,1.3878,0.84945,1.0885,0.77696,0.69559,0.74344,0.46967,1.3484,0.83119,1.0761,0.001047,0.001047,0.001047
84,1.405,0.82927,1.0709,0.83563,0.67573,0.75635,0.48613,1.3403,0.79587,1.0725,0.0010423,0.0010423,0.0010423
85,1.4041,0.86863,1.0973,0.83802,0.68532,0.75506,0.49855,1.2887,0.80321,1.0606,0.0010376,0.0010376,0.0010376
86,1.3946,0.85376,1.0678,0.83595,0.66278,0.75459,0.48714,1.338,0.81166,1.0713,0.0010329,0.0010329,0.0010329
87,1.4073,0.82643,1.0728,0.78968,0.71096,0.76197,0.49212,1.3149,0.79164,1.0662,0.0010282,0.0010282,0.0010282
88,1.3999,0.82577,1.0857,0.85376,0.68699,0.76252,0.49291,1.3135,0.78414,1.0514,0.0010234,0.0010234,0.0010234
89,1.3973,0.83745,1.0688,0.84941,0.69783,0.77393,0.50625,1.2897,0.76484,1.0526,0.0010187,0.0010187,0.0010187
90,1.333,0.81695,1.072,0.81828,0.70259,0.75762,0.49977,1.2928,0.77045,1.0563,0.001014,0.001014,0.001014
91,1.3823,0.82781,1.0692,0.8437,0.69828,0.76009,0.5006,1.2865,0.77528,1.0478,0.0010093,0.0010093,0.0010093
92,1.3521,0.8172,1.0612,0.84952,0.69605,0.77545,0.50025,1.3046,0.78056,1.052,0.0010046,0.0010046,0.0010046
93,1.3538,0.79874,1.0653,0.83493,0.71314,0.76679,0.50729,1.2558,0.7894,1.0385,0.00099987,0.00099987,0.00099987
94,1.37,0.82616,1.0741,0.83944,0.68422,0.76119,0.50771,1.2724,0.78119,1.0489,0.00099516,0.00099516,0.00099516
95,1.3641,0.83683,1.078,0.81129,0.71226,0.77155,0.49839,1.2751,0.76757,1.0466,0.00099044,0.00099044,0.00099044
96,1.3677,0.90787,1.0868,0.82478,0.69953,0.7694,0.49687,1.2734,0.7753,1.0416,0.00098572,0.00098572,0.00098572
97,1.3813,0.80477,1.0639,0.81802,0.72038,0.76097,0.47822,1.2972,0.77664,1.0545,0.00098101,0.00098101,0.00098101
98,1.3158,0.78812,1.0618,0.87087,0.67865,0.7648,0.50888,1.2479,0.75135,1.0359,0.00097629,0.00097629,0.00097629
99,1.3026,0.78609,1.0512,0.8284,0.71827,0.7759,0.51522,1.2833,0.74906,1.0441,0.00097158,0.00097158,0.00097158
100,1.3289,0.79778,1.0715,0.85463,0.7084,0.76856,0.52112,1.2466,0.73986,1.0333,0.00096686,0.00096686,0.00096686
101,1.3109,0.78182,1.0351,0.84434,0.70846,0.77089,0.50765,1.2967,0.7701,1.0475,0.00096215,0.00096215,0.00096215
102,1.3054,0.79545,1.0514,0.85234,0.72317,0.78198,0.5198,1.2203,0.73161,1.0241,0.00095743,0.00095743,0.00095743
103,1.3031,0.76101,1.0358,0.84814,0.70514,0.77647,0.51446,1.2473,0.73871,1.0381,0.00095271,0.00095271,0.00095271
104,1.3081,0.76718,1.0413,0.83755,0.71631,0.77151,0.52811,1.2314,0.72875,1.0277,0.000948,0.000948,0.000948
105,1.2856,0.78796,1.0535,0.82831,0.71646,0.78517,0.52469,1.2521,0.74302,1.0303,0.00094328,0.00094328,0.00094328
106,1.329,0.7909,1.0497,0.83845,0.71634,0.77168,0.52318,1.2576,0.73628,1.0408,0.00093857,0.00093857,0.00093857
107,1.3174,0.76574,1.0548,0.83824,0.74061,0.79215,0.53049,1.233,0.72295,1.0278,0.00093385,0.00093385,0.00093385
108,1.3107,0.76946,1.0536,0.84662,0.72384,0.78867,0.52166,1.2653,0.73905,1.0387,0.00092914,0.00092914,0.00092914
109,1.31,0.77944,1.029,0.85506,0.71305,0.79304,0.54494,1.2111,0.7392,1.0183,0.00092442,0.00092442,0.00092442
110,1.3143,0.76458,1.037,0.86793,0.70843,0.78013,0.51812,1.2611,0.75407,1.0307,0.0009197,0.0009197,0.0009197
111,1.2262,0.73336,1.0262,0.8744,0.70725,0.78666,0.53033,1.2082,0.71511,1.0174,0.00091499,0.00091499,0.00091499
112,1.2422,0.74156,1.0384,0.8721,0.71426,0.77593,0.52287,1.2217,0.71828,1.0272,0.00091027,0.00091027,0.00091027
113,1.2758,0.74768,1.0401,0.84025,0.72855,0.78284,0.53258,1.2082,0.72803,1.0229,0.00090556,0.00090556,0.00090556
114,1.2401,0.74573,1.0281,0.85712,0.72142,0.78692,0.53601,1.2125,0.71674,1.0191,0.00090084,0.00090084,0.00090084
115,1.241,0.7426,1.0174,0.86165,0.72717,0.7978,0.54012,1.1844,0.70375,1.0074,0.00089613,0.00089613,0.00089613
116,1.2443,0.74774,1.0414,0.80378,0.74551,0.77805,0.52897,1.1954,0.72036,1.0111,0.00089141,0.00089141,0.00089141
117,1.2598,0.7489,1.0232,0.85416,0.71497,0.77518,0.53465,1.1835,0.73014,1.0064,0.00088669,0.00088669,0.00088669
118,1.2546,0.7416,1.0198,0.84784,0.72702,0.77243,0.52198,1.208,0.72612,1.0118,0.00088198,0.00088198,0.00088198
119,1.2372,0.72816,1.0221,0.89196,0.69941,0.79617,0.53502,1.2326,0.72288,1.0213,0.00087726,0.00087726,0.00087726
120,1.238,0.72818,1.0306,0.86811,0.71643,0.79476,0.54229,1.1993,0.70786,1.0144,0.00087255,0.00087255,0.00087255
121,1.2585,0.73175,1.0207,0.88061,0.71629,0.79976,0.53175,1.2124,0.7148,1.016,0.00086783,0.00086783,0.00086783
122,1.2802,0.74779,1.0195,0.87391,0.73445,0.79256,0.53998,1.1924,0.71459,1.0118,0.00086312,0.00086312,0.00086312
123,1.2426,0.73541,1.0066,0.8452,0.7243,0.78741,0.54158,1.2189,0.71324,1.0114,0.0008584,0.0008584,0.0008584
124,1.2619,0.73039,1.0148,0.86355,0.71732,0.79203,0.54063,1.2046,0.71449,1.0043,0.00085368,0.00085368,0.00085368
125,1.2371,0.7332,1.013,0.86499,0.72396,0.78734,0.53975,1.1674,0.70066,0.99985,0.00084897,0.00084897,0.00084897
126,1.213,0.71877,1.0274,0.86134,0.72759,0.79384,0.54449,1.1941,0.70283,1.0088,0.00084425,0.00084425,0.00084425
127,1.2221,0.73989,1.0389,0.87138,0.72192,0.79921,0.54544,1.1612,0.70901,0.99868,0.00083954,0.00083954,0.00083954
128,1.2202,0.71506,1.0029,0.87305,0.72172,0.78238,0.55093,1.1663,0.70751,0.99466,0.00083482,0.00083482,0.00083482
129,1.1891,0.71842,1.0141,0.84757,0.73515,0.78052,0.54416,1.1817,0.7142,1.001,0.00083011,0.00083011,0.00083011
130,1.2074,0.71634,1.0191,0.87453,0.72131,0.78838,0.5464,1.1868,0.69279,1.0096,0.00082539,0.00082539,0.00082539
131,1.2043,0.71474,1.0078,0.85199,0.73888,0.8076,0.55192,1.1821,0.69449,1.005,0.00082067,0.00082067,0.00082067
132,1.2476,0.72274,1.0123,0.89881,0.70289,0.79981,0.5579,1.171,0.70504,0.99907,0.00081596,0.00081596,0.00081596
133,1.2188,0.71398,1.0099,0.89298,0.72108,0.80233,0.55325,1.1727,0.69401,0.99753,0.00081124,0.00081124,0.00081124
134,1.2177,0.73892,1.0142,0.87908,0.72376,0.78891,0.53618,1.2158,0.69835,1.0094,0.00080653,0.00080653,0.00080653
135,1.2185,0.72272,1.0201,0.88657,0.72176,0.7979,0.55045,1.1688,0.69063,0.9958,0.00080181,0.00080181,0.00080181
136,1.2447,0.72276,1.0231,0.86431,0.7364,0.80453,0.54065,1.2229,0.70721,1.0137,0.0007971,0.0007971,0.0007971
137,1.2369,0.70999,1.0272,0.8753,0.72146,0.80729,0.56264,1.1563,0.68079,0.99168,0.00079238,0.00079238,0.00079238
138,1.1958,0.69455,0.99945,0.87274,0.72845,0.80183,0.54431,1.1708,0.68762,0.99787,0.00078766,0.00078766,0.00078766
139,1.1812,0.69237,0.99685,0.87435,0.72897,0.80614,0.54763,1.1492,0.68831,0.99236,0.00078295,0.00078295,0.00078295
140,1.2025,0.70547,1.0042,0.85385,0.74907,0.79748,0.54847,1.1609,0.6916,0.99336,0.00077823,0.00077823,0.00077823
141,1.1837,0.69699,0.99622,0.85461,0.73465,0.79041,0.54777,1.1423,0.68157,0.98718,0.00077352,0.00077352,0.00077352
142,1.1679,0.68908,0.99597,0.86181,0.73888,0.79291,0.54139,1.1659,0.68996,0.99422,0.0007688,0.0007688,0.0007688
143,1.2124,0.71542,1.0047,0.86996,0.73544,0.80264,0.559,1.1456,0.68371,0.98591,0.00076409,0.00076409,0.00076409
144,1.166,0.69772,1.0153,0.86444,0.73468,0.80917,0.55117,1.1692,0.67912,0.99326,0.00075937,0.00075937,0.00075937
145,1.1889,0.68972,0.9923,0.86381,0.74284,0.80971,0.54821,1.1372,0.66796,0.9918,0.00075465,0.00075465,0.00075465
146,1.1855,0.68767,1.0051,0.86694,0.74272,0.80071,0.54772,1.1424,0.6824,0.98568,0.00074994,0.00074994,0.00074994
147,1.1825,0.6852,1.0077,0.87467,0.73293,0.79787,0.55076,1.1554,0.68604,0.98994,0.00074522,0.00074522,0.00074522
148,1.1703,0.68107,0.99328,0.86265,0.74581,0.8073,0.56354,1.1416,0.67516,0.98486,0.00074051,0.00074051,0.00074051
149,1.1388,0.67387,1.0005,0.86985,0.73342,0.8001,0.55582,1.1672,0.68783,0.99538,0.00073579,0.00073579,0.00073579
150,1.1419,0.66457,0.97787,0.86931,0.74018,0.80983,0.56827,1.1412,0.67479,0.98735,0.00073108,0.00073108,0.00073108
151,1.157,0.67042,1.0003,0.84439,0.74632,0.80664,0.55637,1.1361,0.67701,0.98459,0.00072636,0.00072636,0.00072636
152,1.1592,0.6773,0.99754,0.8629,0.75623,0.7997,0.55607,1.1269,0.67429,0.98518,0.00072164,0.00072164,0.00072164
153,1.154,0.66696,0.99055,0.86686,0.7602,0.81237,0.55301,1.1562,0.67989,0.98778,0.00071693,0.00071693,0.00071693
154,1.1706,0.67256,1.0062,0.86692,0.75031,0.81218,0.55687,1.1441,0.6726,0.98981,0.00071221,0.00071221,0.00071221
155,1.1625,0.67856,1.0012,0.88477,0.75088,0.8118,0.55634,1.133,0.67064,0.98673,0.0007075,0.0007075,0.0007075
156,1.2045,0.68716,1.0066,0.87932,0.73822,0.80533,0.55865,1.1557,0.6839,0.9883,0.00070278,0.00070278,0.00070278
157,1.201,0.69035,1.0023,0.86587,0.74501,0.80114,0.5555,1.1399,0.66225,0.99213,0.00069807,0.00069807,0.00069807
158,1.185,0.68371,0.99014,0.87288,0.75039,0.81454,0.55928,1.1641,0.66991,0.99054,0.00069335,0.00069335,0.00069335
159,1.1732,0.68004,1.0099,0.88799,0.73186,0.8105,0.56564,1.1203,0.67337,0.98157,0.00068864,0.00068864,0.00068864
160,1.1817,0.67771,0.97545,0.86612,0.74696,0.80277,0.5652,1.1413,0.66976,0.9872,0.00068392,0.00068392,0.00068392
161,1.1219,0.65954,0.97399,0.8641,0.74978,0.81107,0.57047,1.1132,0.65716,0.9756,0.0006792,0.0006792,0.0006792
162,1.1788,0.6693,0.98421,0.86604,0.74822,0.80773,0.55919,1.1489,0.66493,0.98238,0.00067449,0.00067449,0.00067449
163,1.1356,0.66104,0.99557,0.87479,0.74563,0.80309,0.56236,1.1225,0.66084,0.97689,0.00066977,0.00066977,0.00066977
164,1.177,0.66973,0.9969,0.86401,0.74649,0.80925,0.56793,1.1151,0.66164,0.97453,0.00066506,0.00066506,0.00066506
165,1.1331,0.64991,0.97426,0.86928,0.73906,0.80104,0.55846,1.1421,0.66686,0.9837,0.00066034,0.00066034,0.00066034
166,1.109,0.64181,0.97572,0.86791,0.75058,0.80214,0.56962,1.0959,0.6564,0.97585,0.00065563,0.00065563,0.00065563
167,1.1425,0.65422,0.97803,0.862,0.75515,0.80938,0.55467,1.1342,0.66112,0.97846,0.00065091,0.00065091,0.00065091
168,1.1255,0.64297,0.98332,0.8797,0.73968,0.80456,0.56659,1.0902,0.64477,0.96711,0.00064619,0.00064619,0.00064619
169,1.1321,0.64874,0.98796,0.88303,0.75196,0.80364,0.55454,1.127,0.65645,0.97516,0.00064148,0.00064148,0.00064148
170,1.1043,0.64552,0.97332,0.87905,0.7456,0.80686,0.56112,1.1148,0.6509,0.97137,0.00063676,0.00063676,0.00063676
171,1.1125,0.63993,0.96501,0.85589,0.75068,0.80766,0.56598,1.1299,0.65001,0.97285,0.00063205,0.00063205,0.00063205
172,1.17,0.66834,0.98919,0.87401,0.7441,0.80668,0.55196,1.1425,0.66014,0.98048,0.00062733,0.00062733,0.00062733
173,1.168,0.68686,1.0066,0.86225,0.7492,0.80161,0.55007,1.1217,0.66556,0.97711,0.00062262,0.00062262,0.00062262
174,1.2039,0.69498,1.0147,0.87628,0.73985,0.81367,0.55627,1.1298,0.66913,0.98049,0.0006179,0.0006179,0.0006179
175,1.1204,0.6531,0.99099,0.86036,0.76215,0.81825,0.57343,1.1075,0.65787,0.97025,0.00061318,0.00061318,0.00061318
176,1.157,0.6636,0.98901,0.84821,0.75026,0.81259,0.56475,1.1257,0.65454,0.97621,0.00060847,0.00060847,0.00060847
177,1.1257,0.65479,0.98403,0.85803,0.74745,0.81837,0.56153,1.1162,0.64942,0.97099,0.00060375,0.00060375,0.00060375
178,1.1309,0.64208,0.97244,0.86866,0.76307,0.81449,0.55645,1.1187,0.64324,0.97532,0.00059904,0.00059904,0.00059904
179,1.1054,0.64349,0.97676,0.87499,0.7473,0.80906,0.56942,1.1047,0.65272,0.96916,0.00059432,0.00059432,0.00059432
180,1.1207,0.64331,0.97768,0.88453,0.73789,0.81733,0.56579,1.107,0.65139,0.97015,0.00058961,0.00058961,0.00058961
181,1.1328,0.6467,0.98542,0.87992,0.74216,0.82094,0.56832,1.118,0.65953,0.9777,0.00058489,0.00058489,0.00058489
182,1.1271,0.64078,0.95894,0.88145,0.74326,0.82232,0.57361,1.0957,0.64649,0.96818,0.00058017,0.00058017,0.00058017
183,1.1346,0.65184,0.96774,0.88931,0.74164,0.81181,0.56779,1.087,0.64095,0.96615,0.00057546,0.00057546,0.00057546
184,1.1001,0.62957,0.96684,0.85411,0.75426,0.82104,0.56945,1.1099,0.64618,0.97007,0.00057074,0.00057074,0.00057074
185,1.1082,0.62689,0.96096,0.84787,0.74674,0.8198,0.58285,1.0801,0.63855,0.96012,0.00056603,0.00056603,0.00056603
186,1.1065,0.63575,0.96554,0.85855,0.74404,0.81535,0.57026,1.1056,0.65047,0.96861,0.00056131,0.00056131,0.00056131
187,1.1149,0.64334,0.99572,0.87136,0.7438,0.81537,0.5786,1.0838,0.64618,0.96545,0.0005566,0.0005566,0.0005566
188,1.1562,0.64956,0.98142,0.88645,0.74829,0.81875,0.56598,1.1057,0.65752,0.96873,0.00055188,0.00055188,0.00055188
189,1.16,0.65857,0.99163,0.87626,0.74458,0.81822,0.56179,1.1261,0.6512,0.97701,0.00054716,0.00054716,0.00054716
190,1.1021,0.63345,0.96913,0.87276,0.76198,0.81906,0.56699,1.0911,0.64252,0.96833,0.00054245,0.00054245,0.00054245
191,1.0961,0.62838,0.96892,0.87188,0.76201,0.82053,0.57273,1.0938,0.63537,0.96431,0.00053773,0.00053773,0.00053773
192,1.0899,0.63634,0.96537,0.8786,0.7608,0.82258,0.57707,1.0889,0.63874,0.96985,0.00053302,0.00053302,0.00053302
193,1.0905,0.62912,0.97341,0.89354,0.75294,0.82132,0.58222,1.0736,0.63535,0.96727,0.0005283,0.0005283,0.0005283
194,1.0883,0.62297,0.9724,0.87836,0.74128,0.82018,0.57395,1.1032,0.64554,0.96865,0.00052359,0.00052359,0.00052359
195,1.1099,0.63128,0.96025,0.876,0.74594,0.82505,0.58686,1.0808,0.64276,0.96346,0.00051887,0.00051887,0.00051887
196,1.0781,0.63118,0.96873,0.88748,0.74643,0.82811,0.57973,1.0992,0.64576,0.96634,0.00051415,0.00051415,0.00051415
197,1.1158,0.63358,0.97593,0.86879,0.73577,0.8129,0.58008,1.083,0.64136,0.96302,0.00050944,0.00050944,0.00050944
