                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.5024,                0.92353,                 1.1635,                0.86834,                0.61026,                0.76395,                0.46911,                 1.3574,                0.82548,                 1.0965,              0.0012649,              0.0012649,              0.0012649
                     61,                 1.4966,                0.93662,                 1.1412,                0.88527,                0.64641,                0.77133,                0.50832,                 1.3331,                0.80127,                 1.0703,              0.0012621,              0.0012621,              0.0012621
                     62,                 1.5608,                 0.9541,                 1.1728,                0.85211,                0.69976,                0.76942,                 0.5144,                 1.3649,                 0.8309,                 1.0729,              0.0012592,              0.0012592,              0.0012592
                     63,                 1.4941,                0.89059,                 1.1319,                0.82472,                0.69475,                0.77356,                0.49432,                 1.3603,                0.83088,                 1.0742,              0.0012564,              0.0012564,              0.0012564
                     64,                 1.4823,                0.88565,                 1.1131,                0.87068,                0.68106,                0.76915,                0.49445,                 1.3462,                0.79188,                 1.0706,              0.0012536,              0.0012536,              0.0012536
                     65,                 1.5253,                 0.9151,                 1.1613,                0.92007,                0.63882,                0.75653,                0.49452,                 1.4581,                0.81719,                 1.1121,              0.0012507,              0.0012507,              0.0012507
                     66,                 1.5108,                0.88456,                  1.133,                0.79161,                0.70401,                0.76311,                0.48635,                  1.292,                0.82846,                 1.0539,              0.0012479,              0.0012479,              0.0012479
                     67,                 1.4934,                 0.8904,                 1.1307,                 0.7464,                 0.7036,                 0.7688,                0.50547,                  1.354,                0.81677,                 1.0727,              0.0012451,              0.0012451,              0.0012451
                     68,                 1.4803,                0.87854,                 1.1325,                 0.8855,                0.65541,                0.77743,                0.50981,                 1.3442,                 0.7872,                 1.0635,              0.0012423,              0.0012423,              0.0012423
                     69,                  1.452,                0.86136,                 1.1044,                0.80458,                0.70444,                 0.7832,                0.52966,                 1.2961,                0.76091,                 1.0435,              0.0012394,              0.0012394,              0.0012394
                     70,                 1.4462,                0.87078,                 1.1436,                0.91039,                0.68366,                0.78827,                0.52632,                 1.2234,                0.74325,                 1.0345,              0.0012366,              0.0012366,              0.0012366
                     71,                 1.4964,                0.87601,                  1.142,                0.77163,                0.70331,                0.77362,                0.48569,                 1.3855,                0.79829,                 1.0762,              0.0012338,              0.0012338,              0.0012338
                     72,                 1.4527,                 0.8363,                 1.1147,                0.84469,                0.69517,                0.79067,                0.51715,                 1.2516,                0.76347,                  1.037,              0.0012309,              0.0012309,              0.0012309
                     73,                 1.4169,                0.84906,                 1.1145,                0.84927,                0.70274,                0.78983,                0.52482,                 1.2683,                0.75519,                 1.0339,              0.0012281,              0.0012281,              0.0012281
                     74,                 1.4245,                0.85001,                 1.0991,                0.91133,                0.63599,                0.79073,                0.53253,                 1.3129,                0.75911,                  1.052,              0.0012253,              0.0012253,              0.0012253
                     75,                 1.4016,                0.85249,                 1.1033,                0.90152,                0.69011,                 0.7873,                0.52774,                 1.2328,                0.73196,                 1.0342,              0.0012225,              0.0012225,              0.0012225
                     76,                  1.394,                0.81055,                 1.0679,                 0.9103,                0.67304,                0.79367,                0.52579,                 1.2721,                0.74381,                 1.0355,              0.0012196,              0.0012196,              0.0012196
                     77,                 1.4193,                0.85913,                 1.1028,                0.87349,                0.69531,                0.78718,                0.53984,                 1.2379,                0.75383,                  1.024,              0.0012168,              0.0012168,              0.0012168
                     78,                 1.4236,                0.84354,                 1.1001,                0.87669,                 0.7301,                0.79075,                0.52432,                 1.2871,                0.75982,                 1.0376,               0.001214,               0.001214,               0.001214
                     79,                 1.4122,                0.83739,                 1.1139,                0.88482,                0.71518,                0.79292,                0.53144,                 1.2718,                0.73981,                 1.0387,              0.0012111,              0.0012111,              0.0012111
                     80,                  1.427,                0.83356,                 1.0949,                0.88425,                0.71457,                0.79296,                0.53611,                 1.2393,                0.72475,                   1.03,              0.0012083,              0.0012083,              0.0012083
                     81,                 1.3627,                0.79048,                 1.0766,                0.88427,                0.70493,                0.79772,                0.55815,                 1.2055,                0.71262,                 1.0147,              0.0012055,              0.0012055,              0.0012055
                     82,                 1.3753,                0.82554,                 1.0694,                0.87234,                0.71443,                0.79335,                0.54477,                 1.2607,                0.74712,                 1.0186,              0.0012026,              0.0012026,              0.0012026
                     83,                 1.3401,                0.81514,                 1.0822,                0.83136,                0.73102,                0.79239,                0.56752,                 1.1901,                0.72228,                 1.0155,              0.0011998,              0.0011998,              0.0011998
                     84,                 1.3337,                0.80171,                  1.078,                0.84367,                0.73602,                0.80091,                0.53268,                   1.21,                0.71896,                 1.0159,               0.001197,               0.001197,               0.001197
                     85,                 1.3232,                0.79303,                 1.0733,                0.88058,                0.70078,                0.79566,                0.54477,                 1.2487,                0.71221,                 1.0245,              0.0011942,              0.0011942,              0.0011942
                     86,                 1.3593,                0.80585,                 1.0715,                0.83772,                0.71543,                0.80063,                0.55895,                 1.2249,                0.73086,                 1.0155,              0.0011913,              0.0011913,              0.0011913
                     87,                 1.3651,                0.80921,                 1.0754,                0.91716,                0.69226,                0.80547,                0.53998,                 1.2194,                0.69602,                 1.0138,              0.0011885,              0.0011885,              0.0011885
                     88,                 1.3276,                0.79618,                 1.0711,                0.94938,                0.66724,                 0.8039,                0.55147,                 1.2382,                0.71328,                 1.0237,              0.0011857,              0.0011857,              0.0011857
                     89,                 1.3624,                0.79707,                 1.0713,                0.94295,                0.66827,                0.80597,                0.53961,                 1.2297,                 0.7109,                 1.0169,              0.0011828,              0.0011828,              0.0011828
                     90,                   1.34,                 0.7739,                 1.0569,                0.90636,                0.69421,                0.79805,                0.53595,                 1.3014,                0.73412,                 1.0284,                0.00118,                0.00118,                0.00118
                     91,                 1.3289,                0.78075,                 1.0738,                0.86342,                0.71383,                0.80478,                0.55812,                 1.1774,                0.69973,                  1.005,              0.0011772,              0.0011772,              0.0011772
                     92,                 1.3208,                 0.7882,                 1.0624,                0.85819,                0.74328,                0.80573,                0.54993,                 1.1937,                  0.701,                 1.0045,              0.0011744,              0.0011744,              0.0011744
                     93,                 1.3002,                0.77001,                 1.0555,                0.80013,                0.75189,                0.81203,                0.56912,                 1.1712,                0.68882,                 1.0014,              0.0011715,              0.0011715,              0.0011715
                     94,                 1.3277,                0.76934,                 1.0596,                0.81107,                0.73561,                0.80335,                0.55751,                 1.1821,                0.70094,                  1.001,              0.0011687,              0.0011687,              0.0011687
                     95,                 1.3253,                0.77374,                 1.0662,                0.80169,                0.73395,                0.78011,                0.55071,                 1.1681,                0.71436,                0.99569,              0.0011659,              0.0011659,              0.0011659
                     96,                 1.3322,                0.78354,                 1.0798,                 0.9132,                 0.6888,                0.79902,                0.55914,                  1.167,                 0.7016,                0.99713,               0.001163,               0.001163,               0.001163
                     97,                 1.3092,                0.76796,                 1.0475,                0.90131,                0.68498,                0.80713,                0.57371,                 1.1376,                0.69666,                0.98868,              0.0011602,              0.0011602,              0.0011602
                     98,                 1.2922,                0.74744,                 1.0477,                0.87777,                 0.7258,                0.80072,                0.57931,                 1.1517,                0.67807,                0.99167,              0.0011574,              0.0011574,              0.0011574
                     99,                 1.2693,                0.75124,                 1.0514,                0.86813,                0.74238,                0.80723,                0.58049,                 1.1472,                0.67238,                0.98942,              0.0011545,              0.0011545,              0.0011545
                    100,                 1.2688,                0.73259,                 1.0336,                0.86388,                0.75193,                0.81483,                0.56769,                 1.1586,                 0.6824,                0.99534,              0.0011517,              0.0011517,              0.0011517
                    101,                 1.2765,                 0.7399,                 1.0417,                0.89488,                0.70145,                0.81005,                0.55676,                 1.1945,                 0.6954,                 1.0022,              0.0011489,              0.0011489,              0.0011489
                    102,                 1.2692,                0.74925,                 1.0366,                0.88474,                0.74774,                0.81176,                 0.5686,                 1.2128,                0.70718,                 1.0039,              0.0011461,              0.0011461,              0.0011461
                    103,                 1.3011,                0.76104,                 1.0575,                0.85969,                0.73493,                0.80241,                0.57469,                   1.12,                0.66024,                0.98802,              0.0011432,              0.0011432,              0.0011432
                    104,                 1.2664,                0.75307,                 1.0388,                0.92721,                0.70679,                0.81238,                0.57319,                 1.1659,                0.66754,                0.99495,              0.0011404,              0.0011404,              0.0011404
                    105,                 1.2615,                0.74029,                 1.0317,                0.91632,                0.71995,                0.80746,                0.55412,                 1.2043,                0.67684,                0.99298,              0.0011376,              0.0011376,              0.0011376
                    106,                 1.3015,                0.74013,                 1.0422,                0.79739,                0.75817,                0.81198,                0.57828,                 1.1472,                 0.6682,                0.98461,              0.0011347,              0.0011347,              0.0011347
                    107,                 1.3008,                0.74121,                  1.038,                0.81111,                0.77278,                0.81958,                0.58783,                 1.1172,                0.65749,                 0.9732,              0.0011319,              0.0011319,              0.0011319
                    108,                 1.2684,                0.73891,                 1.0375,                0.78481,                 0.7693,                0.81497,                0.58252,                 1.1381,                0.65982,                0.98359,              0.0011291,              0.0011291,              0.0011291
                    109,                 1.2206,                0.72511,                 1.0368,                0.79948,                 0.7802,                0.82001,                0.59722,                 1.0905,                0.64669,                0.97803,              0.0011263,              0.0011263,              0.0011263
                    110,                  1.241,                 0.7444,                 1.0416,                0.87924,                0.73791,                0.81329,                0.58193,                 1.1268,                0.68073,                0.96958,              0.0011234,              0.0011234,              0.0011234
                    111,                 1.2544,                0.73165,                 1.0458,                0.88587,                0.73795,                0.82178,                0.57956,                 1.1168,                0.65249,                0.97274,              0.0011206,              0.0011206,              0.0011206
                    112,                 1.2512,                0.72549,                 1.0295,                0.85469,                0.77322,                0.82309,                0.59133,                  1.106,                0.64176,                0.97092,              0.0011178,              0.0011178,              0.0011178
                    113,                 1.2413,                0.72482,                  1.032,                 0.8523,                0.76696,                0.82076,                 0.5938,                 1.1147,                0.65958,                0.97727,              0.0011149,              0.0011149,              0.0011149
                    114,                 1.2204,                0.71425,                 1.0241,                0.86781,                0.76351,                0.82233,                0.57652,                  1.127,                0.64205,                 0.9822,              0.0011121,              0.0011121,              0.0011121
                    115,                 1.2327,                0.71599,                  1.011,                0.87678,                0.74951,                0.81987,                 0.5777,                 1.1138,                0.63981,                0.97188,              0.0011093,              0.0011093,              0.0011093
                    116,                 1.2273,                0.71375,                 1.0203,                0.83765,                0.76037,                0.81679,                0.57789,                 1.1189,                0.64558,                0.97528,              0.0011064,              0.0011064,              0.0011064
                    117,                 1.2226,                0.71792,                  1.037,                0.85708,                0.75222,                0.81817,                0.57986,                 1.1299,                0.65781,                0.97357,              0.0011036,              0.0011036,              0.0011036
                    118,                 1.2637,                0.74733,                 1.0354,                0.79429,                0.74889,                 0.8127,                0.56898,                 1.1464,                0.67457,                0.98916,              0.0011008,              0.0011008,              0.0011008
                    119,                 1.2643,                0.73782,                  1.038,                0.85344,                0.74075,                0.81853,                0.57384,                 1.1357,                0.67569,                0.97971,               0.001098,               0.001098,               0.001098
                    120,                 1.2626,                0.74236,                 1.0437,                 0.8025,                0.76596,                0.81154,                0.56771,                 1.1194,                0.67265,                0.96415,              0.0010951,              0.0010951,              0.0010951
                    121,                 1.2355,                0.71085,                 1.0273,                0.85311,                0.77934,                0.82228,                0.58669,                 1.1347,                0.65486,                0.98336,              0.0010923,              0.0010923,              0.0010923
                    122,                 1.2357,                0.72865,                 1.0229,                0.91405,                0.70466,                0.82691,                0.59527,                 1.1291,                0.64264,                0.97349,              0.0010895,              0.0010895,              0.0010895
                    123,                 1.2437,                 0.7115,                 1.0249,                0.86564,                0.78235,                0.82403,                0.57396,                 1.1401,                0.65026,                0.97331,              0.0010866,              0.0010866,              0.0010866
                    124,                 1.2206,                0.70599,                 1.0206,                0.87492,                0.74701,                0.82118,                0.59484,                 1.1023,                0.64113,                0.97301,              0.0010838,              0.0010838,              0.0010838
                    125,                 1.2349,                 0.7125,                 1.0342,                0.85005,                0.75642,                 0.8196,                0.57903,                 1.2063,                0.66638,                 1.0086,               0.001081,               0.001081,               0.001081
                    126,                 1.2163,                0.69441,                 1.0307,                0.84085,                0.77836,                0.82289,                 0.5815,                 1.1134,                0.64127,                0.97481,              0.0010782,              0.0010782,              0.0010782
                    127,                  1.208,                0.68177,                  1.014,                0.85077,                0.78201,                0.82128,                0.59328,                 1.1139,                0.64085,                0.96475,              0.0010753,              0.0010753,              0.0010753
                    128,                 1.1961,                0.69963,                 1.0206,                0.85339,                  0.781,                0.82713,                0.58691,                 1.1519,                0.64992,                0.98429,              0.0010725,              0.0010725,              0.0010725
                    129,                 1.1767,                0.69533,                  1.022,                0.86858,                0.78235,                0.82982,                0.59767,                 1.0735,                0.62911,                0.95296,              0.0010697,              0.0010697,              0.0010697
                    130,                 1.2122,                0.68315,                0.99914,                0.88016,                0.75753,                0.82507,                0.58707,                  1.126,                0.62856,                0.97633,              0.0010668,              0.0010668,              0.0010668
                    131,                 1.1707,                 0.6944,                 1.0091,                0.86901,                0.77877,                0.82742,                0.59957,                 1.0857,                0.62456,                0.96315,               0.001064,               0.001064,               0.001064
                    132,                 1.1961,                 0.6836,                 1.0066,                 0.8824,                0.76848,                0.82467,                0.60024,                 1.1262,                 0.6265,                0.96758,              0.0010612,              0.0010612,              0.0010612
                    133,                 1.1915,                0.68693,                 1.0054,                0.84672,                0.79417,                0.82617,                0.59843,                 1.0766,                0.62591,                0.96334,              0.0010583,              0.0010583,              0.0010583
                    134,                 1.1841,                0.68583,                0.99778,                0.83988,                0.77275,                0.82668,                0.60138,                  1.118,                0.64092,                0.96558,              0.0010555,              0.0010555,              0.0010555
                    135,                 1.1909,                0.68478,                 1.0073,                0.87927,                0.75168,                0.82668,                0.59978,                 1.1324,                0.63646,                  0.972,              0.0010527,              0.0010527,              0.0010527
                    136,                 1.1773,                0.67129,                  1.004,                0.91247,                0.71298,                 0.8353,                0.60323,                 1.0853,                0.62648,                0.96022,              0.0010499,              0.0010499,              0.0010499
                    137,                 1.2055,                0.69014,                  1.028,                0.88886,                0.73899,                0.83428,                0.60981,                 1.0632,                0.61827,                0.95272,               0.001047,               0.001047,               0.001047
                    138,                 1.1747,                 0.6697,                0.97867,                0.86026,                 0.7708,                0.82935,                0.60418,                  1.092,                0.62174,                0.96106,              0.0010442,              0.0010442,              0.0010442
                    139,                 1.1871,                0.67797,                  1.003,                0.87375,                0.76832,                0.83593,                0.61312,                 1.0644,                0.61745,                0.95097,              0.0010414,              0.0010414,              0.0010414
                    140,                 1.1759,                0.68818,                 1.0074,                0.90158,                0.73744,                0.83622,                0.60924,                 1.0621,                0.60479,                0.95125,              0.0010385,              0.0010385,              0.0010385
                    141,                 1.1763,                0.66542,                0.99077,                0.86671,                0.76852,                0.83696,                0.59948,                 1.0862,                0.60544,                0.95709,              0.0010357,              0.0010357,              0.0010357
                    142,                 1.2153,                0.68032,                 1.0054,                 0.8793,                0.77928,                0.83629,                0.59155,                 1.1239,                0.63569,                0.95993,              0.0010329,              0.0010329,              0.0010329
                    143,                 1.2014,                0.67535,                 1.0052,                0.89169,                0.74752,                0.82995,                0.61084,                 1.0858,                0.64056,                0.95697,              0.0010301,              0.0010301,              0.0010301
                    144,                 1.2166,                0.69237,                 1.0383,                0.87123,                 0.7648,                0.83184,                0.59596,                 1.1358,                0.63232,                0.96657,              0.0010272,              0.0010272,              0.0010272
                    145,                 1.1718,                 0.6661,                 1.0047,                0.87769,                0.78607,                0.83532,                0.61179,                 1.0575,                0.60604,                0.94509,              0.0010244,              0.0010244,              0.0010244
                    146,                 1.1713,                0.66693,                 1.0004,                0.86123,                0.78436,                0.83224,                0.60393,                 1.0853,                0.60797,                0.95346,              0.0010216,              0.0010216,              0.0010216
                    147,                 1.1681,                0.66297,                0.99269,                0.87217,                0.77851,                0.83354,                0.60961,                 1.0659,                 0.6038,                0.94401,              0.0010187,              0.0010187,              0.0010187
                    148,                 1.1256,                0.64309,                0.99725,                0.85508,                0.78991,                0.83701,                0.61645,                 1.0539,                 0.5876,                0.94111,              0.0010159,              0.0010159,              0.0010159
                    149,                 1.1499,                0.67317,                 1.0042,                0.86553,                0.79015,                0.83876,                0.61735,                 1.0458,                0.60271,                0.94662,              0.0010131,              0.0010131,              0.0010131
                    150,                 1.1599,                0.66214,                  1.005,                0.88821,                0.77873,                0.84089,                 0.6134,                 1.0365,                0.59053,                0.94258,              0.0010102,              0.0010102,              0.0010102
                    151,                 1.1414,                0.66139,                0.99619,                0.87112,                0.77624,                0.83792,                0.60276,                 1.0928,                0.61074,                0.95541,              0.0010074,              0.0010074,              0.0010074
                    152,                 1.1293,                0.65248,                0.99436,                0.86178,                0.78059,                0.83613,                0.61891,                 1.0399,                0.59473,                0.93972,              0.0010046,              0.0010046,              0.0010046
                    153,                 1.1253,                0.65121,                0.98955,                0.86158,                0.80251,                0.84045,                 0.6133,                 1.0535,                 0.6047,                0.94464,              0.0010018,              0.0010018,              0.0010018
                    154,                 1.1596,                0.66902,                 1.0025,                0.85881,                0.78551,                0.83763,                0.61995,                 1.0789,                0.60807,                0.95044,             0.00099893,             0.00099893,             0.00099893
