                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
15,3.0837,2.1698,2.0415,0.30166,0.27951,0.20019,0.07784,3.3236,2.0983,2.0751,0.001383,0.001383,0.001383
16,3.0492,2.1075,2.0437,0.32682,0.2726,0.23832,0.09694,2.8257,1.9679,1.8255,0.0013795,0.0013795,0.0013795
17,2.9966,2.0957,1.887,0.29995,0.2715,0.22791,0.09098,2.7215,1.9735,1.9218,0.0013759,0.0013759,0.0013759
18,2.9058,2.041,1.8935,0.37742,0.32039,0.29052,0.11678,2.8333,1.9799,1.7949,0.0013724,0.0013724,0.0013724
19,2.8185,1.9201,1.8382,0.36883,0.20043,0.18825,0.07257,2.9012,2.2383,1.7175,0.0013689,0.0013689,0.0013689
20,2.7554,1.9314,1.7529,0.44447,0.30451,0.3134,0.1184,2.7708,1.8682,1.6856,0.0013653,0.0013653,0.0013653
21,2.6919,1.7989,1.7285,0.51497,0.29043,0.337,0.14833,2.6389,1.6986,1.6501,0.0013618,0.0013618,0.0013618
22,2.6557,1.8112,1.7104,0.436,0.33644,0.35634,0.16514,2.5157,1.5812,1.6108,0.0013583,0.0013583,0.0013583
23,2.6295,1.7848,1.6572,0.4868,0.43588,0.39457,0.17568,2.504,1.5885,1.5823,0.0013547,0.0013547,0.0013547
24,2.5358,1.7771,1.6657,0.38408,0.38186,0.34387,0.16633,2.3613,1.689,1.5285,0.0013512,0.0013512,0.0013512
25,2.5551,1.7278,1.6741,0.43239,0.48216,0.4184,0.21018,2.3138,1.658,1.4963,0.0013477,0.0013477,0.0013477
26,2.4786,1.6987,1.6191,0.42012,0.37623,0.35787,0.17283,2.4155,1.503,1.5038,0.0013441,0.0013441,0.0013441
27,2.4554,1.7002,1.6079,0.4825,0.42359,0.43861,0.21807,2.2928,1.4651,1.4827,0.0013406,0.0013406,0.0013406
28,2.4295,1.622,1.5943,0.63044,0.40455,0.45635,0.22118,2.3335,1.4244,1.4655,0.001337,0.001337,0.001337
29,2.4,1.6017,1.5825,0.51356,0.4726,0.4845,0.24486,2.1566,1.3736,1.4258,0.0013335,0.0013335,0.0013335
30,2.4135,1.5694,1.5353,0.47244,0.43879,0.42145,0.19684,2.2346,1.4275,1.4245,0.00133,0.00133,0.00133
31,2.3486,1.626,1.5557,0.38811,0.42226,0.42685,0.20783,2.142,1.3644,1.4014,0.0013264,0.0013264,0.0013264
32,2.2958,1.494,1.4719,0.40897,0.47303,0.42026,0.20756,2.1132,1.3442,1.3839,0.0013229,0.0013229,0.0013229
33,2.2479,1.4807,1.4514,0.59,0.5256,0.48466,0.24206,2.0274,1.2412,1.3565,0.0013194,0.0013194,0.0013194
34,2.2517,1.4854,1.4765,0.64146,0.49448,0.51144,0.26007,2.0885,1.3329,1.3656,0.0013158,0.0013158,0.0013158
35,2.2182,1.5091,1.4611,0.56014,0.56606,0.53603,0.27145,2.1184,1.3029,1.3502,0.0013123,0.0013123,0.0013123
36,2.1212,1.4503,1.4407,0.50111,0.47757,0.49476,0.24618,1.9544,1.2251,1.3132,0.0013087,0.0013087,0.0013087
37,2.1153,1.4246,1.4049,0.5035,0.57426,0.48807,0.26039,1.903,1.1935,1.3027,0.0013052,0.0013052,0.0013052
38,2.1085,1.3807,1.4242,0.64397,0.58274,0.54187,0.2901,1.9381,1.2034,1.3131,0.0013017,0.0013017,0.0013017
39,2.0622,1.3594,1.4047,0.58229,0.53986,0.53838,0.29648,1.8765,1.1788,1.2748,0.0012981,0.0012981,0.0012981
40,2.046,1.3488,1.4004,0.52184,0.55481,0.48323,0.26776,1.8113,1.2142,1.273,0.0012946,0.0012946,0.0012946
41,2.0186,1.3171,1.3719,0.66818,0.58332,0.5753,0.30975,1.8504,1.133,1.2868,0.0012911,0.0012911,0.0012911
42,2.0027,1.2926,1.3911,0.6912,0.58501,0.62513,0.33875,1.817,1.1319,1.2577,0.0012875,0.0012875,0.0012875
43,1.9691,1.303,1.3439,0.73317,0.54891,0.5928,0.31767,1.7808,1.1361,1.2537,0.001284,0.001284,0.001284
44,1.9483,1.2539,1.3344,0.61997,0.58661,0.58267,0.3248,1.8084,1.1324,1.2605,0.0012805,0.0012805,0.0012805
45,1.9709,1.2498,1.3538,0.68021,0.58604,0.58544,0.33036,1.6998,1.0516,1.2356,0.0012769,0.0012769,0.0012769
46,1.919,1.2306,1.317,0.74919,0.58699,0.61391,0.35043,1.7751,1.0421,1.2432,0.0012734,0.0012734,0.0012734
47,1.9194,1.2124,1.3274,0.70402,0.61598,0.61575,0.35632,1.6954,1.0137,1.2095,0.0012698,0.0012698,0.0012698
48,1.8291,1.159,1.2778,0.65668,0.63673,0.60757,0.34464,1.6585,1.0295,1.2022,0.0012663,0.0012663,0.0012663
49,1.8616,1.1671,1.3301,0.75214,0.58722,0.62884,0.35884,1.6686,1.0069,1.2151,0.0012628,0.0012628,0.0012628
50,1.8142,1.1467,1.2941,0.77934,0.58273,0.65516,0.38575,1.6299,0.99343,1.1875,0.0012592,0.0012592,0.0012592
51,1.8297,1.1686,1.3137,0.75111,0.57573,0.60809,0.33725,1.7177,1.0748,1.2045,0.0012557,0.0012557,0.0012557
52,1.828,1.1264,1.2854,0.76118,0.58897,0.6403,0.37619,1.58,0.97304,1.1625,0.0012522,0.0012522,0.0012522
53,1.7462,1.1053,1.2721,0.74909,0.61842,0.66812,0.39412,1.5895,0.98938,1.1753,0.0012486,0.0012486,0.0012486
54,1.7867,1.1069,1.2608,0.8035,0.61817,0.68398,0.40751,1.5516,0.97581,1.1608,0.0012451,0.0012451,0.0012451
55,1.7737,1.1204,1.2738,0.75376,0.61243,0.67785,0.38115,1.6033,0.98535,1.1677,0.0012416,0.0012416,0.0012416
56,1.8424,1.1486,1.3007,0.79696,0.55414,0.65292,0.36439,1.6984,1.083,1.1971,0.001238,0.001238,0.001238
57,1.8155,1.1107,1.2637,0.8187,0.56684,0.67449,0.38308,1.6406,0.98804,1.1706,0.0012345,0.0012345,0.0012345
58,1.7899,1.1107,1.2655,0.77108,0.57452,0.65151,0.38307,1.6789,0.98813,1.1809,0.0012309,0.0012309,0.0012309
59,1.8056,1.1126,1.269,0.79153,0.55235,0.62302,0.36443,1.638,1.057,1.1882,0.0012274,0.0012274,0.0012274
60,1.7472,1.084,1.2688,0.72504,0.60257,0.60015,0.33121,1.5394,1.0144,1.1664,0.0012239,0.0012239,0.0012239
61,1.7622,1.1278,1.2739,0.68254,0.56148,0.60387,0.32646,1.6176,0.9836,1.1842,0.0012203,0.0012203,0.0012203
62,1.7354,1.1066,1.2691,0.68075,0.55738,0.5789,0.33755,1.5804,1.0134,1.156,0.0012168,0.0012168,0.0012168
63,1.667,1.0524,1.2118,0.72342,0.61575,0.6664,0.3967,1.5221,0.98139,1.1424,0.0012133,0.0012133,0.0012133
64,1.7022,1.08,1.2307,0.79171,0.58907,0.6562,0.39373,1.5116,0.92263,1.1381,0.0012097,0.0012097,0.0012097
65,1.6658,1.0719,1.2241,0.68462,0.61869,0.62336,0.36481,1.5086,0.90795,1.1346,0.0012062,0.0012062,0.0012062
66,1.6743,1.0281,1.2107,0.74125,0.6312,0.64451,0.39549,1.4993,0.92009,1.1341,0.0012026,0.0012026,0.0012026
67,1.6924,1.045,1.2269,0.80204,0.63257,0.68348,0.40564,1.552,0.93096,1.1357,0.0011991,0.0011991,0.0011991
68,1.6849,1.0497,1.2194,0.85143,0.59645,0.69441,0.43129,1.4965,0.88664,1.122,0.0011956,0.0011956,0.0011956
69,1.6504,1.0288,1.2194,0.84097,0.60503,0.69915,0.43233,1.4948,0.91324,1.1152,0.001192,0.001192,0.001192
70,1.6313,1.0099,1.2,0.8325,0.64717,0.70156,0.41713,1.4845,0.87627,1.1089,0.0011885,0.0011885,0.0011885
71,1.6389,1.0048,1.1811,0.81795,0.6307,0.69615,0.43119,1.4284,0.89154,1.0945,0.001185,0.001185,0.001185
72,1.5798,0.9968,1.1781,0.83819,0.64782,0.69889,0.41702,1.5263,0.86845,1.1151,0.0011814,0.0011814,0.0011814
73,1.5725,0.96129,1.1667,0.82462,0.62814,0.70299,0.43808,1.4061,0.84614,1.0934,0.0011779,0.0011779,0.0011779
74,1.5835,0.96629,1.1629,0.85233,0.6404,0.71195,0.44064,1.4269,0.8426,1.0916,0.0011744,0.0011744,0.0011744
75,1.5377,0.95532,1.1737,0.84633,0.62907,0.70561,0.43701,1.4038,0.82824,1.0858,0.0011708,0.0011708,0.0011708
76,1.5387,0.95198,1.1628,0.81506,0.65224,0.70914,0.45061,1.3904,0.8274,1.0814,0.0011673,0.0011673,0.0011673
77,1.5813,0.9659,1.181,0.86469,0.63894,0.71762,0.45288,1.4151,0.8192,1.0802,0.0011637,0.0011637,0.0011637
78,1.5424,0.95431,1.1824,0.78501,0.65761,0.71473,0.45999,1.3865,0.82989,1.0792,0.0011602,0.0011602,0.0011602
79,1.5533,0.95322,1.1657,0.83773,0.64138,0.71919,0.45041,1.3833,0.84456,1.0698,0.0011567,0.0011567,0.0011567
80,1.4915,0.91905,1.1478,0.87129,0.61831,0.71112,0.44715,1.3751,0.83185,1.0698,0.0011531,0.0011531,0.0011531
81,1.4993,0.91184,1.1416,0.76084,0.66426,0.71127,0.44914,1.3741,0.80938,1.0741,0.0011496,0.0011496,0.0011496
82,1.5208,0.92504,1.1664,0.83968,0.65849,0.71962,0.4662,1.3661,0.81098,1.0651,0.0011461,0.0011461,0.0011461
83,1.4957,0.9126,1.1258,0.82228,0.66991,0.721,0.44189,1.4178,0.81596,1.0729,0.0011425,0.0011425,0.0011425
84,1.4529,0.88136,1.1283,0.8227,0.66558,0.72577,0.45482,1.3341,0.78739,1.0657,0.001139,0.001139,0.001139
85,1.4854,0.89891,1.128,0.82513,0.65997,0.73207,0.45831,1.3453,0.80008,1.0686,0.0011354,0.0011354,0.0011354
86,1.508,0.90857,1.1378,0.84055,0.67342,0.72679,0.45233,1.3709,0.80177,1.0666,0.0011319,0.0011319,0.0011319
87,1.5111,0.92353,1.1382,0.86767,0.65006,0.70917,0.44849,1.3418,0.80257,1.0569,0.0011284,0.0011284,0.0011284
88,1.5098,0.93596,1.1368,0.85444,0.64545,0.71407,0.44482,1.344,0.83352,1.0572,0.0011248,0.0011248,0.0011248
89,1.4895,0.90799,1.1301,0.82705,0.66963,0.7331,0.45473,1.3377,0.79283,1.0559,0.0011213,0.0011213,0.0011213
90,1.5049,0.91034,1.1332,0.87731,0.64172,0.72489,0.46036,1.3281,0.77916,1.0459,0.0011178,0.0011178,0.0011178
91,1.4811,0.90913,1.1342,0.85825,0.658,0.71886,0.45597,1.3362,0.77779,1.0467,0.0011142,0.0011142,0.0011142
92,1.4577,0.87227,1.1089,0.8347,0.65506,0.71535,0.45508,1.3899,0.83283,1.0586,0.0011107,0.0011107,0.0011107
93,1.4675,0.87462,1.1216,0.84479,0.67355,0.73133,0.45327,1.3276,0.78915,1.0512,0.0011072,0.0011072,0.0011072
94,1.4724,0.89047,1.1295,0.83489,0.67186,0.72941,0.48044,1.2863,0.76164,1.0361,0.0011036,0.0011036,0.0011036
95,1.4438,0.87926,1.1264,0.84965,0.65755,0.71535,0.4672,1.2825,0.78259,1.0351,0.0011001,0.0011001,0.0011001
96,1.4443,0.86924,1.1079,0.86103,0.62669,0.70285,0.4463,1.315,0.83586,1.0447,0.0010965,0.0010965,0.0010965
97,1.4233,0.86585,1.1145,0.85282,0.66286,0.72919,0.47017,1.3767,0.7886,1.0493,0.001093,0.001093,0.001093
98,1.4364,0.87037,1.105,0.89209,0.64517,0.74368,0.48168,1.29,0.75644,1.0336,0.0010895,0.0010895,0.0010895
99,1.4474,0.86686,1.0999,0.86992,0.66634,0.73265,0.46287,1.3134,0.76378,1.0381,0.0010859,0.0010859,0.0010859
100,1.4522,0.86987,1.1149,0.86782,0.66216,0.73877,0.47864,1.2788,0.75159,1.0372,0.0010824,0.0010824,0.0010824
101,1.4304,0.8429,1.097,0.82455,0.68474,0.73841,0.48194,1.2723,0.76111,1.0317,0.0010789,0.0010789,0.0010789
102,1.3896,0.83837,1.0877,0.8365,0.68401,0.737,0.47576,1.2798,0.7401,1.0318,0.0010753,0.0010753,0.0010753
103,1.4722,0.8952,1.1516,0.8277,0.66487,0.74028,0.47536,1.3179,0.75719,1.0315,0.0010718,0.0010718,0.0010718
104,1.3537,0.81593,1.0606,0.87477,0.67195,0.74693,0.50022,1.2706,0.73764,1.0196,0.0010682,0.0010682,0.0010682
105,1.3917,0.84498,1.093,0.82237,0.68109,0.73948,0.496,1.2328,0.73923,1.0138,0.0010647,0.0010647,0.0010647
106,1.3732,0.83435,1.0949,0.84202,0.683,0.73456,0.48338,1.2602,0.74951,1.0207,0.0010612,0.0010612,0.0010612
107,1.3482,0.8135,1.0682,0.86232,0.67548,0.74161,0.49476,1.256,0.72594,1.0229,0.0010576,0.0010576,0.0010576
108,1.3631,0.81301,1.0578,0.84969,0.6853,0.7391,0.4947,1.2321,0.72697,1.013,0.0010541,0.0010541,0.0010541
109,1.3327,0.81005,1.0733,0.85256,0.68315,0.74827,0.49864,1.2485,0.72321,1.012,0.0010506,0.0010506,0.0010506
110,1.3879,0.82529,1.0922,0.84947,0.67442,0.74665,0.49568,1.2437,0.73342,1.0121,0.001047,0.001047,0.001047
111,1.3245,0.80208,1.0864,0.85362,0.68443,0.75053,0.49775,1.2347,0.71219,1.013,0.0010435,0.0010435,0.0010435
112,1.3355,0.8095,1.0844,0.83218,0.69374,0.75282,0.51165,1.1939,0.70072,1.0001,0.00104,0.00104,0.00104
113,1.3531,0.80885,1.0784,0.85686,0.68304,0.75943,0.48828,1.2651,0.71107,1.0115,0.0010364,0.0010364,0.0010364
114,1.3186,0.77484,1.0512,0.83424,0.69795,0.75965,0.48858,1.2174,0.711,1.0071,0.0010329,0.0010329,0.0010329
115,1.3801,0.8053,1.0897,0.86959,0.68434,0.75632,0.46829,1.2753,0.7268,1.0252,0.0010293,0.0010293,0.0010293
116,1.36,0.80415,1.0725,0.86263,0.69253,0.76185,0.51639,1.1932,0.70137,0.99777,0.0010258,0.0010258,0.0010258
117,1.3314,0.79103,1.0751,0.86574,0.70193,0.7633,0.50394,1.2638,0.7154,1.0097,0.0010223,0.0010223,0.0010223
118,1.3719,0.81265,1.079,0.86235,0.70578,0.76241,0.4788,1.3019,0.73585,1.0282,0.0010187,0.0010187,0.0010187
119,1.3591,0.79812,1.0654,0.88468,0.67015,0.76649,0.49619,1.232,0.71075,1.0054,0.0010152,0.0010152,0.0010152
120,1.3361,0.80376,1.0815,0.84591,0.70358,0.7596,0.46143,1.3139,0.75727,1.0329,0.0010117,0.0010117,0.0010117
121,1.3538,0.81814,1.0878,0.84967,0.69878,0.75494,0.47909,1.2762,0.75515,1.0191,0.0010081,0.0010081,0.0010081
122,1.3287,0.79458,1.0514,0.85086,0.68531,0.75354,0.48761,1.2293,0.71149,1.0037,0.0010046,0.0010046,0.0010046
123,1.3442,0.79133,1.0822,0.85403,0.68958,0.76171,0.49762,1.2188,0.70239,0.99954,0.0010011,0.0010011,0.0010011
124,1.3187,0.77367,1.061,0.83082,0.70393,0.76294,0.5016,1.1947,0.69282,0.99595,0.00099751,0.00099751,0.00099751
125,1.3199,0.79504,1.0635,0.8482,0.69713,0.7509,0.49767,1.1983,0.70117,0.99424,0.00099398,0.00099398,0.00099398
126,1.3299,0.79641,1.0446,0.84779,0.68773,0.76168,0.50778,1.2184,0.70072,1.0034,0.00099044,0.00099044,0.00099044
127,1.3014,0.77887,1.0458,0.83238,0.70484,0.76083,0.50311,1.1755,0.68884,0.98975,0.0009869,0.0009869,0.0009869
128,1.2989,0.7933,1.0731,0.80771,0.71312,0.7539,0.49744,1.2126,0.69772,0.99675,0.00098337,0.00098337,0.00098337
129,1.3532,0.78686,1.0456,0.8578,0.69652,0.75188,0.4931,1.2254,0.70247,0.99529,0.00097983,0.00097983,0.00097983
130,1.3405,0.80216,1.0735,0.84702,0.67845,0.75127,0.48729,1.2206,0.72719,1.0044,0.00097629,0.00097629,0.00097629
131,1.3243,0.78995,1.0493,0.8494,0.68718,0.77023,0.50046,1.1952,0.70379,0.9944,0.00097276,0.00097276,0.00097276
132,1.2653,0.76147,1.0561,0.86332,0.68599,0.76608,0.49848,1.2006,0.68284,0.99472,0.00096922,0.00096922,0.00096922
133,1.2819,0.76129,1.0419,0.90881,0.67282,0.76329,0.51708,1.1838,0.67731,0.98714,0.00096568,0.00096568,0.00096568
134,1.2997,0.77221,1.0552,0.84062,0.71088,0.76119,0.50364,1.1873,0.69589,0.98762,0.00096215,0.00096215,0.00096215
135,1.2738,0.76744,1.0479,0.85605,0.70399,0.75861,0.5153,1.1684,0.68106,0.98607,0.00095861,0.00095861,0.00095861
136,1.2531,0.73902,1.0297,0.86141,0.70236,0.76048,0.50419,1.1571,0.68168,0.9828,0.00095507,0.00095507,0.00095507
137,1.2575,0.74872,1.056,0.8671,0.71204,0.777,0.51384,1.1837,0.66383,0.98723,0.00095154,0.00095154,0.00095154
138,1.2527,0.7536,1.0379,0.84788,0.7083,0.77484,0.5151,1.1565,0.66681,0.97913,0.000948,0.000948,0.000948
139,1.2674,0.75203,1.0368,0.86591,0.70797,0.76061,0.51679,1.1613,0.67561,0.97997,0.00094446,0.00094446,0.00094446
140,1.27,0.75314,1.0332,0.85849,0.70133,0.77243,0.5176,1.1765,0.66756,0.97579,0.00094093,0.00094093,0.00094093
141,1.2562,0.74914,1.0289,0.85904,0.68831,0.77116,0.51073,1.1611,0.65954,0.97861,0.00093739,0.00093739,0.00093739
142,1.3025,0.74353,1.026,0.86584,0.70324,0.76212,0.50806,1.1701,0.66587,0.98017,0.00093385,0.00093385,0.00093385
143,1.2833,0.75526,1.0289,0.85683,0.70975,0.76928,0.52504,1.1569,0.65927,0.97765,0.00093031,0.00093031,0.00093031
144,1.258,0.74422,1.0206,0.87096,0.69619,0.7794,0.52461,1.1819,0.65651,0.98171,0.00092678,0.00092678,0.00092678
145,1.1982,0.72356,1.0352,0.86077,0.70831,0.78338,0.52127,1.1625,0.65033,0.97626,0.00092324,0.00092324,0.00092324
146,1.2369,0.72996,1.0343,0.83979,0.72269,0.78463,0.52749,1.1814,0.65093,0.98392,0.0009197,0.0009197,0.0009197
147,1.2216,0.7261,1.024,0.8654,0.71198,0.78514,0.53056,1.1435,0.65021,0.96958,0.00091617,0.00091617,0.00091617
148,1.2559,0.7354,1.0327,0.88411,0.69205,0.7837,0.53746,1.1457,0.64,0.96894,0.00091263,0.00091263,0.00091263
149,1.2108,0.73011,1.0352,0.82597,0.71313,0.78766,0.53155,1.1247,0.64146,0.96714,0.00090909,0.00090909,0.00090909
150,1.2812,0.7357,1.0374,0.89529,0.70043,0.79029,0.51343,1.191,0.66191,0.98233,0.00090556,0.00090556,0.00090556
151,1.2901,0.74015,1.0352,0.86434,0.7074,0.77196,0.48505,1.2027,0.66595,0.9807,0.00090202,0.00090202,0.00090202
152,1.2547,0.72222,1.0204,0.86603,0.70551,0.7805,0.50623,1.1507,0.649,0.97673,0.00089848,0.00089848,0.00089848
153,1.2654,0.73199,1.0289,0.85591,0.71127,0.78229,0.4975,1.2436,0.665,0.99411,0.00089495,0.00089495,0.00089495
154,1.2859,0.74717,1.0455,0.84419,0.70863,0.78402,0.52136,1.1443,0.64853,0.97504,0.00089141,0.00089141,0.00089141
155,1.2965,0.75382,1.0377,0.857,0.72535,0.78451,0.51531,1.2307,0.66323,0.99804,0.00088787,0.00088787,0.00088787
156,1.2313,0.7306,1.0383,0.87216,0.7187,0.78035,0.522,1.1755,0.66618,0.97414,0.00088434,0.00088434,0.00088434
157,1.2315,0.72493,1.0388,0.87477,0.69978,0.78216,0.52055,1.1944,0.65247,0.97676,0.0008808,0.0008808,0.0008808
158,1.2608,0.74258,1.044,0.82549,0.70354,0.7767,0.53956,1.1481,0.66474,0.97377,0.00087726,0.00087726,0.00087726
159,1.2539,0.72688,1.021,0.86811,0.72173,0.79003,0.52123,1.1674,0.64555,0.97197,0.00087373,0.00087373,0.00087373
160,1.236,0.72245,1.0304,0.85573,0.72258,0.79071,0.51874,1.1569,0.64587,0.97006,0.00087019,0.00087019,0.00087019
161,1.2365,0.72692,1.036,0.8523,0.71281,0.78837,0.52693,1.2032,0.6589,0.98333,0.00086665,0.00086665,0.00086665
162,1.218,0.70869,1.0041,0.85145,0.71821,0.78701,0.5365,1.1355,0.6324,0.96491,0.00086312,0.00086312,0.00086312
163,1.2504,0.7496,1.024,0.88422,0.71023,0.78413,0.54287,1.132,0.64755,0.95952,0.00085958,0.00085958,0.00085958
164,1.2396,0.72132,1.025,0.89324,0.69785,0.78756,0.54608,1.1138,0.63758,0.95825,0.00085604,0.00085604,0.00085604
165,1.1807,0.70101,0.99771,0.88007,0.71102,0.78685,0.55478,1.1066,0.6304,0.95984,0.00085251,0.00085251,0.00085251
166,1.244,0.72787,1.0207,0.88704,0.72084,0.80065,0.54787,1.1356,0.62627,0.96244,0.00084897,0.00084897,0.00084897
167,1.2054,0.72545,1.0341,0.86724,0.72221,0.78647,0.53435,1.1242,0.63124,0.96691,0.00084543,0.00084543,0.00084543
168,1.1981,0.71555,1.0207,0.87142,0.72328,0.79802,0.5379,1.1416,0.62254,0.9628,0.0008419,0.0008419,0.0008419
169,1.1779,0.68607,0.99611,0.88556,0.71282,0.79409,0.54203,1.1003,0.62089,0.95542,0.00083836,0.00083836,0.00083836
170,1.2095,0.71121,1.0276,0.90432,0.70187,0.79115,0.5335,1.1407,0.63385,0.96449,0.00083482,0.00083482,0.00083482
171,1.2017,0.71254,1.0197,0.88338,0.71963,0.79046,0.52842,1.1233,0.63795,0.96066,0.00083129,0.00083129,0.00083129
172,1.1665,0.69533,1.0231,0.88595,0.71607,0.79742,0.54664,1.1402,0.62688,0.97112,0.00082775,0.00082775,0.00082775
173,1.1789,0.69004,0.99671,0.88936,0.70603,0.79743,0.55409,1.1005,0.61917,0.95653,0.00082421,0.00082421,0.00082421
174,1.1885,0.68938,1.0035,0.87656,0.72117,0.80147,0.55225,1.1079,0.61812,0.95347,0.00082067,0.00082067,0.00082067
175,1.1593,0.68254,1.0039,0.8906,0.71684,0.79922,0.54997,1.0912,0.61384,0.95546,0.00081714,0.00081714,0.00081714
176,1.1761,0.68685,1.0013,0.85645,0.72161,0.7918,0.54001,1.121,0.61785,0.95672,0.0008136,0.0008136,0.0008136
177,1.1507,0.67462,1.0009,0.85517,0.73816,0.80552,0.5575,1.083,0.60547,0.95162,0.00081006,0.00081006,0.00081006
178,1.2068,0.70477,1.0122,0.8627,0.74724,0.80523,0.55432,1.1166,0.6175,0.95543,0.00080653,0.00080653,0.00080653
179,1.1684,0.68388,1.0063,0.88671,0.72259,0.80395,0.55177,1.0961,0.61461,0.95165,0.00080299,0.00080299,0.00080299
180,1.1685,0.68645,0.98818,0.87398,0.74681,0.80466,0.5495,1.151,0.62373,0.96262,0.00079945,0.00079945,0.00079945
181,1.1387,0.666,0.99468,0.8789,0.731,0.80485,0.54477,1.1229,0.61915,0.95901,0.00079592,0.00079592,0.00079592
182,1.2171,0.71293,1.0243,0.87505,0.72865,0.80143,0.52599,1.1169,0.62345,0.95585,0.00079238,0.00079238,0.00079238
183,1.1582,0.67896,1.0022,0.87456,0.72899,0.80133,0.54883,1.0928,0.61043,0.94862,0.00078884,0.00078884,0.00078884
184,1.1832,0.67752,0.99995,0.86267,0.72846,0.79802,0.54185,1.1307,0.6175,0.96569,0.00078531,0.00078531,0.00078531
185,1.2029,0.68997,1.0062,0.87841,0.73132,0.7983,0.54721,1.0994,0.62438,0.95318,0.00078177,0.00078177,0.00078177
186,1.2094,0.69706,1.0174,0.89157,0.72986,0.80569,0.53595,1.1372,0.62603,0.95486,0.00077823,0.00077823,0.00077823
187,1.184,0.68994,0.99711,0.87186,0.73617,0.80924,0.55263,1.0872,0.60437,0.95334,0.0007747,0.0007747,0.0007747
188,1.2026,0.70273,1.0019,0.87564,0.73266,0.79935,0.53913,1.1391,0.61928,0.96307,0.00077116,0.00077116,0.00077116
189,1.1873,0.6859,1.0001,0.87665,0.74465,0.80103,0.52874,1.1103,0.62763,0.95429,0.00076762,0.00076762,0.00076762
190,1.2129,0.69802,1.0014,0.88436,0.74495,0.80271,0.53892,1.1304,0.62948,0.95684,0.00076409,0.00076409,0.00076409
191,1.1988,0.70012,1.0127,0.87291,0.74904,0.80623,0.53846,1.1717,0.63027,0.96707,0.00076055,0.00076055,0.00076055
192,1.1811,0.6962,1.0115,0.89857,0.74691,0.81254,0.55676,1.1024,0.62396,0.95694,0.00075701,0.00075701,0.00075701
193,1.152,0.67762,0.99049,0.89752,0.73942,0.80437,0.54327,1.1184,0.6347,0.95582,0.00075348,0.00075348,0.00075348
194,1.1523,0.67903,0.99683,0.88041,0.75217,0.81192,0.56027,1.0904,0.61423,0.95061,0.00074994,0.00074994,0.00074994
195,1.1622,0.68008,0.99483,0.88559,0.72725,0.80343,0.54277,1.1369,0.61632,0.95854,0.0007464,0.0007464,0.0007464
196,1.1673,0.66249,0.98723,0.86945,0.72654,0.80761,0.56261,1.0549,0.59951,0.94496,0.00074287,0.00074287,0.00074287
197,1.1526,0.67602,1.011,0.87969,0.7351,0.81043,0.56219,1.0869,0.59827,0.95013,0.00073933,0.00073933,0.00073933
198,1.1398,0.66309,0.99653,0.89294,0.73914,0.81372,0.56606,1.0869,0.5975,0.94524,0.00073579,0.00073579,0.00073579
