                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 2.5737,                 1.7225,                 1.6287,                0.51016,                0.38265,                0.40926,                0.19926,                 2.3564,                 1.5909,                 1.5539,              0.0013781,              0.0013781,              0.0013781
                     21,                 2.5071,                 1.7252,                 1.5927,                0.56341,                0.38025,                0.42029,                0.20734,                  2.281,                 1.5381,                 1.5411,              0.0013752,              0.0013752,              0.0013752
                     22,                 2.4614,                 1.6807,                 1.6058,                0.55961,                0.38167,                0.42782,                0.19892,                 2.4052,                 1.4735,                 1.5754,              0.0013724,              0.0013724,              0.0013724
                     23,                 2.4399,                 1.6522,                 1.5675,                0.49157,                0.41379,                0.39631,                0.18535,                  2.491,                 1.5107,                 1.5839,              0.0013696,              0.0013696,              0.0013696
                     24,                 2.3778,                  1.621,                   1.57,                 0.5522,                 0.4707,                 0.4918,                 0.2499,                 2.1918,                 1.4334,                 1.4943,              0.0013668,              0.0013668,              0.0013668
                     25,                 2.3312,                 1.5883,                 1.5252,                0.63469,                0.35336,                0.48636,                0.24903,                 2.1856,                 1.4102,                 1.4588,              0.0013639,              0.0013639,              0.0013639
                     26,                 2.2947,                 1.5386,                 1.4801,                0.54942,                 0.4602,                0.48879,                0.25298,                 2.0359,                 1.3526,                 1.4238,              0.0013611,              0.0013611,              0.0013611
                     27,                 2.2316,                 1.5214,                 1.4809,                0.50293,                 0.5008,                0.50213,                0.25948,                 2.0716,                 1.3776,                 1.4091,              0.0013583,              0.0013583,              0.0013583
                     28,                 2.1786,                 1.4154,                 1.4239,                0.56136,                0.56354,                0.55084,                0.29044,                 1.9408,                 1.2412,                 1.3752,              0.0013554,              0.0013554,              0.0013554
                     29,                 2.0908,                 1.4024,                 1.3956,                0.68231,                0.50662,                0.59313,                0.32267,                  2.015,                 1.2699,                 1.4038,              0.0013526,              0.0013526,              0.0013526
                     30,                  2.095,                  1.387,                 1.4141,                0.68685,                0.54729,                0.61855,                0.32372,                 1.9379,                 1.2263,                 1.3825,              0.0013498,              0.0013498,              0.0013498
                     31,                  2.047,                 1.3742,                 1.4289,                0.70347,                0.56106,                0.60294,                0.34629,                 1.8237,                 1.1631,                 1.3248,              0.0013469,              0.0013469,              0.0013469
                     32,                 2.0084,                 1.3672,                 1.4024,                0.77525,                0.54947,                0.63139,                0.35696,                 1.8447,                 1.1459,                 1.3295,              0.0013441,              0.0013441,              0.0013441
                     33,                 1.9505,                 1.2743,                 1.3541,                0.73943,                0.55597,                0.61365,                0.34743,                 1.7813,                  1.154,                  1.322,              0.0013413,              0.0013413,              0.0013413
                     34,                  1.977,                 1.2739,                 1.3515,                0.68747,                0.57243,                 0.6252,                0.33756,                 1.8104,                 1.1777,                 1.2995,              0.0013385,              0.0013385,              0.0013385
                     35,                 1.9575,                 1.2718,                 1.3265,                0.79216,                0.52389,                0.64797,                0.34742,                 1.7555,                 1.1352,                 1.2857,              0.0013356,              0.0013356,              0.0013356
                     36,                 1.9226,                 1.2401,                 1.3109,                0.72447,                0.55493,                0.62444,                0.34591,                 1.8003,                 1.1075,                 1.2954,              0.0013328,              0.0013328,              0.0013328
                     37,                 1.9558,                 1.2425,                 1.3406,                0.74896,                 0.5735,                  0.647,                0.33795,                 1.8279,                  1.138,                 1.3223,                0.00133,                0.00133,                0.00133
                     38,                 1.8992,                 1.2172,                 1.3118,                0.73846,                0.59225,                0.66857,                0.34936,                 1.7923,                 1.1123,                 1.2849,              0.0013271,              0.0013271,              0.0013271
                     39,                 1.8658,                 1.1701,                 1.2594,                0.82749,                0.58645,                0.66979,                 0.3832,                 1.7083,                 1.0361,                 1.2536,              0.0013243,              0.0013243,              0.0013243
                     40,                 1.8585,                 1.1795,                 1.2846,                0.77973,                0.56579,                0.65303,                0.36679,                 1.7859,                   1.05,                 1.2722,              0.0013215,              0.0013215,              0.0013215
                     41,                  1.814,                 1.1383,                 1.2731,                0.73443,                0.59402,                0.67709,                0.38514,                 1.6948,                 1.0512,                 1.2504,              0.0013187,              0.0013187,              0.0013187
                     42,                 1.8126,                 1.1691,                 1.2765,                0.76539,                0.60818,                0.67134,                0.38509,                 1.7126,                  1.023,                 1.2588,              0.0013158,              0.0013158,              0.0013158
                     43,                 1.7863,                 1.1173,                 1.2662,                0.80214,                 0.6046,                0.67877,                0.36871,                 1.6901,                 1.0284,                 1.2389,               0.001313,               0.001313,               0.001313
                     44,                 1.8057,                 1.1359,                 1.2717,                0.80304,                0.62178,                0.68838,                0.39922,                 1.6667,                0.98742,                 1.2332,              0.0013102,              0.0013102,              0.0013102
                     45,                 1.7783,                 1.1174,                 1.2547,                0.77651,                0.60344,                0.66574,                0.38572,                 1.7247,                  1.037,                 1.2607,              0.0013073,              0.0013073,              0.0013073
                     46,                 1.7873,                 1.0899,                 1.2419,                0.81821,                 0.6298,                0.70281,                0.41002,                 1.5757,                0.99022,                 1.1922,              0.0013045,              0.0013045,              0.0013045
                     47,                 1.7787,                 1.1059,                 1.2341,                0.80689,                0.57221,                 0.6774,                0.38574,                 1.6508,                 1.0123,                 1.2013,              0.0013017,              0.0013017,              0.0013017
                     48,                 1.7702,                  1.099,                 1.2583,                0.79728,                0.61211,                0.68115,                0.40771,                  1.567,                0.98482,                 1.2047,              0.0012988,              0.0012988,              0.0012988
                     49,                 1.7428,                 1.0664,                 1.2385,                0.79721,                0.63622,                0.69185,                0.40522,                 1.6009,                0.98717,                 1.1999,               0.001296,               0.001296,               0.001296
                     50,                 1.7094,                 1.0525,                 1.2119,                0.81528,                0.63629,                0.69132,                0.42702,                 1.5736,                0.94439,                 1.1916,              0.0012932,              0.0012932,              0.0012932
                     51,                 1.7046,                 1.0309,                 1.2034,                0.80202,                 0.6395,                0.69587,                0.41828,                 1.5479,                0.96114,                  1.189,              0.0012904,              0.0012904,              0.0012904
                     52,                 1.6722,                  1.025,                 1.2549,                0.77077,                0.65016,                0.69774,                0.42842,                 1.5149,                0.93879,                 1.1728,              0.0012875,              0.0012875,              0.0012875
                     53,                 1.6903,                 1.0437,                 1.2079,                0.80528,                0.61064,                0.68386,                0.41401,                 1.5671,                0.97791,                 1.1742,              0.0012847,              0.0012847,              0.0012847
                     54,                 1.6382,                 1.0158,                 1.1949,                0.80787,                0.62662,                0.69566,                0.41862,                 1.5499,                0.92567,                 1.1694,              0.0012819,              0.0012819,              0.0012819
                     55,                 1.6152,                0.98854,                 1.1671,                0.79317,                0.62193,                 0.6902,                0.41772,                 1.5223,                0.93653,                 1.1628,               0.001279,               0.001279,               0.001279
                     56,                 1.6047,                0.96662,                 1.1735,                0.81825,                 0.6262,                0.69488,                0.42859,                 1.4947,                0.90658,                 1.1442,              0.0012762,              0.0012762,              0.0012762
                     57,                  1.601,                 1.0004,                 1.2073,                0.80518,                0.62682,                0.68068,                0.41927,                 1.4677,                0.95372,                 1.1428,              0.0012734,              0.0012734,              0.0012734
                     58,                 1.6239,                0.99946,                 1.1872,                0.78288,                0.65199,                0.70956,                0.42244,                  1.551,                0.91592,                 1.1756,              0.0012706,              0.0012706,              0.0012706
                     59,                 1.5985,                0.99052,                 1.1897,                0.82107,                0.62679,                0.70318,                0.43137,                 1.5032,                0.92981,                 1.1459,              0.0012677,              0.0012677,              0.0012677
                     60,                 1.6174,                0.96323,                 1.1859,                0.82302,                0.64733,                0.71537,                0.43687,                 1.4697,                0.90096,                  1.134,              0.0012649,              0.0012649,              0.0012649
                     61,                 1.5581,                0.93508,                 1.1356,                0.72469,                 0.6256,                0.69559,                0.43297,                 1.5089,                0.91275,                 1.1465,              0.0012621,              0.0012621,              0.0012621
                     62,                 1.5744,                0.97252,                 1.1773,                0.77097,                0.65667,                0.70152,                0.43912,                 1.4913,                0.92008,                 1.1527,              0.0012592,              0.0012592,              0.0012592
                     63,                 1.5641,                0.94483,                 1.1494,                0.86144,                0.62823,                0.71773,                0.43978,                 1.4696,                0.87188,                 1.1514,              0.0012564,              0.0012564,              0.0012564
                     64,                  1.509,                0.92229,                 1.1181,                0.76688,                0.65535,                0.71612,                0.44155,                 1.4512,                0.88756,                 1.1199,              0.0012536,              0.0012536,              0.0012536
                     65,                 1.5528,                0.94511,                 1.1586,                0.77319,                0.67195,                0.70957,                0.44606,                 1.4039,                0.88026,                 1.1067,              0.0012507,              0.0012507,              0.0012507
                     66,                 1.4963,                0.90843,                 1.1316,                0.82622,                0.65243,                0.73473,                0.45968,                 1.4299,                0.85552,                 1.1224,              0.0012479,              0.0012479,              0.0012479
                     67,                 1.5077,                 0.9216,                 1.1163,                0.81285,                0.66165,                0.72857,                0.45586,                 1.4067,                 0.8509,                 1.1118,              0.0012451,              0.0012451,              0.0012451
                     68,                 1.4852,                0.90777,                 1.1304,                0.84211,                0.64212,                0.73456,                0.45003,                 1.4431,                0.85831,                 1.1208,              0.0012423,              0.0012423,              0.0012423
                     69,                 1.5091,                0.89541,                 1.1363,                0.81765,                0.66824,                0.73715,                0.45489,                 1.4203,                0.85319,                 1.1184,              0.0012394,              0.0012394,              0.0012394
                     70,                 1.4929,                 0.9035,                 1.1445,                0.81487,                0.66272,                0.72104,                0.45411,                 1.3859,                0.84561,                  1.104,              0.0012366,              0.0012366,              0.0012366
                     71,                  1.492,                 0.9042,                 1.1245,                0.80721,                0.66904,                0.72901,                0.45961,                 1.3982,                0.84764,                 1.1021,              0.0012338,              0.0012338,              0.0012338
                     72,                 1.4682,                0.91047,                  1.117,                0.83553,                0.65781,                0.73636,                0.46152,                 1.3446,                 0.8352,                 1.0848,              0.0012309,              0.0012309,              0.0012309
                     73,                 1.4261,                0.86563,                  1.105,                 0.8294,                0.65923,                0.72509,                 0.4756,                  1.357,                0.84466,                 1.0934,              0.0012281,              0.0012281,              0.0012281
                     74,                 1.4393,                0.88003,                 1.1137,                0.80977,                0.66784,                0.73791,                0.47438,                 1.3463,                0.83023,                 1.0841,              0.0012253,              0.0012253,              0.0012253
                     75,                  1.437,                0.86383,                 1.1045,                0.84434,                0.67817,                0.74572,                  0.483,                  1.345,                0.82173,                 1.0889,              0.0012225,              0.0012225,              0.0012225
                     76,                 1.4578,                0.86662,                 1.0977,                0.72938,                0.67873,                0.73789,                0.46377,                 1.4374,                0.87074,                 1.1022,              0.0012196,              0.0012196,              0.0012196
                     77,                 1.4605,                0.87465,                 1.1239,                0.81044,                0.66109,                0.72543,                 0.4618,                 1.3793,                 0.8447,                 1.0965,              0.0012168,              0.0012168,              0.0012168
                     78,                 1.4202,                 0.8628,                 1.1101,                0.81286,                0.65505,                0.74454,                0.48902,                 1.3291,                0.82257,                 1.0767,               0.001214,               0.001214,               0.001214
                     79,                 1.3852,                0.83763,                 1.0895,                0.77686,                0.69845,                0.73689,                0.47397,                  1.356,                0.79796,                 1.0893,              0.0012111,              0.0012111,              0.0012111
                     80,                 1.4239,                0.83007,                 1.0823,                 0.8143,                0.68881,                0.75755,                0.47883,                 1.3589,                0.80263,                 1.0855,              0.0012083,              0.0012083,              0.0012083
                     81,                 1.4165,                0.84986,                 1.0945,                0.85721,                0.66783,                0.75353,                0.48344,                 1.3539,                0.80957,                 1.0805,              0.0012055,              0.0012055,              0.0012055
                     82,                 1.3839,                0.82905,                  1.055,                0.83781,                 0.6767,                0.74382,                0.48738,                 1.3346,                0.81726,                 1.0627,              0.0012026,              0.0012026,              0.0012026
                     83,                 1.3642,                0.82603,                 1.0836,                0.82783,                 0.6798,                 0.7493,                0.49825,                 1.2738,                0.80092,                 1.0607,              0.0011998,              0.0011998,              0.0011998
                     84,                 1.3806,                0.80348,                 1.0639,                0.82411,                0.68395,                0.76505,                0.49478,                 1.3161,                0.80393,                 1.0708,               0.001197,               0.001197,               0.001197
                     85,                 1.4152,                0.85956,                 1.1017,                0.82718,                 0.6932,                0.76513,                0.48619,                 1.3543,                0.80232,                 1.0783,              0.0011942,              0.0011942,              0.0011942
                     86,                 1.4094,                0.85134,                 1.0696,                0.89034,                0.64195,                0.74215,                0.47819,                 1.3545,                0.80818,                 1.0856,              0.0011913,              0.0011913,              0.0011913
                     87,                  1.432,                 0.8281,                 1.0802,                  0.846,                0.70252,                0.77717,                0.49618,                 1.2896,                0.77982,                 1.0614,              0.0011885,              0.0011885,              0.0011885
                     88,                  1.433,                0.83171,                 1.0862,                0.87716,                0.66965,                0.76547,                0.49621,                 1.3012,                0.77868,                 1.0585,              0.0011857,              0.0011857,              0.0011857
                     89,                  1.392,                0.83721,                 1.0671,                0.87863,                0.68936,                0.78519,                0.51776,                 1.2645,                 0.7659,                 1.0494,              0.0011828,              0.0011828,              0.0011828
                     90,                 1.3421,                0.81605,                 1.0703,                0.82839,                  0.696,                 0.7644,                0.48924,                 1.3159,                0.80007,                 1.0686,                0.00118,                0.00118,                0.00118
                     91,                 1.3871,                0.82359,                 1.0701,                0.83016,                 0.7161,                0.78387,                0.51686,                 1.2556,                0.76108,                 1.0433,              0.0011772,              0.0011772,              0.0011772
                     92,                 1.3452,                0.81332,                 1.0616,                0.84244,                0.69129,                0.76736,                0.50235,                 1.2904,                0.78205,                 1.0569,              0.0011744,              0.0011744,              0.0011744
                     93,                 1.3523,                0.80108,                 1.0628,                0.84912,                0.71032,                0.78932,                0.51868,                 1.2502,                0.76385,                 1.0427,              0.0011715,              0.0011715,              0.0011715
                     94,                 1.3464,                0.80718,                 1.0654,                0.83695,                0.72305,                0.78618,                0.50606,                  1.302,                0.76616,                  1.052,              0.0011687,              0.0011687,              0.0011687
                     95,                 1.3922,                0.83693,                 1.0839,                0.84229,                0.69531,                0.76418,                0.49568,                 1.2559,                0.76439,                 1.0415,              0.0011659,              0.0011659,              0.0011659
                     96,                 1.3404,                0.93625,                 1.0779,                0.83735,                0.70537,                0.76704,                0.51487,                 1.2557,                 0.7723,                 1.0472,               0.001163,               0.001163,               0.001163
                     97,                 1.3623,                0.79206,                  1.063,                0.86635,                0.68817,                0.76717,                0.50532,                 1.2581,                0.76564,                 1.0508,              0.0011602,              0.0011602,              0.0011602
                     98,                 1.3112,                0.78265,                 1.0622,                0.88666,                0.67762,                0.77298,                0.52915,                 1.2193,                0.75236,                 1.0304,              0.0011574,              0.0011574,              0.0011574
                     99,                 1.3124,                0.78897,                 1.0559,                   0.84,                0.72545,                0.78721,                0.52316,                 1.2766,                0.76021,                 1.0417,              0.0011545,              0.0011545,              0.0011545
                    100,                 1.3312,                0.80611,                 1.0721,                0.84967,                0.70968,                 0.7814,                0.52776,                 1.2268,                0.75497,                 1.0329,              0.0011517,              0.0011517,              0.0011517
                    101,                  1.309,                0.76235,                 1.0333,                 0.8494,                 0.7016,                 0.7858,                0.51106,                 1.2561,                0.74589,                 1.0459,              0.0011489,              0.0011489,              0.0011489
                    102,                 1.3065,                0.78531,                 1.0504,                0.86677,                0.68657,                0.77021,                0.51041,                 1.2569,                0.75199,                 1.0334,              0.0011461,              0.0011461,              0.0011461
                    103,                 1.3002,                0.76139,                 1.0357,                0.84281,                 0.7003,                0.76144,                0.51036,                 1.2439,                0.73996,                 1.0317,              0.0011432,              0.0011432,              0.0011432
                    104,                 1.2986,                0.75975,                 1.0393,                0.85643,                0.70069,                0.78158,                 0.5166,                 1.2439,                0.73471,                 1.0358,              0.0011404,              0.0011404,              0.0011404
                    105,                 1.2795,                0.77785,                 1.0518,                0.86607,                0.70511,                0.79072,                 0.5178,                 1.2615,                0.73918,                 1.0417,              0.0011376,              0.0011376,              0.0011376
                    106,                 1.2936,                0.77774,                 1.0443,                0.86182,                0.71551,                0.77807,                0.51995,                 1.2548,                0.73801,                  1.032,              0.0011347,              0.0011347,              0.0011347
                    107,                 1.3074,                0.76008,                 1.0532,                 0.8378,                0.72961,                 0.7983,                0.52341,                 1.2319,                0.73988,                 1.0301,              0.0011319,              0.0011319,              0.0011319
                    108,                 1.2889,                0.75616,                 1.0478,                0.86816,                0.70991,                0.78567,                0.52354,                 1.1996,                0.72079,                 1.0193,              0.0011291,              0.0011291,              0.0011291
                    109,                 1.2806,                0.76155,                  1.021,                0.85682,                0.72413,                0.79928,                0.51865,                 1.2393,                0.73037,                  1.025,              0.0011263,              0.0011263,              0.0011263
                    110,                 1.2983,                0.74348,                 1.0347,                0.84631,                0.71279,                 0.7667,                0.52345,                 1.2316,                0.74382,                 1.0275,              0.0011234,              0.0011234,              0.0011234
                    111,                 1.2354,                0.72732,                 1.0301,                0.83934,                0.71516,                0.77586,                0.52871,                 1.2326,                0.72863,                 1.0284,              0.0011206,              0.0011206,              0.0011206
                    112,                 1.2735,                0.75406,                 1.0417,                0.83993,                0.72246,                0.77753,                 0.5181,                 1.2465,                0.72889,                 1.0337,              0.0011178,              0.0011178,              0.0011178
                    113,                  1.288,                0.74926,                 1.0409,                0.83045,                0.73128,                 0.7771,                0.51962,                 1.2523,                0.72785,                 1.0243,              0.0011149,              0.0011149,              0.0011149
                    114,                 1.2723,                 0.7562,                 1.0369,                0.90003,                0.68664,                0.77721,                0.51208,                 1.2578,                 0.7364,                 1.0339,              0.0011121,              0.0011121,              0.0011121
                    115,                 1.2648,                0.75087,                 1.0222,                0.79949,                0.72271,                0.79548,                0.52553,                 1.2276,                0.72472,                 1.0267,              0.0011093,              0.0011093,              0.0011093
                    116,                  1.265,                0.74678,                 1.0463,                0.87665,                0.71136,                0.78401,                0.53364,                 1.2066,                0.72682,                 1.0156,              0.0011064,              0.0011064,              0.0011064
                    117,                 1.2851,                0.75396,                 1.0323,                0.84737,                0.72245,                0.78061,                0.51926,                 1.2079,                 0.7225,                 1.0144,              0.0011036,              0.0011036,              0.0011036
                    118,                 1.2548,                0.73445,                 1.0184,                0.85482,                0.74197,                0.80101,                0.51666,                 1.2073,                 0.7138,                 1.0128,              0.0011008,              0.0011008,              0.0011008
                    119,                 1.2321,                0.72355,                 1.0194,                0.84178,                 0.7379,                0.79798,                0.52806,                 1.1813,                0.71246,                 1.0212,               0.001098,               0.001098,               0.001098
                    120,                 1.2267,                0.72578,                 1.0265,                0.86774,                0.71984,                0.79492,                0.51634,                 1.2385,                0.71811,                 1.0235,              0.0010951,              0.0010951,              0.0010951
                    121,                 1.2425,                0.72187,                 1.0158,                0.85534,                0.72649,                  0.782,                0.53274,                 1.1858,                0.70986,                 1.0141,              0.0010923,              0.0010923,              0.0010923
                    122,                  1.271,                0.73284,                 1.0161,                0.87409,                 0.7193,                0.79862,                0.52337,                 1.2249,                0.71413,                 1.0188,              0.0010895,              0.0010895,              0.0010895
                    123,                 1.2349,                0.72849,                 1.0013,                0.85908,                0.72883,                0.79633,                0.53483,                 1.1729,                0.69213,                 0.9998,              0.0010866,              0.0010866,              0.0010866
                    124,                 1.2519,                  0.723,                 1.0142,                0.85879,                0.72765,                0.79399,                0.53448,                 1.2279,                0.70613,                 1.0229,              0.0010838,              0.0010838,              0.0010838
                    125,                 1.2674,                0.73189,                 1.0155,                0.86704,                0.72858,                0.79691,                0.52925,                  1.183,                0.69449,                 1.0054,               0.001081,               0.001081,               0.001081
                    126,                  1.229,                0.71774,                 1.0288,                0.87656,                0.72061,                0.78966,                 0.5319,                 1.1939,                0.68931,                 1.0161,              0.0010782,              0.0010782,              0.0010782
                    127,                 1.2547,                0.74365,                 1.0497,                0.86207,                0.73487,                0.80036,                0.53425,                 1.1645,                0.71245,                 1.0027,              0.0010753,              0.0010753,              0.0010753
                    128,                 1.2602,                0.72489,                 1.0167,                0.86536,                0.73065,                0.79334,                0.52984,                  1.189,                0.72227,                 1.0032,              0.0010725,              0.0010725,              0.0010725
                    129,                 1.2343,                0.73065,                 1.0244,                0.87477,                0.73522,                0.80462,                0.53332,                 1.2654,                0.72156,                 1.0316,              0.0010697,              0.0010697,              0.0010697
                    130,                 1.2097,                 0.7223,                 1.0195,                0.84849,                 0.7471,                0.80148,                0.53943,                 1.1982,                0.69021,                 1.0163,              0.0010668,              0.0010668,              0.0010668
                    131,                   1.23,                0.71099,                 1.0119,                0.88464,                0.73211,                0.80603,                0.54268,                  1.187,                0.68724,                 1.0119,               0.001064,               0.001064,               0.001064
                    132,                 1.2593,                0.71725,                 1.0103,                0.89122,                0.74606,                0.80583,                0.55317,                 1.1425,                0.67383,                0.99604,              0.0010612,              0.0010612,              0.0010612
                    133,                 1.2022,                0.69979,                 1.0066,                0.88197,                0.72134,                0.79252,                0.55173,                 1.1576,                0.68367,                 1.0029,              0.0010583,              0.0010583,              0.0010583
                    134,                  1.206,                0.73539,                 1.0106,                0.86263,                0.73076,                0.79546,                0.54251,                 1.1933,                0.68884,                 1.0132,              0.0010555,              0.0010555,              0.0010555
                    135,                 1.2067,                0.71968,                  1.015,                0.86129,                0.73432,                0.79747,                0.54242,                 1.1612,                0.69243,                 1.0107,              0.0010527,              0.0010527,              0.0010527
                    136,                  1.229,                0.71495,                 1.0163,                0.86579,                0.73912,                0.80516,                0.53273,                 1.1879,                0.69492,                 1.0122,              0.0010499,              0.0010499,              0.0010499
                    137,                 1.2195,                0.70091,                 1.0243,                0.83603,                0.75716,                0.80477,                0.55277,                 1.1493,                0.67034,                 1.0012,               0.001047,               0.001047,               0.001047
                    138,                 1.2012,                0.69706,                 1.0018,                 0.8618,                0.72901,                 0.8081,                0.53608,                 1.2053,                0.69581,                 1.0176,              0.0010442,              0.0010442,              0.0010442
                    139,                 1.1821,                0.69159,                0.99532,                 0.8744,                0.72653,                0.80876,                0.53725,                  1.157,                0.68533,                0.99537,              0.0010414,              0.0010414,              0.0010414
                    140,                 1.2164,                0.71395,                 1.0073,                0.86128,                0.74417,                0.80003,                  0.537,                 1.1633,                0.68502,                 1.0017,              0.0010385,              0.0010385,              0.0010385
                    141,                 1.2031,                0.70389,                0.99742,                0.85331,                0.75269,                0.79289,                0.53682,                 1.1514,                0.67147,                0.99589,              0.0010357,              0.0010357,              0.0010357
                    142,                 1.1941,                0.69327,                0.99892,                0.86527,                0.74693,                0.81497,                0.55477,                 1.1523,                0.67275,                 0.9943,              0.0010329,              0.0010329,              0.0010329
                    143,                 1.2206,                0.71698,                 1.0019,                0.86739,                0.72084,                0.80952,                0.55307,                 1.1441,                0.67352,                0.99029,              0.0010301,              0.0010301,              0.0010301
                    144,                 1.1724,                 0.7003,                 1.0166,                0.87237,                0.72403,                0.80622,                0.54286,                 1.1628,                 0.6776,                0.99693,              0.0010272,              0.0010272,              0.0010272
                    145,                 1.1921,                0.70419,                 0.9944,                0.85915,                0.72979,                 0.7915,                  0.536,                 1.1424,                0.68407,                0.99521,              0.0010244,              0.0010244,              0.0010244
                    146,                 1.1887,                0.69063,                 1.0064,                0.87721,                 0.7429,                0.79918,                0.54269,                 1.1379,                0.67151,                0.98804,              0.0010216,              0.0010216,              0.0010216
                    147,                 1.1738,                0.68611,                 1.0052,                0.85353,                0.73434,                0.80703,                0.54979,                 1.1553,                0.66848,                0.99834,              0.0010187,              0.0010187,              0.0010187
                    148,                  1.192,                0.68348,                0.99729,                0.87314,                0.72545,                0.80029,                0.54328,                 1.1513,                0.66515,                0.99467,              0.0010159,              0.0010159,              0.0010159
                    149,                  1.148,                0.67172,                0.99773,                0.86517,                0.74731,                0.79898,                0.55495,                 1.1247,                0.65894,                0.98984,              0.0010131,              0.0010131,              0.0010131
                    150,                 1.1502,                0.66085,                 0.9793,                0.87574,                0.74984,                0.81351,                0.54926,                 1.1528,                0.65586,                0.99138,              0.0010102,              0.0010102,              0.0010102
                    151,                 1.1708,                0.66952,                 1.0018,                0.88028,                0.75092,                0.81889,                0.55552,                 1.1251,                0.65135,                0.98817,              0.0010074,              0.0010074,              0.0010074
                    152,                 1.1672,                0.67108,                 0.9954,                0.86403,                0.73799,                0.80245,                0.55146,                 1.1405,                0.66409,                0.98719,              0.0010046,              0.0010046,              0.0010046
                    153,                 1.1549,                0.66398,                0.98496,                0.86632,                0.75723,                0.81895,                0.56031,                 1.1295,                0.65694,                 0.9867,              0.0010018,              0.0010018,              0.0010018
