                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
19,2.616,1.8068,1.6835,0.47839,0.35836,0.38819,0.19549,2.5343,1.6571,1.6472,0.0011885,0.0011885,0.0011885
20,2.5723,1.7325,1.6444,0.59427,0.38941,0.44761,0.21871,2.4081,1.5999,1.5985,0.0011744,0.0011744,0.0011744
21,2.4612,1.691,1.5938,0.46511,0.44543,0.40084,0.19926,2.3971,1.5844,1.5953,0.0011602,0.0011602,0.0011602
22,2.4346,1.6349,1.6014,0.56346,0.41357,0.47232,0.24858,2.2165,1.4564,1.5109,0.0011461,0.0011461,0.0011461
23,2.3826,1.6413,1.5604,0.63134,0.38496,0.45622,0.23313,2.2287,1.4841,1.5029,0.0011319,0.0011319,0.0011319
24,2.2992,1.5957,1.5509,0.54987,0.44908,0.49257,0.26645,2.1523,1.4545,1.5005,0.0011178,0.0011178,0.0011178
25,2.2692,1.5867,1.51,0.49407,0.42317,0.43636,0.22524,2.1126,1.505,1.4591,0.0011036,0.0011036,0.0011036
26,2.2617,1.5493,1.4705,0.4905,0.47235,0.47679,0.25264,2.06,1.4052,1.4172,0.0010895,0.0010895,0.0010895
27,2.2468,1.5383,1.4866,0.73712,0.4088,0.53043,0.28958,2.0284,1.3193,1.4163,0.0010753,0.0010753,0.0010753
28,2.265,1.482,1.4659,0.54865,0.50327,0.51455,0.25745,2.0269,1.2928,1.4163,0.0010612,0.0010612,0.0010612
29,2.1645,1.4468,1.4247,0.60295,0.48892,0.52845,0.28454,2.013,1.3201,1.3805,0.001047,0.001047,0.001047
30,2.1712,1.4257,1.4398,0.59843,0.4975,0.56219,0.28036,2.0411,1.2647,1.4019,0.0010329,0.0010329,0.0010329
31,2.0881,1.4237,1.4577,0.65825,0.56201,0.60553,0.33903,1.941,1.2467,1.3766,0.0010187,0.0010187,0.0010187
32,2.0601,1.4339,1.4231,0.73465,0.55779,0.63786,0.35115,1.9013,1.2134,1.3494,0.0010046,0.0010046,0.0010046
33,2.0124,1.3285,1.3668,0.74335,0.53655,0.61923,0.33796,1.8965,1.1838,1.3264,0.00099044,0.00099044,0.00099044
34,2.0039,1.3226,1.3598,0.66102,0.54208,0.5934,0.35489,1.8355,1.1754,1.3187,0.00097629,0.00097629,0.00097629
35,1.9962,1.3131,1.337,0.7563,0.57744,0.64128,0.36437,1.8384,1.1594,1.3326,0.00096215,0.00096215,0.00096215
36,1.9565,1.279,1.3354,0.73102,0.57332,0.64072,0.36101,1.8366,1.1531,1.3263,0.000948,0.000948,0.000948
37,1.9415,1.2777,1.3527,0.79232,0.55978,0.65926,0.37749,1.7344,1.1122,1.2975,0.00093385,0.00093385,0.00093385
38,1.8964,1.2379,1.3149,0.73776,0.57567,0.65636,0.37069,1.8132,1.1343,1.2984,0.0009197,0.0009197,0.0009197
39,1.896,1.2169,1.2745,0.71834,0.56528,0.64844,0.38224,1.7228,1.0864,1.2616,0.00090556,0.00090556,0.00090556
40,1.8841,1.2307,1.3031,0.70573,0.60552,0.64788,0.39084,1.701,1.0825,1.2585,0.00089141,0.00089141,0.00089141
41,1.8434,1.1838,1.2972,0.75901,0.60522,0.66299,0.39286,1.6827,1.0631,1.2689,0.00087726,0.00087726,0.00087726
42,1.8498,1.2168,1.3023,0.7512,0.61551,0.6573,0.38053,1.7254,1.0695,1.2685,0.00086312,0.00086312,0.00086312
43,1.8427,1.1674,1.2841,0.8408,0.58416,0.67801,0.39145,1.7211,1.0496,1.2569,0.00084897,0.00084897,0.00084897
44,1.8048,1.1702,1.2743,0.825,0.58293,0.67528,0.41482,1.6539,1.0386,1.2302,0.00083482,0.00083482,0.00083482
45,1.7821,1.1677,1.2679,0.79649,0.57757,0.67503,0.40489,1.6777,1.0534,1.2421,0.00082067,0.00082067,0.00082067
46,1.799,1.1227,1.2548,0.75859,0.60917,0.68984,0.4156,1.5909,1.0212,1.2079,0.00080653,0.00080653,0.00080653
47,1.7818,1.1301,1.2466,0.84434,0.56871,0.67994,0.41148,1.6106,1.0059,1.219,0.00079238,0.00079238,0.00079238
48,1.802,1.1405,1.2738,0.78571,0.57809,0.673,0.39835,1.6149,1.0148,1.2229,0.00077823,0.00077823,0.00077823
49,1.7691,1.1056,1.2508,0.81182,0.58111,0.68471,0.40377,1.5702,1.0094,1.1992,0.00076409,0.00076409,0.00076409
50,1.753,1.0985,1.2302,0.78581,0.61727,0.68741,0.41154,1.632,0.99976,1.2155,0.00074994,0.00074994,0.00074994
51,1.7565,1.0881,1.2279,0.81073,0.61437,0.69354,0.41366,1.6073,0.99343,1.2112,0.00073579,0.00073579,0.00073579
52,1.7322,1.0916,1.2844,0.77401,0.63638,0.69782,0.40955,1.6034,0.98003,1.2122,0.00072164,0.00072164,0.00072164
53,1.7144,1.0953,1.2258,0.77871,0.61887,0.69397,0.43269,1.5576,0.98161,1.1907,0.0007075,0.0007075,0.0007075
54,1.6629,1.0511,1.2116,0.75857,0.62928,0.69208,0.42471,1.5555,0.96947,1.1837,0.00069335,0.00069335,0.00069335
55,1.6424,1.0346,1.1881,0.78278,0.62973,0.68851,0.42495,1.5301,0.95826,1.1732,0.0006792,0.0006792,0.0006792
56,1.6392,1.0149,1.1998,0.8171,0.63721,0.70712,0.43905,1.4996,0.92482,1.1631,0.00066506,0.00066506,0.00066506
57,1.6433,1.0454,1.2295,0.78713,0.65089,0.70614,0.43047,1.5174,0.92154,1.1768,0.00065091,0.00065091,0.00065091
58,1.6633,1.0489,1.2072,0.83036,0.62692,0.70309,0.45295,1.4773,0.93606,1.1641,0.00063676,0.00063676,0.00063676
59,1.6319,1.0275,1.2059,0.83074,0.62791,0.70668,0.43842,1.5051,0.92571,1.162,0.00062262,0.00062262,0.00062262
60,1.63,1.0105,1.206,0.8399,0.59832,0.70813,0.44239,1.4569,0.90893,1.156,0.00060847,0.00060847,0.00060847
61,1.5858,0.97733,1.1594,0.8054,0.64387,0.71689,0.45249,1.468,0.90934,1.146,0.00059432,0.00059432,0.00059432
62,1.6231,1.0213,1.2069,0.77283,0.65201,0.71337,0.43018,1.5632,0.94164,1.1763,0.00058017,0.00058017,0.00058017
63,1.616,0.9868,1.1716,0.79153,0.66566,0.72652,0.47335,1.451,0.90156,1.1459,0.00056603,0.00056603,0.00056603
64,1.5607,0.96149,1.1385,0.83728,0.66008,0.72887,0.45837,1.4792,0.90277,1.1466,0.00055188,0.00055188,0.00055188
65,1.5786,0.98187,1.1752,0.8337,0.62113,0.72252,0.45982,1.4577,0.90996,1.1335,0.00053773,0.00053773,0.00053773
66,1.518,0.9459,1.1509,0.81977,0.63598,0.7357,0.46188,1.4458,0.88651,1.1352,0.00052359,0.00052359,0.00052359
67,1.5623,0.96045,1.1357,0.75977,0.67066,0.72338,0.44808,1.4503,0.89152,1.1332,0.00050944,0.00050944,0.00050944
68,1.5474,0.95991,1.1488,0.7809,0.67156,0.73604,0.46349,1.4271,0.88342,1.1236,0.00049529,0.00049529,0.00049529
69,1.5445,0.93435,1.1566,0.79536,0.64853,0.72758,0.45116,1.4388,0.89487,1.1274,0.00048114,0.00048114,0.00048114
70,1.5208,0.94576,1.1675,0.8025,0.6713,0.73618,0.4583,1.4336,0.88963,1.1398,0.000467,0.000467,0.000467
71,1.5559,0.95111,1.1506,0.8341,0.6757,0.73622,0.45955,1.434,0.8789,1.1299,0.00045285,0.00045285,0.00045285
72,1.5363,0.94426,1.1443,0.84039,0.67271,0.73839,0.47215,1.4349,0.87873,1.1208,0.0004387,0.0004387,0.0004387
73,1.5013,0.91911,1.1335,0.77868,0.70196,0.73303,0.47277,1.3933,0.85794,1.1121,0.00042456,0.00042456,0.00042456
74,1.5177,0.92996,1.1487,0.78022,0.66501,0.73233,0.47216,1.3999,0.86852,1.1181,0.00041041,0.00041041,0.00041041
75,1.5123,0.91182,1.1351,0.8402,0.65917,0.73715,0.4709,1.4116,0.85862,1.1214,0.00039626,0.00039626,0.00039626
76,1.4884,0.90738,1.1226,0.84356,0.67773,0.74669,0.48396,1.3697,0.83465,1.11,0.00038211,0.00038211,0.00038211
77,1.4928,0.91506,1.15,0.81779,0.68448,0.74385,0.47707,1.3855,0.84514,1.1192,0.00036797,0.00036797,0.00036797
78,1.4641,0.90396,1.1358,0.78328,0.69454,0.74017,0.46793,1.4022,0.85177,1.1188,0.00035382,0.00035382,0.00035382
79,1.4432,0.90606,1.1257,0.81732,0.67743,0.74734,0.48655,1.3738,0.84921,1.1055,0.00033967,0.00033967,0.00033967
80,1.4923,0.89296,1.1156,0.82939,0.68215,0.73974,0.47399,1.3665,0.83881,1.096,0.00032553,0.00032553,0.00032553
81,1.4527,0.90938,1.1235,0.83548,0.68066,0.74321,0.47524,1.3949,0.84226,1.1097,0.00031138,0.00031138,0.00031138
82,1.4426,0.88802,1.0866,0.82927,0.67715,0.75139,0.47795,1.3724,0.84611,1.1007,0.00029723,0.00029723,0.00029723
83,1.4187,0.87385,1.1126,0.80207,0.68562,0.74426,0.48803,1.3576,0.84008,1.0958,0.00028308,0.00028308,0.00028308
84,1.4614,0.87141,1.1022,0.7821,0.67994,0.74912,0.48432,1.3751,0.85095,1.0999,0.00026894,0.00026894,0.00026894
85,1.4857,0.91232,1.1376,0.79798,0.70462,0.75654,0.49079,1.3463,0.83543,1.0944,0.00025479,0.00025479,0.00025479
86,1.4487,0.90194,1.0987,0.82416,0.68336,0.75353,0.48911,1.3427,0.82674,1.0925,0.00024064,0.00024064,0.00024064
87,1.4633,0.87832,1.107,0.83225,0.68043,0.75096,0.49504,1.3437,0.8279,1.0903,0.0002265,0.0002265,0.0002265
88,1.4609,0.88695,1.1136,0.82888,0.6923,0.75246,0.4989,1.3531,0.83434,1.099,0.00021235,0.00021235,0.00021235
89,1.4639,0.89152,1.1068,0.82532,0.69447,0.75722,0.49478,1.3473,0.82731,1.094,0.0001982,0.0001982,0.0001982
90,1.4044,0.86254,1.1099,0.82893,0.70173,0.75957,0.4978,1.3384,0.82046,1.0855,0.00018406,0.00018406,0.00018406
91,1.392,0.91589,1.0835,0.85354,0.68268,0.75553,0.49529,1.338,0.8382,1.0748,0.00016991,0.00016991,0.00016991
92,1.3733,0.88595,1.0928,0.8339,0.67026,0.74832,0.50262,1.3426,0.85817,1.0777,0.00015576,0.00015576,0.00015576
93,1.3839,0.87574,1.0868,0.836,0.65605,0.74922,0.49599,1.3379,0.84469,1.074,0.00014161,0.00014161,0.00014161
94,1.329,0.83146,1.0745,0.85354,0.64588,0.75332,0.49877,1.3307,0.84205,1.0702,0.00012747,0.00012747,0.00012747
95,1.3471,0.82709,1.0737,0.85448,0.64411,0.75627,0.49736,1.3347,0.83027,1.0726,0.00011332,0.00011332,0.00011332
96,1.3457,0.82775,1.0679,0.79215,0.70314,0.75975,0.5026,1.3287,0.82291,1.0705,9.92E-05,9.92E-05,9.92E-05
97,1.3358,0.82862,1.0644,0.79646,0.70068,0.7599,0.50201,1.3273,0.82279,1.0674,8.50E-05,8.50E-05,8.50E-05
98,1.3259,0.82245,1.065,0.79029,0.70396,0.7557,0.49935,1.3324,0.82615,1.0677,7.09E-05,7.09E-05,7.09E-05
99,1.3511,0.82589,1.0563,0.82619,0.69897,0.75906,0.49703,1.3273,0.82993,1.0645,5.67E-05,5.67E-05,5.67E-05
100,1.3473,0.82545,1.0757,0.84389,0.68149,0.75859,0.49951,1.3195,0.82124,1.0659,4.26E-05,4.26E-05,4.26E-05
