                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.8312,                 1.1886,                 1.3111,                0.73718,                0.67379,                0.71321,                0.43006,                 1.6557,                 1.0173,                 1.2314,               0.001264,               0.001264,               0.001264
                     38,                 1.8466,                 1.1763,                 1.2781,                0.74443,                0.64943,                0.71902,                0.41019,                 1.6566,                 1.0181,                 1.2443,              0.0012592,              0.0012592,              0.0012592
                     39,                 1.8477,                 1.1574,                 1.3114,                0.75536,                0.63327,                0.69451,                0.41475,                 1.6342,                 1.0135,                  1.229,              0.0012545,              0.0012545,              0.0012545
                     40,                 1.8198,                 1.1498,                 1.2883,                0.81582,                0.60004,                0.69997,                0.38373,                 1.7198,                 1.0454,                 1.2571,              0.0012498,              0.0012498,              0.0012498
                     41,                 1.7813,                  1.124,                 1.2509,                0.80067,                0.63719,                0.70716,                0.41417,                 1.6436,                  0.989,                  1.214,              0.0012451,              0.0012451,              0.0012451
                     42,                 1.7599,                 1.1058,                  1.275,                0.78646,                0.62046,                0.71598,                0.43623,                 1.5298,                0.96418,                 1.1842,              0.0012404,              0.0012404,              0.0012404
                     43,                  1.713,                 1.0814,                 1.2458,                0.83043,                0.65391,                0.73015,                0.44452,                 1.5945,                0.94611,                  1.198,              0.0012357,              0.0012357,              0.0012357
                     44,                 1.6883,                 1.0411,                 1.2296,                0.83059,                0.65911,                0.73591,                0.43619,                 1.6677,                0.97013,                 1.2233,              0.0012309,              0.0012309,              0.0012309
                     45,                 1.7014,                 1.0444,                  1.242,                0.82598,                0.65995,                0.73191,                0.45556,                 1.4805,                 0.9305,                 1.1557,              0.0012262,              0.0012262,              0.0012262
                     46,                 1.7036,                 1.0497,                 1.2598,                 0.8527,                0.65908,                0.73984,                0.45269,                 1.4884,                 0.9147,                  1.161,              0.0012215,              0.0012215,              0.0012215
                     47,                 1.6094,                  1.001,                 1.1949,                0.84559,                 0.6703,                0.73806,                0.43952,                 1.5586,                0.93281,                 1.1824,              0.0012168,              0.0012168,              0.0012168
                     48,                 1.6462,                 1.0158,                 1.2141,                0.86766,                0.67488,                0.75433,                0.46676,                 1.4956,                0.90349,                 1.1536,              0.0012121,              0.0012121,              0.0012121
                     49,                 1.6546,                 1.0113,                 1.2173,                0.89534,                0.65337,                0.74991,                0.45194,                 1.4509,                0.86784,                 1.1347,              0.0012074,              0.0012074,              0.0012074
                     50,                 1.6491,                 1.0095,                 1.2117,                 0.8583,                0.63944,                0.74705,                0.46606,                 1.4627,                0.86113,                 1.1396,              0.0012026,              0.0012026,              0.0012026
                     51,                 1.6224,                 1.0225,                 1.2182,                0.82405,                0.66343,                0.73605,                0.46543,                 1.4723,                0.91839,                 1.1424,              0.0011979,              0.0011979,              0.0011979
                     52,                 1.5562,                0.98803,                  1.192,                0.82214,                0.63397,                0.73622,                0.45679,                 1.4035,                0.84744,                 1.1114,              0.0011932,              0.0011932,              0.0011932
                     53,                 1.5379,                0.93783,                   1.16,                0.83524,                0.66993,                 0.7506,                0.45927,                 1.4081,                0.85314,                 1.1065,              0.0011885,              0.0011885,              0.0011885
                     54,                  1.546,                0.94338,                 1.1672,                0.79946,                0.69194,                0.75327,                 0.4772,                 1.4078,                0.84933,                 1.1116,              0.0011838,              0.0011838,              0.0011838
                     55,                 1.5421,                0.94249,                 1.1641,                0.84173,                0.69334,                 0.7636,                0.47784,                 1.3659,                0.83675,                 1.1095,              0.0011791,              0.0011791,              0.0011791
                     56,                  1.542,                 0.9321,                 1.1393,                 0.9008,                0.65204,                0.75742,                 0.4749,                  1.387,                0.84038,                 1.1026,              0.0011744,              0.0011744,              0.0011744
                     57,                  1.505,                0.94723,                 1.1538,                0.87885,                0.68034,                0.75992,                0.47482,                 1.3891,                0.83002,                  1.097,              0.0011696,              0.0011696,              0.0011696
                     58,                 1.5349,                0.95448,                 1.1591,                0.85446,                0.70093,                0.76158,                0.48303,                 1.3591,                0.82493,                 1.0872,              0.0011649,              0.0011649,              0.0011649
                     59,                  1.526,                0.91743,                 1.1486,                0.87798,                0.69203,                0.76381,                0.47358,                 1.4347,                0.82585,                 1.1076,              0.0011602,              0.0011602,              0.0011602
                     60,                 1.5173,                0.92859,                 1.1712,                0.90951,                0.68462,                0.77162,                  0.479,                 1.3777,                0.82116,                 1.0881,              0.0011555,              0.0011555,              0.0011555
                     61,                 1.5174,                0.93063,                  1.145,                0.92175,                0.69242,                0.76757,                0.49192,                 1.3602,                 0.8139,                 1.0794,              0.0011508,              0.0011508,              0.0011508
                     62,                 1.5516,                0.92818,                 1.1699,                0.86864,                0.67959,                0.77015,                0.48004,                 1.3663,                0.81428,                 1.0832,              0.0011461,              0.0011461,              0.0011461
                     63,                 1.5045,                0.89183,                  1.136,                0.87271,                0.71166,                0.77317,                 0.4986,                 1.4109,                  0.816,                 1.0951,              0.0011413,              0.0011413,              0.0011413
                     64,                 1.4882,                0.88515,                  1.114,                0.92999,                0.65211,                0.77091,                0.48266,                 1.3686,                0.80028,                 1.0886,              0.0011366,              0.0011366,              0.0011366
                     65,                 1.5083,                0.91384,                 1.1626,                0.89309,                0.68573,                0.76691,                0.49084,                 1.4035,                0.83531,                 1.0842,              0.0011319,              0.0011319,              0.0011319
                     66,                 1.4807,                0.87592,                 1.1264,                 0.8567,                0.72851,                0.77939,                0.49496,                 1.3436,                0.78969,                 1.0579,              0.0011272,              0.0011272,              0.0011272
                     67,                 1.4642,                0.87418,                 1.1229,                0.87855,                0.69486,                0.77496,                0.49563,                 1.3749,                0.80541,                 1.0843,              0.0011225,              0.0011225,              0.0011225
                     68,                 1.4923,                0.88167,                 1.1399,                0.91569,                0.68616,                0.78525,                 0.5087,                 1.2812,                0.76104,                 1.0595,              0.0011178,              0.0011178,              0.0011178
                     69,                 1.4491,                0.86112,                 1.1053,                0.83893,                0.72188,                0.78065,                0.49562,                 1.3635,                0.78033,                  1.081,               0.001113,               0.001113,               0.001113
                     70,                 1.4333,                0.87049,                 1.1473,                0.88622,                0.69661,                0.78354,                 0.4992,                 1.2591,                0.76127,                 1.0483,              0.0011083,              0.0011083,              0.0011083
                     71,                 1.4455,                0.86118,                 1.1274,                0.81962,                0.72025,                0.77658,                0.48481,                 1.3258,                0.76051,                  1.068,              0.0011036,              0.0011036,              0.0011036
                     72,                 1.4022,                0.82512,                 1.1018,                0.89457,                0.71566,                0.79678,                0.52105,                 1.2607,                0.74699,                 1.0427,              0.0010989,              0.0010989,              0.0010989
                     73,                 1.4451,                0.85555,                 1.1231,                0.91482,                0.70446,                 0.7871,                  0.518,                 1.2895,                0.76268,                 1.0519,              0.0010942,              0.0010942,              0.0010942
                     74,                  1.428,                0.84453,                 1.0964,                0.89774,                0.71217,                0.79151,                0.51748,                 1.2723,                0.75004,                 1.0462,              0.0010895,              0.0010895,              0.0010895
                     75,                 1.3855,                0.84402,                 1.0984,                0.90688,                0.71484,                0.79143,                0.51727,                 1.2829,                0.74899,                 1.0443,              0.0010848,              0.0010848,              0.0010848
                     76,                 1.3711,                0.81044,                 1.0632,                0.86193,                0.74465,                 0.7954,                0.52452,                 1.2708,                0.75121,                 1.0345,                0.00108,                0.00108,                0.00108
                     77,                 1.3907,                0.84062,                 1.0955,                 0.8531,                0.73121,                0.79079,                   0.52,                 1.2332,                0.73744,                 1.0235,              0.0010753,              0.0010753,              0.0010753
                     78,                 1.4046,                0.83142,                 1.0884,                 0.8589,                0.72479,                0.78993,                0.52576,                  1.279,                0.75168,                  1.038,              0.0010706,              0.0010706,              0.0010706
                     79,                 1.3785,                0.82153,                 1.1067,                0.88657,                0.72999,                0.79362,                0.53282,                 1.2352,                0.73957,                 1.0358,              0.0010659,              0.0010659,              0.0010659
                     80,                 1.3921,                0.82716,                 1.0815,                0.86706,                0.72546,                 0.7909,                0.52765,                 1.2644,                0.74456,                 1.0303,              0.0010612,              0.0010612,              0.0010612
                     81,                 1.3644,                0.80731,                  1.074,                0.87509,                 0.7271,                 0.7946,                0.53484,                 1.2332,                0.72237,                 1.0245,              0.0010565,              0.0010565,              0.0010565
                     82,                 1.3841,                0.82538,                 1.0742,                0.89342,                0.73769,                0.80434,                0.54036,                 1.2333,                 0.7173,                 1.0218,              0.0010517,              0.0010517,              0.0010517
                     83,                 1.3438,                0.80348,                  1.084,                 0.8789,                0.72952,                0.80243,                0.54325,                 1.1988,                0.71229,                 1.0206,               0.001047,               0.001047,               0.001047
                     84,                 1.3475,                0.79779,                 1.0823,                0.85385,                0.74943,                0.80137,                0.50784,                 1.2919,                0.73569,                 1.0488,              0.0010423,              0.0010423,              0.0010423
                     85,                 1.3758,                0.80015,                 1.0888,                0.87195,                0.73544,                 0.8058,                0.54333,                 1.2162,                0.71288,                 1.0247,              0.0010376,              0.0010376,              0.0010376
                     86,                 1.3809,                0.79796,                 1.0765,                0.88614,                0.72597,                0.79434,                0.52745,                  1.317,                 0.7262,                 1.0457,              0.0010329,              0.0010329,              0.0010329
                     87,                 1.3795,                0.81581,                 1.0804,                0.86848,                0.75228,                0.80733,                0.52421,                 1.2499,                0.71646,                 1.0298,              0.0010282,              0.0010282,              0.0010282
                     88,                  1.374,                 0.8035,                 1.0855,                0.84359,                0.74148,                0.79496,                0.51529,                  1.338,                0.71833,                 1.0558,              0.0010234,              0.0010234,              0.0010234
                     89,                 1.3542,                0.79361,                 1.0667,                0.88963,                0.73678,                0.80949,                0.55297,                 1.1872,                0.69037,                 1.0056,              0.0010187,              0.0010187,              0.0010187
                     90,                 1.3021,                0.76247,                 1.0471,                0.86603,                0.74102,                0.80361,                0.53605,                 1.2172,                0.68724,                 1.0167,               0.001014,               0.001014,               0.001014
                     91,                 1.3184,                0.77706,                 1.0682,                0.85219,                0.75913,                0.80836,                0.56378,                 1.1821,                0.67942,                 1.0095,              0.0010093,              0.0010093,              0.0010093
                     92,                 1.3113,                0.77713,                 1.0608,                0.87324,                  0.758,                0.81188,                0.55547,                 1.2382,                0.70999,                 1.0212,              0.0010046,              0.0010046,              0.0010046
                     93,                 1.3191,                0.77167,                 1.0631,                0.89295,                0.74072,                0.81078,                0.55671,                 1.1972,                0.68945,                 1.0161,             0.00099987,             0.00099987,             0.00099987
                     94,                 1.3264,                 0.7639,                 1.0633,                0.87821,                0.74494,                0.81063,                0.55671,                 1.1768,                0.69046,                 1.0058,             0.00099516,             0.00099516,             0.00099516
                     95,                 1.2978,                0.76452,                 1.0585,                0.91783,                0.72363,                0.81363,                0.54481,                 1.1836,                0.69032,                0.99752,             0.00099044,             0.00099044,             0.00099044
                     96,                 1.3214,                0.77327,                 1.0775,                0.88079,                0.73729,                 0.8046,                0.53749,                 1.2141,                0.69721,                 1.0109,             0.00098572,             0.00098572,             0.00098572
                     97,                 1.3192,                0.77072,                 1.0532,                0.84214,                0.78707,                0.81814,                0.54677,                 1.1746,                0.68786,                 1.0015,             0.00098101,             0.00098101,             0.00098101
                     98,                 1.2905,                0.74871,                 1.0498,                0.85464,                0.76058,                0.81711,                0.56473,                 1.1708,                0.67111,                 0.9998,             0.00097629,             0.00097629,             0.00097629
                     99,                 1.2734,                0.75589,                 1.0586,                0.87041,                0.74957,                 0.8114,                0.57048,                 1.1585,                0.66706,                0.99433,             0.00097158,             0.00097158,             0.00097158
                    100,                 1.2855,                0.74351,                 1.0376,                0.86105,                0.77069,                0.81411,                0.55974,                 1.1808,                0.67297,                 1.0064,             0.00096686,             0.00096686,             0.00096686
                    101,                  1.296,                0.74648,                   1.04,                0.84849,                 0.7827,                0.81621,                0.56152,                 1.1971,                0.67882,                 1.0039,             0.00096215,             0.00096215,             0.00096215
                    102,                 1.2904,                0.76473,                 1.0452,                 0.8805,                 0.7421,                 0.8091,                0.54191,                 1.1963,                0.70724,                 1.0107,             0.00095743,             0.00095743,             0.00095743
                    103,                 1.2962,                0.76132,                 1.0621,                0.84812,                0.78195,                 0.8159,                0.56117,                 1.1695,                  0.666,                0.99268,             0.00095271,             0.00095271,             0.00095271
                    104,                 1.2668,                 0.7548,                 1.0397,                0.84303,                0.76081,                0.81213,                0.57067,                 1.1834,                0.65976,                0.99799,               0.000948,               0.000948,               0.000948
                    105,                 1.2586,                0.73687,                 1.0347,                0.84295,                0.78259,                0.81792,                0.57561,                 1.1427,                0.65532,                0.99244,             0.00094328,             0.00094328,             0.00094328
                    106,                 1.2759,                0.72856,                 1.0379,                0.87307,                0.75634,                0.82078,                0.55192,                 1.1366,                0.65442,                0.98996,             0.00093857,             0.00093857,             0.00093857
                    107,                 1.2847,                0.73422,                 1.0411,                  0.869,                0.75622,                  0.819,                0.57066,                 1.1731,                0.65595,                0.99854,             0.00093385,             0.00093385,             0.00093385
                    108,                 1.2915,                0.73661,                 1.0477,                0.86887,                0.75499,                0.81592,                0.56297,                  1.132,                0.67195,                0.98861,             0.00092914,             0.00092914,             0.00092914
                    109,                 1.2522,                0.73416,                 1.0501,                0.85674,                 0.7811,                0.81956,                0.56965,                 1.1721,                0.66312,                0.99008,             0.00092442,             0.00092442,             0.00092442
                    110,                 1.2426,                0.73925,                 1.0448,                   0.87,                0.76605,                 0.8157,                0.56519,                 1.1639,                0.65878,                0.98761,              0.0009197,              0.0009197,              0.0009197
                    111,                 1.2441,                0.72521,                 1.0498,                0.86971,                0.77414,                0.82268,                0.57622,                 1.1405,                0.65559,                0.98639,             0.00091499,             0.00091499,             0.00091499
                    112,                  1.251,                0.72965,                 1.0362,                0.86858,                0.77626,                0.82533,                0.57496,                 1.1124,                0.64576,                 0.9732,             0.00091027,             0.00091027,             0.00091027
                    113,                 1.2302,                 0.7227,                 1.0295,                0.88411,                0.75516,                 0.8208,                0.57811,                 1.1285,                0.64594,                0.97967,             0.00090556,             0.00090556,             0.00090556
                    114,                 1.2092,                0.70738,                 1.0284,                0.84719,                0.78148,                0.82327,                 0.5799,                 1.1333,                0.64792,                0.98721,             0.00090084,             0.00090084,             0.00090084
                    115,                  1.231,                0.70836,                 1.0115,                0.92145,                0.73121,                0.82557,                0.57283,                  1.134,                0.65975,                0.98228,             0.00089613,             0.00089613,             0.00089613
                    116,                 1.2184,                0.71654,                 1.0199,                0.86073,                0.78333,                0.82434,                0.57032,                 1.1176,                 0.6405,                0.97862,             0.00089141,             0.00089141,             0.00089141
                    117,                 1.2046,                0.70876,                 1.0375,                0.87833,                0.77095,                0.82369,                0.57692,                 1.1081,                0.64187,                0.97848,             0.00088669,             0.00088669,             0.00088669
                    118,                 1.2244,                0.71398,                  1.029,                0.86808,                0.76708,                0.82289,                0.58331,                 1.1421,                0.64485,                0.98605,             0.00088198,             0.00088198,             0.00088198
                    119,                 1.2331,                0.71348,                 1.0343,                 0.8509,                 0.7983,                0.82652,                0.58369,                 1.0853,                 0.6409,                0.96561,             0.00087726,             0.00087726,             0.00087726
                    120,                 1.2458,                0.72497,                 1.0414,                0.85704,                0.78983,                0.82346,                0.58174,                 1.1362,                0.63521,                0.98417,             0.00087255,             0.00087255,             0.00087255
                    121,                 1.2255,                0.70953,                 1.0245,                0.86046,                0.78786,                0.83368,                0.58533,                 1.1188,                0.63814,                0.97883,             0.00086783,             0.00086783,             0.00086783
                    122,                 1.2216,                0.72285,                 1.0221,                0.86397,                0.78433,                0.83137,                0.58277,                 1.1504,                0.65365,                 0.9826,             0.00086312,             0.00086312,             0.00086312
                    123,                 1.2465,                0.71066,                 1.0255,                0.86622,                0.77302,                0.82339,                0.57284,                 1.1131,                0.64571,                0.97635,              0.0008584,              0.0008584,              0.0008584
                    124,                 1.2205,                0.70132,                 1.0275,                0.84395,                 0.7985,                0.83062,                0.57452,                 1.0938,                0.62208,                0.97224,             0.00085368,             0.00085368,             0.00085368
                    125,                 1.2267,                0.71053,                 1.0368,                 0.9032,                0.75626,                 0.8299,                0.58715,                 1.1606,                0.63213,                 0.9851,             0.00084897,             0.00084897,             0.00084897
                    126,                 1.2032,                0.69297,                 1.0278,                0.88151,                0.77005,                0.82874,                0.58269,                 1.0659,                0.62418,                0.95947,             0.00084425,             0.00084425,             0.00084425
                    127,                 1.2018,                0.68057,                 1.0151,                0.86121,                0.79199,                0.82878,                0.58991,                  1.107,                0.63021,                0.97297,             0.00083954,             0.00083954,             0.00083954
                    128,                 1.1879,                0.69396,                 1.0186,                0.87523,                 0.7905,                0.83426,                0.58604,                 1.1095,                0.62605,                0.96815,             0.00083482,             0.00083482,             0.00083482
                    129,                 1.1651,                0.68404,                 1.0199,                0.87164,                0.77122,                0.83364,                 0.5887,                 1.0897,                0.63007,                0.96494,             0.00083011,             0.00083011,             0.00083011
                    130,                 1.1993,                0.67779,                0.99678,                0.87994,                0.77684,                0.83105,                0.59518,                 1.0977,                0.62335,                0.96797,             0.00082539,             0.00082539,             0.00082539
                    131,                 1.1701,                 0.6926,                 1.0125,                0.87216,                0.77228,                0.82728,                0.60029,                 1.0753,                0.61957,                0.95914,             0.00082067,             0.00082067,             0.00082067
                    132,                 1.2031,                0.68249,                  1.012,                0.86574,                0.78776,                0.83077,                0.59469,                 1.1064,                0.62757,                0.96768,             0.00081596,             0.00081596,             0.00081596
                    133,                 1.2017,                 0.6913,                 1.0115,                0.85672,                0.78934,                0.83047,                0.59551,                 1.0739,                0.62376,                0.96429,             0.00081124,             0.00081124,             0.00081124
                    134,                 1.1919,                0.68837,                 1.0037,                0.86828,                0.78106,                0.82853,                0.57871,                 1.1365,                0.65613,                0.97026,             0.00080653,             0.00080653,             0.00080653
                    135,                 1.1945,                0.68829,                 1.0128,                0.89288,                0.74942,                0.82241,                0.58761,                 1.0816,                0.62699,                0.96268,             0.00080181,             0.00080181,             0.00080181
                    136,                  1.163,                0.66691,                 1.0061,                 0.8763,                  0.773,                0.82553,                0.58251,                 1.1183,                0.63042,                0.97419,              0.0007971,              0.0007971,              0.0007971
                    137,                 1.2203,                0.69437,                 1.0331,                0.87236,                0.79998,                0.83472,                0.59368,                 1.0818,                 0.6142,                0.96038,             0.00079238,             0.00079238,             0.00079238
                    138,                 1.1874,                0.67507,                 0.9871,                0.90992,                0.74861,                0.83121,                0.59287,                 1.0958,                0.63035,                0.96529,             0.00078766,             0.00078766,             0.00078766
                    139,                 1.1911,                0.68048,                 1.0099,                0.87646,                0.77746,                0.83331,                0.60077,                 1.0955,                0.62279,                0.96341,             0.00078295,             0.00078295,             0.00078295
                    140,                 1.1795,                0.68306,                 1.0108,                 0.8857,                0.77533,                0.83286,                0.60511,                 1.0919,                 0.6143,                0.96262,             0.00077823,             0.00077823,             0.00077823
                    141,                 1.1681,                  0.666,                0.99508,                0.88431,                0.77562,                0.83595,                0.60654,                 1.0423,                0.60459,                0.94955,             0.00077352,             0.00077352,             0.00077352
                    142,                 1.1947,                0.67084,                 1.0043,                0.86655,                0.78904,                0.83061,                0.59483,                 1.1351,                0.62844,                0.97076,              0.0007688,              0.0007688,              0.0007688
                    143,                 1.1725,                0.66337,                 0.9969,                0.88837,                0.77173,                0.82908,                0.58744,                 1.0641,                0.61484,                0.95439,             0.00076409,             0.00076409,             0.00076409
                    144,                  1.182,                0.67887,                 1.0324,                0.86787,                0.77672,                0.82539,                0.58741,                 1.1547,                0.64594,                0.98601,             0.00075937,             0.00075937,             0.00075937
                    145,                 1.1697,                0.66384,                 1.0097,                0.87656,                0.78868,                0.84013,                0.60671,                 1.0663,                0.61568,                0.95224,             0.00075465,             0.00075465,             0.00075465
                    146,                 1.1609,                 0.6685,                 1.0025,                0.88792,                0.78546,                0.83898,                 0.5921,                 1.1328,                0.63654,                0.97007,             0.00074994,             0.00074994,             0.00074994
                    147,                  1.163,                0.66513,                 0.9972,                0.86707,                0.77629,                0.82989,                0.61171,                  1.065,                0.61215,                 0.9546,             0.00074522,             0.00074522,             0.00074522
                    148,                 1.1242,                0.64425,                 1.0032,                 0.8897,                0.77305,                0.83282,                0.58731,                 1.1338,                0.61603,                  0.971,             0.00074051,             0.00074051,             0.00074051
                    149,                 1.1726,                0.67276,                 1.0098,                0.87293,                0.77375,                0.83052,                0.61324,                 1.0316,                0.59788,                0.94665,             0.00073579,             0.00073579,             0.00073579
                    150,                 1.2009,                0.67074,                 1.0111,                0.88224,                0.77966,                 0.8353,                 0.5881,                 1.1145,                 0.6184,                0.96438,             0.00073108,             0.00073108,             0.00073108
                    151,                 1.1599,                0.66811,                 1.0024,                 0.8707,                0.78732,                0.83017,                0.58971,                 1.0676,                0.60823,                0.94888,             0.00072636,             0.00072636,             0.00072636
                    152,                 1.1478,                0.65905,                 1.0021,                0.90013,                0.77396,                0.83511,                0.59317,                 1.0614,                0.60262,                0.95217,             0.00072164,             0.00072164,             0.00072164
                    153,                 1.1237,                0.65414,                0.98922,                0.86758,                0.79446,                0.83718,                0.61062,                 1.0496,                0.60892,                0.94785,             0.00071693,             0.00071693,             0.00071693
                    154,                 1.1604,                0.66275,                 1.0075,                0.88178,                0.78829,                0.83699,                0.60195,                 1.0658,                0.60722,                0.95022,             0.00071221,             0.00071221,             0.00071221
